expansion_id,standard_id,standard_number,expansion_type,expanded_query,language,generation_method,authority_status,validation_status
EXP-V03-21819-2,MSV1-D40C76AC7FA41C4C,IS 802 (Part 3):1978,TITLE_DERIVED_QUERY,code practice structural steel,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21820-1,MSV1-1A3B29FDECA9DBC7,IS 8712 (Part 2):1978,TITLE_DERIVED_QUERY,guidelines ordination dimensions shipbuilding glossary terms,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21820-2,MSV1-1A3B29FDECA9DBC7,IS 8712 (Part 2):1978,TITLE_DERIVED_QUERY,guidelines ordination dimensions shipbuilding,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21821-1,MSV1-BE3639B817C7DD8C,IS 8712 (Part 3):1978,TITLE_DERIVED_QUERY,guidelines ordination dimensions shipbuilding coordinating sizes components assemblies,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21821-2,MSV1-BE3639B817C7DD8C,IS 8712 (Part 3):1978,TITLE_DERIVED_QUERY,guidelines ordination dimensions shipbuilding,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21822-1,MSV1-A78F0A464A8DA606,IS 8834:1978,TITLE_DERIVED_QUERY,dimensions purpose push pull three pole circuit breakers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21822-2,MSV1-A78F0A464A8DA606,IS 8834:1978,TITLE_DERIVED_QUERY,dimensions purpose push pull,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21823-1,MSV1-8C5760570DF949AA,IS 8852:1978,TITLE_DERIVED_QUERY,dimensions purpose push pull single pole circuitbreakers aircraft,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21823-2,MSV1-8C5760570DF949AA,IS 8852:1978,TITLE_DERIVED_QUERY,dimensions purpose push pull,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21824-1,MSV1-ED8EEB4CE8BA8BA8,IS 8881:1978,TITLE_DERIVED_QUERY,khakan,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21825-1,MSV1-D1E82C47CB3E852F,IS 8883 (Part 2/Sec 1):1978,TITLE_DERIVED_QUERY,sampling chemicals chemical products sampling equipment solids,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21825-2,MSV1-D1E82C47CB3E852F,IS 8883 (Part 2/Sec 1):1978,TITLE_DERIVED_QUERY,sampling chemicals chemical products,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21826-1,MSV1-061F2735AA8F113E,IS 8916:1978,TITLE_DERIVED_QUERY,spherometbr,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21827-1,MSV1-F8D657B551AF225F,IS 8939:1978,TITLE_DERIVED_QUERY,code practice oxygen iron steel ferrous metal foundries,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21827-2,MSV1-F8D657B551AF225F,IS 8939:1978,TITLE_DERIVED_QUERY,code practice oxygen iron,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21828-1,MSV1-49EC22C735CD86B9,IS 8962:1978,TITLE_DERIVED_QUERY,chlormequat chloride aqueous solutions,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21829-1,MSV1-BA1E27888F6D2AAF,IS 9064:1979,TITLE_DERIVED_QUERY,copper hammers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21830-1,MSV1-C4BE8DC94B1300D9,IS 9065:1979,TITLE_DERIVED_QUERY,aluminium hammers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21831-1,MSV1-83D28B7E53E255C0,IS 802 (Part 2):1978,TITLE_DERIVED_QUERY,code practice structural steel overhead transmission line towers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21831-2,MSV1-83D28B7E53E255C0,IS 802 (Part 2):1978,TITLE_DERIVED_QUERY,code practice structural steel,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21832-1,MSV1-37134806BB178DDC,IS 9094 (Part 1):1979,TITLE_DERIVED_QUERY,drill chuck taper arbors having taper shanks,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21832-2,MSV1-37134806BB178DDC,IS 9094 (Part 1):1979,TITLE_DERIVED_QUERY,drill chuck taper arbors,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21833-1,MSV1-8C0FEC3C76E27F5B,IS 2533:1978,TITLE_DERIVED_QUERY,geometry boxes first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21834-1,MSV1-8B4D1FA1D6990772,IS 2661:1978,TITLE_DERIVED_QUERY,mobile library first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21835-1,MSV1-4C253EDC50010884,IS 3436:1978,TITLE_DERIVED_QUERY,aluminium clad aluminium alloy sheet strip aircraft purposes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21835-2,MSV1-4C253EDC50010884,IS 3436:1978,TITLE_DERIVED_QUERY,aluminium clad aluminium alloy,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21836-1,MSV1-B16869AEF4EBAEE5,IS 8826:1978,TITLE_DERIVED_QUERY,guidelines design large earth rockfill dams,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21836-2,MSV1-B16869AEF4EBAEE5,IS 8826:1978,TITLE_DERIVED_QUERY,guidelines design large earth,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21837-1,MSV1-100269A40FD710A8,IS 8835:1978,TITLE_DERIVED_QUERY,guidelines planning design surface drains,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21837-2,MSV1-100269A40FD710A8,IS 8835:1978,TITLE_DERIVED_QUERY,guidelines planning design surface,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21838-1,MSV1-36000D9ADA9C42B8,IS 8863 (Part 1):1978,TITLE_DERIVED_QUERY,leather sealing cups cups,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21839-1,MSV1-48AB2BFD14D34BA8,IS 8893:1978,TITLE_DERIVED_QUERY,chlorophenyl methyl pyrazolone,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21840-1,MSV1-8F270A165FBED0F0,IS 8923:1978,TITLE_DERIVED_QUERY,warning symbol dangerous voltages,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21841-1,MSV1-BE08E386EC74B5B6,IS 8933:1978,TITLE_DERIVED_QUERY,mess tins,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21842-1,MSV1-1A1F87E4F9235696,IS 8937:1978,TITLE_DERIVED_QUERY,aluminium alloy wire cold forged rivets aircraft purposes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21842-2,MSV1-1A1F87E4F9235696,IS 8937:1978,TITLE_DERIVED_QUERY,aluminium alloy wire cold,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21843-1,MSV1-27927A786BDA873A,IS 8969:1978,TITLE_DERIVED_QUERY,code practice installation maintenance impulse electronic master slave,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21843-2,MSV1-27927A786BDA873A,IS 8969:1978,TITLE_DERIVED_QUERY,code practice installation maintenance,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21844-1,MSV1-E5D9EDDF2D5D92A6,IS 2512:1978,TITLE_DERIVED_QUERY,miners lamp batteries lead acid type first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21844-2,MSV1-E5D9EDDF2D5D92A6,IS 2512:1978,TITLE_DERIVED_QUERY,miners lamp batteries lead,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21845-1,MSV1-A32145CB646F5C1A,IS 2563:1978,TITLE_DERIVED_QUERY,hedge sears straight edge type first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21845-2,MSV1-A32145CB646F5C1A,IS 2563:1978,TITLE_DERIVED_QUERY,hedge sears straight edge,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21846-1,MSV1-E602D4D9A3370896,IS 4706 (Part 2):1978,TITLE_DERIVED_QUERY,edible starches starch products chemical first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21846-2,MSV1-E602D4D9A3370896,IS 4706 (Part 2):1978,TITLE_DERIVED_QUERY,edible starches starch products,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21847-1,MSV1-ECDD37E4150A6FAE,IS 7809 (Part 3/Sec 5):1977,TITLE_DERIVED_QUERY,pressure sensitive adhesive tapes electrical purposes specifications individual,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21847-2,MSV1-ECDD37E4150A6FAE,IS 7809 (Part 3/Sec 5):1977,TITLE_DERIVED_QUERY,pressure sensitive adhesive tapes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21848-1,MSV1-BD9FD8928EF131B9,IS 7906 (Part 6):1978,TITLE_DERIVED_QUERY,helical compression springs design calculations springs made from,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21848-2,MSV1-BD9FD8928EF131B9,IS 7906 (Part 6):1978,TITLE_DERIVED_QUERY,helical compression springs design,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21849-1,MSV1-590EE100ED13E2F9,IS 8306:1976,TITLE_DERIVED_QUERY,carbide tipped twist drills morse taper shank,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21849-2,MSV1-590EE100ED13E2F9,IS 8306:1976,TITLE_DERIVED_QUERY,carbide tipped twist drills,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21850-1,MSV1-A4EEEB87146BB039,IS 8858:1978,TITLE_DERIVED_QUERY,method spectrographic analysis fine silver ingot,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21850-2,MSV1-A4EEEB87146BB039,IS 8858:1978,TITLE_DERIVED_QUERY,method spectrographic analysis fine,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21851-1,MSV1-D00F9E3426C6B0EB,IS 8860:1978,TITLE_DERIVED_QUERY,code practice heat treatment aluminium alloys,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21851-2,MSV1-D00F9E3426C6B0EB,IS 8860:1978,TITLE_DERIVED_QUERY,code practice heat treatment,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21852-1,MSV1-80F37CFAF4BF9EE3,IS 8901:1978,TITLE_DERIVED_QUERY,lamps aerodrome lighting fittings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21853-1,MSV1-A676FE3C4970D9F0,IS 8917:1978,TITLE_DERIVED_QUERY,steel plates galvanizing pots,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21854-1,MSV1-20F877074F4C2E42,IS 8927 (Part 1):1978,TITLE_DERIVED_QUERY,haversacks railway personnel,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21855-1,MSV1-F774C95D8E22B9DF,IS 8928:1988,TITLE_DERIVED_QUERY,chagul,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21856-1,MSV1-2FD4E3463DAE427C,IS 8936:1978,TITLE_DERIVED_QUERY,aluminium alloy wire cold forged rivets aircraft purposes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21856-2,MSV1-2FD4E3463DAE427C,IS 8936:1978,TITLE_DERIVED_QUERY,aluminium alloy wire cold,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21857-1,MSV1-45EEC45D7DFBE058,IS 8938:1978,TITLE_DERIVED_QUERY,aluminium alloy wire cold forged rivets aircraft purposes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21857-2,MSV1-45EEC45D7DFBE058,IS 8938:1978,TITLE_DERIVED_QUERY,aluminium alloy wire cold,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21858-1,MSV1-A2D7F0758620F1FE,IS 9011:1978,TITLE_DERIVED_QUERY,skip suspension gear winding mines,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21858-2,MSV1-A2D7F0758620F1FE,IS 9011:1978,TITLE_DERIVED_QUERY,skip suspension gear winding,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21859-1,MSV1-252A380B7D2946A2,IS 5366:1978,TITLE_DERIVED_QUERY,core drills morse taper shanks first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21859-2,MSV1-252A380B7D2946A2,IS 5366:1978,TITLE_DERIVED_QUERY,core drills morse taper,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21860-1,MSV1-274DC2C207E16599,IS 5568:1978,TITLE_DERIVED_QUERY,dimensions tenons cross slots with taper bore first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21860-2,MSV1-274DC2C207E16599,IS 5568:1978,TITLE_DERIVED_QUERY,dimensions tenons cross slots,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21861-1,MSV1-3A1CABB9CC8EB086,IS 6384 (Part 1):1978,TITLE_DERIVED_QUERY,code care management housing laboratory animals laboratory monkeys,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21861-2,MSV1-3A1CABB9CC8EB086,IS 6384 (Part 1):1978,TITLE_DERIVED_QUERY,code care management housing,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21862-1,MSV1-815EF42D47E07168,IS 8790 (Part 2):1978,TITLE_DERIVED_QUERY,powered industrial trucks working hazardous areas electric battery,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21862-2,MSV1-815EF42D47E07168,IS 8790 (Part 2):1978,TITLE_DERIVED_QUERY,powered industrial trucks working,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21863-1,MSV1-A70DD68CD717A27E,IS 8843:1978,TITLE_DERIVED_QUERY,accuracy turbine gears,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21864-1,MSV1-CB3DD4FBB15338B1,IS 8850:1978,TITLE_DERIVED_QUERY,guide dental materials,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21865-1,MSV1-6EF2D752B95BECAB,IS 8896:1978,TITLE_DERIVED_QUERY,nahor,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21866-1,MSV1-3320CEB7982FD0E0,IS 3710:1978,TITLE_DERIVED_QUERY,filling ratios pressure liquefiable gases contained cylinders first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21866-2,MSV1-3320CEB7982FD0E0,IS 3710:1978,TITLE_DERIVED_QUERY,filling ratios pressure liquefiable,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21867-1,MSV1-AA17C775C800AA03,IS 4512:1978,TITLE_DERIVED_QUERY,footwear lasts wooden first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21867-2,MSV1-AA17C775C800AA03,IS 4512:1978,TITLE_DERIVED_QUERY,footwear lasts wooden first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21868-1,MSV1-4D352E42EFC4C0AE,IS 4706 (Part 1):1978,TITLE_DERIVED_QUERY,edible starches starch products physical first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21868-2,MSV1-4D352E42EFC4C0AE,IS 4706 (Part 1):1978,TITLE_DERIVED_QUERY,edible starches starch products,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21869-1,MSV1-49B2FCA38923317B,IS 8812 (Part 1):1978,TITLE_DERIVED_QUERY,chemical analysis hard solders jointing aluminium aluminium alloys,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21869-2,MSV1-49B2FCA38923317B,IS 8812 (Part 1):1978,TITLE_DERIVED_QUERY,chemical analysis hard solders,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21870-1,MSV1-E3749F5CEA740847,IS 8816:1978,TITLE_DERIVED_QUERY,selection preparation samples spectrographic analysis zinc zinc alloy,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21870-2,MSV1-E3749F5CEA740847,IS 8816:1978,TITLE_DERIVED_QUERY,selection preparation samples spectrographic,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21871-1,MSV1-2B14BB96F16BC949,IS 8827:1978,TITLE_DERIVED_QUERY,recommendations basic school buildings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21872-1,MSV1-9061B884CF655815,IS 8847:1978,TITLE_DERIVED_QUERY,dried glucose syrup,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21873-1,MSV1-37193CEF52C91D30,IS 8861:1978,TITLE_DERIVED_QUERY,dichloro nitrobenzene,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21874-1,MSV1-3420490CBD9EE02A,IS 8864:1978,TITLE_DERIVED_QUERY,autopolymerizing acrylic resins dental,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21875-1,MSV1-ED2157173960B8F0,IS 8918:1978,TITLE_DERIVED_QUERY,dimensions spindle noses adjustable adaptors,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21875-2,MSV1-ED2157173960B8F0,IS 8918:1978,TITLE_DERIVED_QUERY,dimensions spindle noses adjustable,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21876-1,MSV1-EB0999B3F32434A6,IS 8924:1978,TITLE_DERIVED_QUERY,bushes leaf spring assemblies automotive suspension,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21876-2,MSV1-EB0999B3F32434A6,IS 8924:1978,TITLE_DERIVED_QUERY,bushes leaf spring assemblies,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21877-1,MSV1-4BEF339E646F5A8A,IS 8965:1978,TITLE_DERIVED_QUERY,retractor deaver pattern,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21878-1,MSV1-0F22956FC48282CC,IS 8976:1978,TITLE_DERIVED_QUERY,guide preparation arrangement sets drawings parts lists,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21878-2,MSV1-0F22956FC48282CC,IS 8976:1978,TITLE_DERIVED_QUERY,guide preparation arrangement sets,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21879-1,MSV1-BC3C75BF3B424B83,IS 3493:1978,TITLE_DERIVED_QUERY,sampling organic pigments paints first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21879-2,MSV1-BC3C75BF3B424B83,IS 3493:1978,TITLE_DERIVED_QUERY,sampling organic pigments paints,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21880-1,MSV1-3071DD87A2862D8B,IS 4756:1978,TITLE_DERIVED_QUERY,safety code tunneling work first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21880-2,MSV1-3071DD87A2862D8B,IS 4756:1978,TITLE_DERIVED_QUERY,safety code tunneling work,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21881-1,MSV1-0EF11905AF1B2E60,IS 5444:1978,TITLE_DERIVED_QUERY,parallel hand reamers with parallel shanks first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21881-2,MSV1-0EF11905AF1B2E60,IS 5444:1978,TITLE_DERIVED_QUERY,parallel hand reamers with,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21882-1,MSV1-4AF64F7838BEC58C,IS 5445:1978,TITLE_DERIVED_QUERY,long fluted machine reamers with morse taper shanks,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21882-2,MSV1-4AF64F7838BEC58C,IS 5445:1978,TITLE_DERIVED_QUERY,long fluted machine reamers,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21883-1,MSV1-BEADBFE1EDD5E879,IS 5980:1978,TITLE_DERIVED_QUERY,bench centres firsf revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21884-1,MSV1-13191C1C66CE56B5,IS 6311:1978,TITLE_DERIVED_QUERY,metric screwthread measuring cylinders first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21884-2,MSV1-13191C1C66CE56B5,IS 6311:1978,TITLE_DERIVED_QUERY,metric screwthread measuring cylinders,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21885-1,MSV1-4E7E5641154B372A,IS 851:1978,TITLE_DERIVED_QUERY,synthetic resin adhesives construction work structural wood first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21885-2,MSV1-4E7E5641154B372A,IS 851:1978,TITLE_DERIVED_QUERY,synthetic resin adhesives construction,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21886-1,MSV1-DD0D7A73071F0249,IS 8751 (Part 2):1978,TITLE_DERIVED_QUERY,footwear sizes mondopoint system length grading,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21886-2,MSV1-DD0D7A73071F0249,IS 8751 (Part 2):1978,TITLE_DERIVED_QUERY,footwear sizes mondopoint system,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21887-1,MSV1-B82B488E21D1B7A2,IS 8766:1978,TITLE_DERIVED_QUERY,driers paints,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21888-1,MSV1-AF29EB4F85E14705,IS 8785:1978,TITLE_DERIVED_QUERY,core binder system binder break down agent foundries,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21888-2,MSV1-AF29EB4F85E14705,IS 8785:1978,TITLE_DERIVED_QUERY,core binder system binder,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21889-1,MSV1-320188114AA6633C,IS 8786:1978,TITLE_DERIVED_QUERY,okra bhindi canned tomato sauce,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21889-2,MSV1-320188114AA6633C,IS 8786:1978,TITLE_DERIVED_QUERY,okra bhindi canned tomato,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21890-1,MSV1-15BD461B54A754F6,IS 8791:1978,TITLE_DERIVED_QUERY,code practice ultrasonic flaw detection ferritic steel forgings,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21890-2,MSV1-15BD461B54A754F6,IS 8791:1978,TITLE_DERIVED_QUERY,code practice ultrasonic flaw,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21891-1,MSV1-6494022E0754D5AB,IS 8922:1978,TITLE_DERIVED_QUERY,depth gauge orthopaedic,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21892-1,MSV1-DD503FBBA346A034,IS 3337:1978,TITLE_DERIVED_QUERY,ballies purposes,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21893-1,MSV1-30DA78FED316C22E,IS 3622:1977,TITLE_DERIVED_QUERY,sandstone slabs tiles,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21894-1,MSV1-DFF5D0D40BB54476,IS 4434:1978,TITLE_DERIVED_QUERY,code practice situ vane shear soils,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21894-2,MSV1-DFF5D0D40BB54476,IS 4434:1978,TITLE_DERIVED_QUERY,code practice situ vane,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21895-1,MSV1-CA4F2FC998A6FDE4,IS 4780:1978,TITLE_DERIVED_QUERY,pomfret fresh first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21896-1,MSV1-D88929C39BA4240D,IS 5041:1978,TITLE_DERIVED_QUERY,footwear stationery eyelets first revision,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
EXP-V03-21896-2,MSV1-D88929C39BA4240D,IS 5041:1978,TITLE_DERIVED_QUERY,footwear stationery eyelets first,EN,GENERATED,NOT_AUTHORITATIVE,SYNTHETIC_AUXILIARY
