relationship_id,from_entity_id,to_entity_id,relationship_type,evidence,source,derivation_method,validation_status
REL-75FB3719477662C3,MSV1-10557B3DE5C0E3E7,FAM-9D9BCFA00CA99D82,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A40566A477030B85,MSV1-7AE330C74B69D13D,FAM-9D9BCFA00CA99D82,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-BA2261CCF1298F50,MSV1-9A152BCF48C15048,FAM-9D9BCFA00CA99D82,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-63A6346F0DA60A6B,MSV1-0EDD42C2FA32BD80,FAM-9D9BCFA00CA99D82,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-294D70ED1E50185C,MSV1-78C63332966D144B,FAM-9E5EEE18C1626CA1,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0A8277182CFC824C,MSV1-815589133C5DC026,FAM-BC399E36891D2A59,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-855E8B8799B44429,MSV1-330AB32CD809654F,FAM-250D285C87F534B2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C5EC31D3A9BA5962,MSV1-63D9C2DB97B7F9CC,FAM-C104DD2AE6095523,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A0C41BBE24CE7F7D,MSV1-37C39B726C99184B,FAM-250D285C87F534B2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9E18851E9ECAC823,MSV1-C2CF63FF9C495A64,FAM-DE61CCC0F23A13DB,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D830385CB8783842,MSV1-A7551E4D747040DF,FAM-137B33DF8FCD4B7F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F1F834B60C428B39,MSV1-63BC129A7B4D54CB,FAM-70C236DF48CB7A28,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D290CCB24C7E53F8,MSV1-469B87FD3CD6BD58,FAM-A6F11B17CA84B6FD,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-91B2942050C67187,MSV1-5FFEC41E0893B401,FAM-908F1DD295FC6425,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A72DDFFAE9BDB7C6,MSV1-A4248E3549752A1A,FAM-1567D5CB07BD8AB5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-01E1910F2B4D6DA9,MSV1-C90EDC4E4AA56BB3,FAM-D8969F3A2C4EB3CA,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-ECB2F4A0D5315653,MSV1-05EF1C9E91F6F167,FAM-1657C095D2DF9319,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-13C52E39A101B6E4,MSV1-8E1B2591E946126C,FAM-F86A147AAD455342,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1E825BCCE6564F88,MSV1-B7EDE135E154501B,FAM-8A0F8439FD1AED64,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-DAE2B74CAC86BA62,MSV1-5A4AAD275D869002,FAM-7F8CCD1E6C2CCF56,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-724998B30D392CF9,MSV1-C618F81B56C0CBF5,FAM-5789A0906BEA6A14,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-3CAD0D92C3D74EFE,MSV1-2F207BB55A11B3DC,FAM-18028BC0CF0CB0E3,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-73972631CC56030D,MSV1-D80F89DD93FD7AAC,FAM-A4CB72A78E196ECC,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4F88608B51062D4F,MSV1-1A31A305008D2279,FAM-8AECD23A8E6C79A3,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D034BA28F94204A3,MSV1-87AA8BF72DDF6AEB,FAM-62BA17A32FC8A105,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-6F4EFA73040CDFC2,MSV1-2B4452ADD9056F7A,FAM-5F9814020D2F6835,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-26312950148DB0E4,MSV1-3BAEBFF24850B331,FAM-42AC7AC03F5101F3,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E3775FB2F5E12F76,MSV1-D75D37E45F288865,FAM-85CF3CD4112FAD42,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-BF51CE3ED04DBB1C,MSV1-B4D4FBD3B4CD59E3,FAM-1DF32527665A0C26,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-862CBE5810273A71,MSV1-5D84963C9E115ECF,FAM-834CBB8401C2364F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-FE6083F3DA56467B,MSV1-A32EB3F903F0DD12,FAM-8F0B8F67C7B5D25C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-80142557BBE74A20,MSV1-8622149F03B31CD2,FAM-6CDB7EBA61622A25,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-CFE9D0E83FCD8FA7,MSV1-A22B825F4BE370ED,FAM-BE76A707D9FA9362,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D441658E8F85F4CC,MSV1-807129CDE6BFF3CF,FAM-301973894CA08308,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1C26B5ADD68B047A,MSV1-3BD6829E85C265A9,FAM-58A9E51CE27B0899,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E61D7D082AB87B72,MSV1-C62B5278C1690958,FAM-58A9E51CE27B0899,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4B355980A8088C74,MSV1-560ABC6118E70AFC,FAM-FB3B01852768D571,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-124F26848855D9DE,MSV1-579A071EEF541009,FAM-FB3B01852768D571,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-100D4331D6C9713F,MSV1-DF4E41E31F2D3653,FAM-54F7AC88D885AD0F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0BA59CECB0D2F273,MSV1-FB0BEE4BA17A4CF8,FAM-60AE1C62BA518B7B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-8195FFD5AB8A1094,MSV1-B95C8EC60DBC1FDE,FAM-0F2D61A1087F504D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-306FCBDFE8926B01,MSV1-B1B0FE69BA6DCA0A,FAM-4E4CEB5182012453,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F276584B23C7B3DE,MSV1-7A836AB90053984A,FAM-C40B753FF241B81E,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-96FC7F6B5C1A2FB1,MSV1-12362C67728EB17A,FAM-76F871933ADA2D15,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-3C3FA47553DCCEF2,MSV1-5E313E388BE0F053,FAM-F72B723938C9B898,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-439CBDE636EE44F4,MSV1-71FAF9CBBACB33A1,FAM-58A9E51CE27B0899,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-BB6EAE9E56F151A1,MSV1-661D0596F25195D3,FAM-F72B723938C9B898,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-84763E8667E35481,MSV1-357E47B112F855CB,FAM-B9FEB5AD9ED1B0C1,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-17B9356EDE393333,MSV1-A9B9B1F934EA6920,FAM-AFFA82F9943F45E7,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-8DA227131EACEC43,MSV1-8319D86E602F7132,FAM-AB282B17E71540C9,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4B7C1E15F58C5743,MSV1-D203E48BC0A469E7,FAM-760A77914E3F76BB,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A1EB22C79248490A,MSV1-9FAB2E171BA2DB3A,FAM-CC7B11E074ABDB90,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-B7123C9E520FC2CE,MSV1-3CA4C46E7AF0AC0F,FAM-F52EFD3C0F167D86,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-3D1EAE0F6663F248,MSV1-3DA97A46482CB23D,FAM-31BCD46F71D39C85,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-18A29D8474D2D694,MSV1-0163C3AAD81ECC46,FAM-C79B670A26CA36B2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-26734D3018BD339D,MSV1-8AB2A67E3150048B,FAM-5B9AF6DE169C2D41,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7A09DA6B66AEEC4C,MSV1-222679D1AB1E23ED,FAM-28D4C4BE3F2A6D89,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-10022C301537DA52,MSV1-3A7F2EC1CDF596FD,FAM-28D4C4BE3F2A6D89,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E37000D90737A9C1,MSV1-145D053991F3757B,FAM-A7230DD408A80B35,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7EE7716595CE5808,MSV1-0F10D7BCDAAF8064,FAM-543B0CDA5518BA79,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-BE4C1517E3FA6163,MSV1-2AD4FD9AC8EE16B2,FAM-FFD46F2A4AAA2D9F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1771ADDA12BBDBE0,MSV1-E8E101F69B5B2893,FAM-654E82AA23E5ED27,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-72894F929D14EC86,MSV1-B4B0C05210F72253,FAM-E15EBC0ADE1D7692,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7FB5E0EB6C156499,MSV1-65B4D7843BCA7972,FAM-96FC043E6858001C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D652620AF42970F3,MSV1-C679BEC6C160997C,FAM-96FC043E6858001C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-88C0B854B510B492,MSV1-D038F6159ABCA88F,FAM-F919FDC406C2D658,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-80DF42FA9B1419B3,MSV1-74DE271E20A3182B,FAM-56E893A308A092B6,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-62A12C7F6629480E,MSV1-FC2B1948AFED01F5,FAM-96FC043E6858001C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F7C9BD6242068B62,MSV1-56251055E1D607DB,FAM-C1574120D32332CF,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-AEBDBFA670BC9F23,MSV1-0220A5DF76EEB36E,FAM-353716903BA3D8E1,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-6E8C88F68A6E6B24,MSV1-9099846F1E76BD0C,FAM-9D2D62A417B563ED,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1A283B7C16CCB2C9,MSV1-7BC9B1F45D944358,FAM-5A03A06E3C1078B6,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-89FE812F30D796B1,MSV1-FED1FC18D23CFBA6,FAM-979AF84FE2F27585,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F5D6FBE8558A23BE,MSV1-780521D5A4B680AF,FAM-E449B3BE1CB8F43C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0F1E32A886316F41,MSV1-A6F8D46DECDE13B5,FAM-68EA5DFDD36B6BBA,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-812C56A895D69489,MSV1-CFC56594468080F1,FAM-A7D5B3A543402154,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-3550774C4CF21369,MSV1-ECDA788ECB1FB8FA,FAM-4B6D244B8DCF60A3,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-58C2A89D6821DA16,MSV1-24301649E9A2E8A0,FAM-68EA5DFDD36B6BBA,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5C54F4A3A9C169F6,MSV1-8472735831500CF6,FAM-D6C71A8BA61F6425,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C303A6D9AC5EEAAF,MSV1-D353848AB01D6818,FAM-ED63F344B013710B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-54CDF3083C586FF2,MSV1-16837D7972BB8C37,FAM-68EA5DFDD36B6BBA,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-65116A88A8172C67,MSV1-2627EF4318F9B296,FAM-B3F77D851CC2DDC2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1B1B1E42CAC479C6,MSV1-6487B1B7026D8DA1,FAM-2A8A02FAFCFC947A,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-95666F99FD84DE14,MSV1-C15D0D244B38FCCB,FAM-ACF6897F0A1FF42A,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-907338F1EE127FF5,MSV1-6F4D943EC0D18B7B,FAM-D91F0F1CF07FEF19,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C0418EA1D4F8ADDB,MSV1-AEFDCAFE8CA3E0E3,FAM-3956B4FCCA0CD644,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E426CEAC552436D8,MSV1-2EED4FA479572969,FAM-712F25E8D025B713,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-2668810B99F8DFFF,MSV1-47B9B802F8603DDB,FAM-E482F9D725F6259A,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4959A51EE5F2F483,MSV1-F0284721A4260CC1,FAM-038474D089A6A01D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1465253107B1AB25,MSV1-16FFE60D44FC0D83,FAM-038474D089A6A01D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7BB646F606345AD2,MSV1-4122E6DCFDFB0C15,FAM-FCA2168C384C68BC,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0B7E4FD09406E6FF,MSV1-2FF875A29E1F3870,FAM-C568EFAAC4F846AD,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-FC3614A503259F76,MSV1-823995280F1482E5,FAM-94DC0D479B2D7B19,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-AB903BDBC1E0F560,MSV1-EF2AAE79D5A1DD8D,FAM-A3245846EEB2A5C6,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5AAC3963B089E7F4,MSV1-0DF7EFAD011E72DB,FAM-574A4FC8672FE142,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4E6C66D7ECBBFB61,MSV1-3418A8DE58023815,FAM-87E8DFA8333D9C9B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
