term_id,technical_term,synonym,abbreviation,product_term,regional_term,language,standard_usage,source,validation_status
TERM-F88AFAEA4207E3BD,0.50,NOT_VALIDATED,NOT_VALIDATED,0.50,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2550BE71BD099732,micrographics,NOT_VALIDATED,NOT_VALIDATED,micrographics,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-559CCD916ABA8818,fenvalerate,NOT_VALIDATED,NOT_VALIDATED,fenvalerate,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D5208E72D294CE3A,ostomy,NOT_VALIDATED,NOT_VALIDATED,ostomy,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CBC8488B00632758,gedi,NOT_VALIDATED,NOT_VALIDATED,gedi,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C6F81DE8241F3261,clomazone,NOT_VALIDATED,NOT_VALIDATED,clomazone,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-60C033DF878FCE65,furnished,NOT_VALIDATED,NOT_VALIDATED,furnished,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EAFA7743918ADD53,twoand,NOT_VALIDATED,NOT_VALIDATED,twoand,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4C468FF6E13DED47,bodied,NOT_VALIDATED,NOT_VALIDATED,bodied,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-5FECF6A5379A5205,gouges,NOT_VALIDATED,NOT_VALIDATED,gouges,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3E52FB8B4327B0BD,microforms,NOT_VALIDATED,NOT_VALIDATED,microforms,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D6A72360EEB5EE83,sach,NOT_VALIDATED,NOT_VALIDATED,sach,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7EFA6D70ED1E4AD5,extremity,NOT_VALIDATED,NOT_VALIDATED,extremity,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AC24E7E25849C306,namkeen,NOT_VALIDATED,NOT_VALIDATED,namkeen,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-63D76FFE726DF101,smoked,NOT_VALIDATED,NOT_VALIDATED,smoked,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C6CC42837ED0A804,rss,NOT_VALIDATED,NOT_VALIDATED,rss,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A1F407B43AC8085B,patchouli,NOT_VALIDATED,NOT_VALIDATED,patchouli,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CDB2E0D0F873CE53,crash,NOT_VALIDATED,NOT_VALIDATED,crash,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-739123B666A7B12E,scoop,NOT_VALIDATED,NOT_VALIDATED,scoop,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-585C9D6237B9B7FB,exclusively,NOT_VALIDATED,NOT_VALIDATED,exclusively,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E078EF2370AE4663,anticorrosion,NOT_VALIDATED,NOT_VALIDATED,anticorrosion,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-69E9B3E27EB3AF45,spectrometer,NOT_VALIDATED,NOT_VALIDATED,spectrometer,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-91F54B42E7B2CCFB,frameless,NOT_VALIDATED,NOT_VALIDATED,frameless,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-9B4AF88BC3C45A52,shped,NOT_VALIDATED,NOT_VALIDATED,shped,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-99E9B4E914583830,aluminnjm,NOT_VALIDATED,NOT_VALIDATED,aluminnjm,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F4881C772C895093,1.75,NOT_VALIDATED,NOT_VALIDATED,1.75,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3321675705932E37,inert,NOT_VALIDATED,NOT_VALIDATED,inert,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-03CE67F208F45B16,fires,NOT_VALIDATED,NOT_VALIDATED,fires,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-9A105749CFCBAC2E,storm,NOT_VALIDATED,NOT_VALIDATED,storm,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FE61DDD6D42C6BC8,disarticulation,NOT_VALIDATED,NOT_VALIDATED,disarticulation,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3A7BD3E2360A3D29,apple,NOT_VALIDATED,NOT_VALIDATED,apple,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-73420DE2F455DA41,stopcocks,NOT_VALIDATED,NOT_VALIDATED,stopcocks,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F4C33302DE488D8D,hacksaw,NOT_VALIDATED,NOT_VALIDATED,hacksaw,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0289F67E22528DEA,threadable,NOT_VALIDATED,NOT_VALIDATED,threadable,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EEB8F54240E60ECE,untarred,NOT_VALIDATED,NOT_VALIDATED,untarred,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3D5FDF08937B641C,cedex,NOT_VALIDATED,NOT_VALIDATED,cedex,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-FA72209370682DAE,puckering,NOT_VALIDATED,NOT_VALIDATED,puckering,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-67287CA80A7764E7,sewn,NOT_VALIDATED,NOT_VALIDATED,sewn,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CB08EEA8A417DA77,stitches,NOT_VALIDATED,NOT_VALIDATED,stitches,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8BC771468BEF7817,pyknometers,NOT_VALIDATED,NOT_VALIDATED,pyknometers,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-31E4FA0FD1222E0C,isrn,NOT_VALIDATED,NOT_VALIDATED,isrn,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-208A1228BF9D0E8D,feasible,NOT_VALIDATED,NOT_VALIDATED,feasible,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BE87FBF909092DBF,dipotassium,NOT_VALIDATED,NOT_VALIDATED,dipotassium,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-02D503285916FB36,eiydrauljc,NOT_VALIDATED,NOT_VALIDATED,eiydrauljc,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-ABBA4522E51561CA,zeolite,NOT_VALIDATED,NOT_VALIDATED,zeolite,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-87D05CD088174978,entries,NOT_VALIDATED,NOT_VALIDATED,entries,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-EF3FF703D7565AB5,union,NOT_VALIDATED,NOT_VALIDATED,union,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F57D412629E60806,dichlorobenzene,NOT_VALIDATED,NOT_VALIDATED,dichlorobenzene,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-950ADED1CA0BBE3F,margins,NOT_VALIDATED,NOT_VALIDATED,margins,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-201FCE8D6BA7FAA9,screwing,NOT_VALIDATED,NOT_VALIDATED,screwing,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-916E00F615082F92,knurling,NOT_VALIDATED,NOT_VALIDATED,knurling,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-22DB65A650C2A242,broaches,NOT_VALIDATED,NOT_VALIDATED,broaches,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-23757D212AC31687,hss,NOT_VALIDATED,NOT_VALIDATED,hss,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CCA501CD34E1CF69,monoethanolamine,NOT_VALIDATED,NOT_VALIDATED,monoethanolamine,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2ACA1178DB18ED78,polyisocyanurate,NOT_VALIDATED,NOT_VALIDATED,polyisocyanurate,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BF199AEBC6E0B528,unchamfered,NOT_VALIDATED,NOT_VALIDATED,unchamfered,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E90FE08E4938ECF5,lasts,NOT_VALIDATED,NOT_VALIDATED,lasts,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8C8CF38F39014C3D,resorption,NOT_VALIDATED,NOT_VALIDATED,resorption,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D6F56A16CFA69928,halogenated,NOT_VALIDATED,NOT_VALIDATED,halogenated,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4B2321075BD71E81,halon,NOT_VALIDATED,NOT_VALIDATED,halon,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-2ECEFE59AB6AE4E7,1211,NOT_VALIDATED,NOT_VALIDATED,1211,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AFD679CD3F9A81FD,1401,NOT_VALIDATED,NOT_VALIDATED,1401,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0F2CB44170F42CC9,1301,NOT_VALIDATED,NOT_VALIDATED,1301,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-861872F34E84685F,flowsheets,NOT_VALIDATED,NOT_VALIDATED,flowsheets,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-261E643754320324,maceral,NOT_VALIDATED,NOT_VALIDATED,maceral,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F611BEAB46437C76,fidelity,NOT_VALIDATED,NOT_VALIDATED,fidelity,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-582346FA650B17BE,deltamethrin,NOT_VALIDATED,NOT_VALIDATED,deltamethrin,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-55D886F5DF40F78C,ulv,NOT_VALIDATED,NOT_VALIDATED,ulv,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B38E9C8975F85634,metolachlor,NOT_VALIDATED,NOT_VALIDATED,metolachlor,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-929F04A2023E85A7,fenoxaprop,NOT_VALIDATED,NOT_VALIDATED,fenoxaprop,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BFDE38CD884AD294,magnets,NOT_VALIDATED,NOT_VALIDATED,magnets,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-DDA041C9C46855AF,colleges,NOT_VALIDATED,NOT_VALIDATED,colleges,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-872F0076C7E4835F,dew,NOT_VALIDATED,NOT_VALIDATED,dew,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AA2F8E8D23201358,breeching,NOT_VALIDATED,NOT_VALIDATED,breeching,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F3324699EF4A4BEC,decorticator,NOT_VALIDATED,NOT_VALIDATED,decorticator,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C63DF5B81A03DF70,acephate,NOT_VALIDATED,NOT_VALIDATED,acephate,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CC38B2E205A8B9ED,pretilachlor,NOT_VALIDATED,NOT_VALIDATED,pretilachlor,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AAD96619319BF28F,tebuconazole,NOT_VALIDATED,NOT_VALIDATED,tebuconazole,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-776AF9401679287D,college,NOT_VALIDATED,NOT_VALIDATED,college,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-88BED9D41C1F5E64,cyfluthrin,NOT_VALIDATED,NOT_VALIDATED,cyfluthrin,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E7BBF0EDA002C1BA,ew,NOT_VALIDATED,NOT_VALIDATED,ew,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-80198DB6C7E9641B,penconazole,NOT_VALIDATED,NOT_VALIDATED,penconazole,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C257677A184F1156,profenofos,NOT_VALIDATED,NOT_VALIDATED,profenofos,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-19EEFA60615574BA,propiconazole,NOT_VALIDATED,NOT_VALIDATED,propiconazole,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-D8E4511AED5FE760,addendum,NOT_VALIDATED,NOT_VALIDATED,addendum,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-70EC5407C5D5AA04,modification,NOT_VALIDATED,NOT_VALIDATED,modification,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-38D51CB7A5BBDE1A,pitched,NOT_VALIDATED,NOT_VALIDATED,pitched,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-CF223F5AB7ADBC22,incompressible,NOT_VALIDATED,NOT_VALIDATED,incompressible,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-0A059FCC5B37493E,bateries,NOT_VALIDATED,NOT_VALIDATED,bateries,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F9C7AF7EBCBF098B,ds,NOT_VALIDATED,NOT_VALIDATED,ds,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3B7F8D8581B94AB0,glufosinate,NOT_VALIDATED,NOT_VALIDATED,glufosinate,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-7CED30EBB9E758F4,subsidence,NOT_VALIDATED,NOT_VALIDATED,subsidence,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-BF33E11FA2942227,nearly,NOT_VALIDATED,NOT_VALIDATED,nearly,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-A025F0314B164D72,2550,NOT_VALIDATED,NOT_VALIDATED,2550,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AC0A8F1CC3B68AD4,shortterm,NOT_VALIDATED,NOT_VALIDATED,shortterm,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E8A4D338288B9D71,balloons,NOT_VALIDATED,NOT_VALIDATED,balloons,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-E203120A667BD3EA,faces,NOT_VALIDATED,NOT_VALIDATED,faces,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-998ED9308BAD147E,raingauge,NOT_VALIDATED,NOT_VALIDATED,raingauge,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-249D1F9CB846410C,september,NOT_VALIDATED,NOT_VALIDATED,september,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-6C94E35CCC352D4E,2002,NOT_VALIDATED,NOT_VALIDATED,2002,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B3D097A27F130451,exfoliated,NOT_VALIDATED,NOT_VALIDATED,exfoliated,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-8C2037776BBD2848,vermiculite,NOT_VALIDATED,NOT_VALIDATED,vermiculite,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-76CC3360536768B4,crockeryware,NOT_VALIDATED,NOT_VALIDATED,crockeryware,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-4CA6F6D5A544BF57,kelly,NOT_VALIDATED,NOT_VALIDATED,kelly,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-66535D4D7EEC6DFD,remover,NOT_VALIDATED,NOT_VALIDATED,remover,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-64B5AA4545C69705,kajal,NOT_VALIDATED,NOT_VALIDATED,kajal,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-864D43A88CDF7AF4,lndex,NOT_VALIDATED,NOT_VALIDATED,lndex,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-B63715B95A1A0D85,bitumens,NOT_VALIDATED,NOT_VALIDATED,bitumens,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-C9BC5884FE86A625,tars,NOT_VALIDATED,NOT_VALIDATED,tars,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-3316348DBADFB7B1,read,NOT_VALIDATED,NOT_VALIDATED,read,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-F905B19542ED08C9,only,NOT_VALIDATED,NOT_VALIDATED,only,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
TERM-AECE91D25852417D,hydrocoarbon,NOT_VALIDATED,NOT_VALIDATED,hydrocoarbon,NOT_VALIDATED,English,DERIVED_FROM_STANDARD_TITLE,MANAKSETU_V02_TITLE_TOKENIZATION,INFERRED_NOT_OFFICIAL
