evidence_span_id,standard_id,standard_number,field,evidence_text,char_start,char_end,evidence_source,validation_status
EVS-V03-009400,MSV1-E3F7F799C749281E,IS 15798 (Part 1):2021,title,Textiles Requirements for Labelling and Marking Specification Part 1 Textile Fibres Filaments and Yarns First Revision,0,118,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009401,MSV1-D77964CED763627A,IS 15798 (Part 2):2021,title,Textiles Requirements for Labelling and Marking Specification Part 2 Fabrics Apparels and Made-up Items Consumer Textiles First Revision,0,136,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009402,MSV1-05F147B675844942,IS 15798 (Part 3):2021,title,Textiles Requirements for Labelling and Marking Specification Part 3 Industrial and Technical Textiles First Revision,0,117,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009403,MSV1-64E513E01B138DC1,IS 16071 (Part 2):2021,title,High-voltage direct current HVDC systems Guidance to the specification and design evaluation of AC filters Part 2: Performance first revision,0,141,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009404,MSV1-80FEF5BDEF6821A4,IS 16071 (Part 3):2021,title,High-Voltage Direct Current HVDC systems Guidance to the specification and design evaluation of ac filters Part 3: Modelling first revision,0,139,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009405,MSV1-DA874B41A272F1F5,IS/CISPR 35:2016,title,Electromagnetic Compatibility of Multimedia Equipment Immunity Requirements,0,75,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009406,MSV1-95F49B00B6D90A9C,IS 14202 (Part 4):2021,title,Identification cards Integrated circuit cards Part 4: Organization security and commands for interchange First Revision,0,119,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009407,MSV1-B0BFD03CD32BE9E0,IS/ISO 10993 (Part 2):2006,title,Biological Evaluation of Medical Devices Part 2 Animal Welfare Requirements (First Revision),0,92,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009408,MSV1-1BC0781758B3593F,IS 13360 (Part 8/Sec 13):2021,title,Plastics Methods Of Testing Part 8 Permanence chemical Properties Section 13 Determination of Changes in Colour and Variations in Properties After Exposure to Daylight Under Glass Natural Weathering or Laboratory Light Sources First Revision of IS 1,0,249,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009409,MSV1-0321978B108DC2D6,IS/ISO13616 (Part 1):2020,title,Financial Services International Bank Account Number IBAN Part 1: Structure of the IBAN (First Revision),0,104,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009410,MSV1-97CEF91D29157DB4,IS 15042 (Part 1):2021,title,Financial Services - Personal Identification Number (PIN) Management and Security Part 1: Basic Principal and Requirements for Pins in Card Based Systems (Third Revision),0,170,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009411,MSV1-8379187515767990,IS 17558:2021,title,Liquid fruit and vegetable products - Determination of Sulphur dioxide content routine method,0,93,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009412,MSV1-55EA179C7238CD3C,IS/ISO 10993 (Part 14):2001,title,Biological evaluation of medical devices Part 14 Identification and quantification of degradation products from ceramics,0,120,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009413,MSV1-E562AF67389C769F,IS 15474 (Part 3/Sec 15):2021,title,Dependability Management Part 3 Application guide Section 1 Engineering of system dependability Superseding IS 15613 :2005,0,122,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009414,MSV1-472BB687B3EFC1E6,IS/ISO 14855 (Part 2):2018,title,DETERMINATION OF THE ULTIMATE AEROBIC BIODEGRADABILITY OF PLASTIC MATERIALS UNDER CONTROLLED COMPOSTING CONDITIONS METHOD BY ANALYSIS OF EVOLVED CARBON DIOXIDE PART 2 GRAVIMETRIC MEASUREMENT OF CARBON DIOXIDE EVOLVED IN A LABORATORY-SCALE TEST Fi,0,246,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009415,MSV1-A82D1789E81001C1,IS 1891 (Part 1):2021,title,CONVEYOR AND ELEVATOR TEXTILE BELTING – SPECIFICATION PART 1 GENERAL PURPOSE BELTING (Fifth Revision),0,101,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009416,MSV1-2E76BB65158CA5C5,IS/ISO 22442 (Part 3):2007,title,Medical Devices Utilizing Animal Tissues and their Derivatives Part 3 Validation of the Elimination and/or Inactivation of Viruses and Transmissible Spongiform Encephalopathy (TSE) Agents,0,187,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009417,MSV1-10A1FE62C728EDC2,IS 1324:2021,title,"Textiles - Man-Made Fibres, Yarns and Fabrics - Glossary (Second Revision)",0,74,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009418,MSV1-E3FBD94EB58E2996,IS 1448 (Part 93):2021,title,Methods of test for Petroleum and its products P: 93 Determination of needle penetration (First Revision),0,105,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009419,MSV1-A796A2FCB5044DC5,IS/ISO 11197:2019,title,Medical Supply Units First Revision,0,35,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009420,MSV1-D1C4A0B3237C5C5B,IS 1885 (Part 192):2021,title,Electrotechnical Vocabulary Part 192 Dependability (Superseding IS 1885 Part 39 :1999 ),0,87,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009421,MSV1-D45B3E188A543742,IS 6615:2021,title,General purpose packing/wrapping paper,0,38,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009422,MSV1-47879EA6F0BECF6B,IS/ISO 8066 (Part 2):2001,title,Rubber and Plastics Hoses and Hose Assemblies for Automotive Air Conditioning Specification Part 2 Refrigerant 134a,0,115,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009423,MSV1-0C6E46FABBA8F092,IS 8066 (Part 3):2020,title,Rubber and Plastics Hoses and Hose assemblies for Automotive Air Conditioning Specification Part 3 Refrigerant 1234yf,0,117,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009424,MSV1-C8C417955FD57765,IS 8994:2021,title,Ships and marine technology - Deck machinery - Accommodation ladder winches,0,75,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009425,MSV1-B0905AACB9B38B5C,IS/ISO 9554:2019,title,Fibre ropes - General specifications (first revision),0,53,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009426,MSV1-75577E9A49E5D6C0,IS/ISO 11979 (Part 8):2018,title,Ophthalmic implants Intraocular lenses Part 8 Fundamental requirements First Revision,0,85,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009427,MSV1-C978CB7E7ECA9C68,IS/ISO 15848 (Part 1):2015,title,Industrial valves Measurement test and qualification procedures for fugitive emissions Part 1: Classification system and qualification procedures for type testing of valves,0,172,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009428,MSV1-04BD156FE8D70212,IS/ISO 15848 (Part 2):2015,title,Industrial valves Measurement test and qualification procedures for fugitive emissions Part 2: Production acceptance test of valves,0,131,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009429,MSV1-98195794718A137E,IS 16042 (Part 2):2021,title,Cigarettes — Determination of Water in Total Particulate Matter From the Mainstream Smoke : Part 2 Karl Fischer Method,0,118,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009430,MSV1-A46E47D99679666C,IS/ISO 16136:2006,title,Industrial valves Butterfly valves of thermoplastics materials,0,62,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009431,MSV1-1F6B05947AC26672,IS 16307:2021,title,Tobacco and tobacco products Cigarettes Monitor test piece Requirements and use,0,79,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009432,MSV1-590943791157B57E,IS/ISO 16634 (Part 2):2016,title,Food Products Determination of the Total Nitrogen Content by Combustion According to the Dumas Principle and Calculation of the Crude Protein Content : Cereals Pulses and Milled Cereal Products,0,193,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009433,MSV1-E31A675066B47F92,IS 17393:2021,title,Thermal cutting -- Classification of thermal cuts -- Geometrical product specification and quality tolerances Adoption of ISO 9013:2017 ICS 2516010,0,147,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009434,MSV1-686AAA4751B709F3,IS 17496:2021,title,"Textile conveyor belts — Full thickness, tensile strength, elongation at break and elongation at the reference load — Test method",0,129,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009435,MSV1-0C757B07DB3E3038,IS 17551:2021,title,Fruit and vegetable products - Determination of pH,0,50,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009436,MSV1-BE5E13CACDAD6805,IS 17552:2021,title,Vegetable products - Determination of chloride content,0,54,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009437,MSV1-CE5C75740FFC094B,IS 17553:2021,title,Fruits Vegetables and Derived products - Determination of benzoic acid content - Spectrometric methods,0,102,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009438,MSV1-4D8E5A6AD8ABFAE1,IS 17554:2021,title,Fruits vegetables and derived products - Determination of sorbic acid content,0,77,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009439,MSV1-5A6DCE3E079C7C21,IS 17555:2021,title,Fruits vegetables and derived products - Determination of alkalinity of total ash and water soluble ash,0,103,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009440,MSV1-DEF139E60C31ECDD,IS 17570 (Part 3):2021,title,Air Filters for general ventilation Part 3 Determination of the gravimetric efficiency and the air flow resistance versus the mass of test dust captured,0,152,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009441,MSV1-4C439CD3B17DFA7A,IS 17574 (Part 2):2021,title,Fruits vegetables and derived products - Determination of carotene content - Part 2 Routine methods,0,99,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009442,MSV1-E199713DB7F7FE85,IS 17556:2021,title,Fruits vegetables and derived products - Qualitative method for the detection of Sulphur dioxide,0,96,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009443,MSV1-BA98933EA6B561B2,IS 17557:2021,title,Fruits vegetables and derived products - Determination of total Sulphur dioxide content,0,87,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009444,MSV1-FCC599DA1B08FD6D,IS 17559 (Part 1):2021,title,Fruits vegetables and derived products - Determination of Ascorbic acid - Part 1 - Reference method,0,99,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009445,MSV1-6F496A1B6E2F2550,IS 17559 (Part 2):2021,title,Fruits vegetables and derived products - Determination of Ascorbic acid - Part 2 - Routine method,0,97,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009446,MSV1-086486E9609D37E3,IS 17560:2021,title,Fruits vegetables and derived products - Determination of Benzoic acid content - Benzoic acid contents greater than 200 mg per litre or per kilogram - Molecular absorption spectrophotometric method,0,197,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009447,MSV1-DE8809CBDFF5021D,IS 17561:2021,title,Fruits vegetables and derived products - Determination of nitrite and nitrate content - Molecular absorption spectrometric method,0,129,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009448,MSV1-B2547DF0345F9787,IS 17562:2021,title,Fruit and vegetable products - Determination of Benzoic acid and sorbic acid concentrations - High performance liquid chromatography method,0,139,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009449,MSV1-E2272A885E823022,Is 17569:2021,title,Insulated Containers for Food Storage - Specification,0,53,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009450,MSV1-2A29352E4FF6F829,IS/ISO 18825 (Part 1):2016,title,Textiles Clothing Digital fittings Part 1: Vocabulary and terminology used forthe virtual human body,0,100,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009451,MSV1-159CE984A665DF5C,IS/ISO 18825 (Part 2):2016,title,Textiles Clothing Digital fittings Part 2: Vocabulary and terminology used for attributes of the virtual human body,0,115,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009452,MSV1-0652CBF688A0E323,IS/ISO 18758 (Part 2):2018,title,Mining and earth-moving machinery Rock drill rigs and rock reinforcement rigs Part 2: Safety requirements Adoption of ISO 18758-2:2018,0,134,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009453,MSV1-02E086579491C2FA,IS/ISO 28594:2017,title,Combined accept-zero sampling systems and process control procedures for product acceptance,0,91,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009454,MSV1-3140D9F9009D7280,IS/ISO 28598 (Part 1):2017,title,Acceptance sampling procedures based on the allocation of priorities principle APP Part 1: Guidelines for the APP approach,0,122,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009455,MSV1-14F380EEF9E05868,IS/ISO 28598 (Part 2):2017,title,Acceptance sampling procedures based on the allocation of priorities principle APP Part 2: Coordinated single sampling plans for acceptance sampling by attributes,0,162,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009456,MSV1-DAA893D4D0A151D9,IS/ISO 50004:2020,title,ENERGY MANAGEMENT SYSTEMS GUIDANCE FOR THE IMPLEMENTATION MAINTENANCE AND IMPROVEMENT OF AN ISO 50001 ENERGY MANAGEMENT SYSTEM First Revision,0,141,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009457,MSV1-0EA3133B1E0F5D57,IS/IEC 61076 (Part 4/Sec 105):1995,title,Connectors with assessed quality for use in dc low-frequency analogue and in digital high-speed data applications - Part 4: Printed board connectors - Section 105: Detail specification for 9 mm circular connector with 3 to 8 contacts for use in a wide range of applications including the telecommunication and audio industry,0,324,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009458,MSV1-E410C642B3FD67A2,IS 17607:2021,title,Polyolefin agricultural twines,0,30,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009459,MSV1-C4A40B4F1A1EDB38,IS 17608:2021,title,Polyester fibre ropes - Double braid construction,0,49,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009460,MSV1-B64E73E09066E996,IS 17609:2021,title,Fibre ropes of polyester / Polyolefin dual fibres,0,49,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009461,MSV1-DEF72361F525834A,IS/IEC 61076 (Part 4/Sec 107):2001,title,"Connectors for electronic equipment – Part 4-107: Printed board connectors with assessed quality – Detail specification for shielded two-part connectors having a basic grid of 2.0 mm, fixed part with solder and press-in terminations for printed boards, free part with non-accessible insulation displacement and crimp terminations",0,329,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009462,MSV1-8E6D5B2B17760E96,IS/IEC 61076 (Part 4/Sec 108):2002,title,"Connectors for electronic equipment - Part 4-108: Printed board connectors with assessed quality -Detail specification for cable-to-board connectors, with a modular pitch of 25 mm and integrated shielding function, applicable for transverse packing density of 15 mm, having a basic grid of 2.5 mm in accordance with IEC 60917-1",0,327,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009463,MSV1-786CF2060F779BBA,IS/IEC 61076 (Part 4/Sec 110):2001,title,Connectors for electronic equipment- Part 4-110: Printed board connectors with assessed quality Detail specification for latched cable connector system having a basic grid of 2.0 mm including full shielding and latching function,0,228,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009464,MSV1-5F72838804463B2F,IS/IEC 61076 (Part 4/Sec 113):2002,title,Connectors for electronic equipment – Printed board connectors – Part 4-113: Detail specification for two-part connectors having 5 rows with a grid of 2.54 mm for printed boards and backplanes in bus applications,0,212,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009465,MSV1-E5DDE0E5DE8C3D3E,IS/IEC 62341 (Part 5/Sec 2):2019,title,Organic light emitting diode OLED displays Part 5-2: Mechanical endurance test methods,0,86,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009466,MSV1-D7AD7D6E0B813ADA,IS/IEC 62341 (Part 5/Sec 3):2019,title,Organic light emitting diode OLED displays Part 5-3: Measuring methods of image sticking and lifetime,0,101,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009467,MSV1-B493CE7A16862B84,IS/IEC 62341 (Part 6/Sec 1):2017,title,Organic light emitting diode OLED displays Part 6-1: Measuring methods of optical and electro-optical parameters,0,112,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009468,MSV1-1C42BEA654382E66,IS/IEC 62341 (Part 6/Sec 3):2017,title,Organic light emitting diode OLED displays Part 6-3: Measuring methods of image quality,0,87,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009469,MSV1-39B6DD3CFF94C9C0,IS 808:2021,title,"Hot Rolled Steel Beam, Column, Channel and Angle Sections - Dimensions and Properties (Fourth Revision)",0,103,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009470,MSV1-07B3C6C8F17D463D,IS 15105:2021,title,Design and Installation of Fixed Automatic Sprinkler Fire Extinguishing Systems - Code of Practice (first revision),0,115,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009471,MSV1-E31BB6151506F34B,IS/ISO 28592:2017,title,Double sampling plans by attributes with minimal sample sizes indexed by producers risk quality PRQ and consumers risk quality CRQ,0,130,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009472,MSV1-6C03A3793DD357A8,IS 17625 (Part 2/Sec 69):2021,title,Medical Electrical Equipment Part 2 Particular Requirements for Basic Safety and Essential Performance Section 69 Oxygen Concentrator Equipment,0,143,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009473,MSV1-7EF3E422081C5D7E,IS 3251 (Part 2):2021,title,Asphalt Paver Finisher — Specification Part 2 Hydraulic (Second Revision),0,73,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009474,MSV1-695C4CE3920291F9,IS/ISO/TS 10993 (Part 20):2006,title,Biological evaluation of medical devices Part 20 Principles and methods for immunotoxicology testing of medical devices,0,119,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009475,MSV1-93FFC9512A58AC07,IS 17565:2021,title,Specification for Bullet Resistant Mobile sentry post,0,53,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009476,MSV1-07BBB48C87767F65,IS 17566:2021,title,Key locks for security Equipment-Specification,0,46,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009477,MSV1-056DBAABDAC691B5,IS 550 (Part 2):2021,title,Safes - Part 2 : Tests for Burglary Resistance (Sixth Revision),0,63,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009478,MSV1-4B13C9C91A8B13B4,IS 17586:2021,title,E12 and E15 Fuel - Admixture of Anhydrous Ethanol and Motor Gasoline - For Positive Ignition Engine Powered Vehicles - Specification,0,132,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009479,MSV1-C0CC6DD35367397F,IS 3521 (Part 2):2021,title,Personal fall arrest systems - Specification : Part 2 lanyards and energy absorbers,0,83,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009480,MSV1-04BAA476D51550F4,IS 3521 (Part 3):2021,title,Personal fall arrest systems - Specification : Part 3 self-retracting lifelines,0,79,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009481,MSV1-753FFB951FC71868,IS 3521 (Part 4):2021,title,Personal fall arrest systems - Specification : Part 4 vertical rails and vertical lifelines incorporating a sliding-type fall arrester,0,134,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009482,MSV1-9A804F56E12DCB70,IS 3521 (Part 5):2021,title,Personal fall arrest systems - Specification : Part 5 connectors with self-closing and self-locking gates,0,105,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009483,MSV1-94A602F9CE454D3F,IS 3521 (Part 6):2021,title,Personal fall arrest systems : Part 6 system performance tests,0,62,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009484,MSV1-A4DA3F88C95F5D28,IS 3521 (Part 7):2021,title,Personal fall arrest systems - Specification : Part 7 Single point anchor devices,0,81,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009485,MSV1-6E815CAABBD1FE93,IS 3521 (Part 8):2021,title,Personal fall arrest systems - Specification : Part 8 Flexible horizontal lifeline systems,0,90,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009486,MSV1-B594BB29BDAB1336,IS 3521 (Part 9):2021,title,Personal fall arrest systems - Specification : Part 9 Descending devices,0,72,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009487,MSV1-A8849954B1D64B5E,IS 17582:2021,title,Specification for Infantometer,0,30,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009488,MSV1-8988AC80D1110DFA,IS 17583:2021,title,Specification for Stadiometer,0,29,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009489,MSV1-CF06E92C04B195D4,IS 802.15.4:2021,title,Low-Rate Wireless Networks,0,26,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009490,MSV1-15FC81E3B4B19596,IS 18002 (Part 1):2021,title,Unified Digital Infrastructure - Data Layer Part 1 Reference Architecture,0,73,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009491,MSV1-1ABBB26E18123261,IS 18003 (Part 2):2021,title,Unified Data Exchange Part 2 API specifications,0,47,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009492,MSV1-335FBE0A43670D24,IS 18008 (Part 1):2021,title,Smart Cities- GIS Reference Architecture,0,40,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009493,MSV1-BED8CE85C33BCAA7,IS 18006 (Part 3/Sec 1):2021,title,Municipal Governance - Part 3 Property Tax - Section 1 Taxonomy,0,63,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009494,MSV1-303325083CBEFEA7,IS 18006 (Part 1):2021,title,Municipal Governance - Part 1 Reference Architecture,0,52,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009495,MSV1-8646DB6CDCFD16EE,IS 18004 (Part 1):2021,title,IoT System Part 1 Reference Architecture,0,40,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009496,MSV1-A3FD13C556236B18,IS 4985:2021,title,Unplasticized PVC Pipes for Potable Water Supplies - Specification (Fourth Revision),0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009497,MSV1-345D7EA748EAB3FA,IS 3521 (Part 1):2021,title,Personal fall arrest systems - Specification : Part 1 full body harness (Fourth Revision),0,89,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009498,MSV1-59DAB7A1A07413BD,IS 1000:2021,title,Edible Lactose — Specification (Second Revision),0,48,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009499,MSV1-D712E4567A69ECA9,IS 1153:2021,title,Temporary Corrosion Preventives Hard Film Solvent Deposited,0,59,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009500,MSV1-B0E6BA39B4088AD0,IS 1167 (Part 3):2021,title,EDIBLE CASEIN PRODUCTS - SPECIFICATION Amendment - 1 (Second Revision),0,70,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009501,MSV1-1F3280074C83EDB9,IS 1448 (Part 50):2021,title,Methods of test for petroleum and its products: Part 50 Chlorine in new and used lubricants (sodium alcoholate method) (Third Revsion),0,134,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009502,MSV1-ECFD23642BC51ED4,IS 1448 (Part 120):2021,title,Methods of test for petroleum and its products: Part 120 Zinc in lubricating oil,0,80,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009503,MSV1-34D08C54E742132B,IS 16280:2021,title,High Pressure Regulators and Adaptors for Use with Liquefied Petroleum Gases (LPG) — Specification (First Revision),0,115,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009504,MSV1-CE3C4A22622907FB,IS 17546:2021,title,Chlorinated Polyvinyl Chloride ( C P V C ) Fittings For Potable Hot And Cold Water Distribution Supplies — Specification,0,120,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009505,MSV1-75DCE72723B254BC,IS 6614:2021,title,SPECIFICATION FOR ALUMINIUM CHLORIDE ANHYDROUS TECHNICAL First revision of IS 6614,0,82,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009506,MSV1-13B227BBD2DE6E08,IS 7129:2021,title,"POTASSIUM CARBONATE, ANHYDROUS - SPECIFICATION (Second Revision)",0,64,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009507,MSV1-0A7C8BDC80AE51D6,IS 6519:2021,title,CODE OF PRACTICE FOR SELECTION CARE AND REPAIR OF SAFETY PROTECTIVE AND OCCUPATIONAL FOOTWEAR First Revision,0,108,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009508,MSV1-5F47C76B4107D7B8,IS 9234 (Part 1):2021,title,Methods of Sampling and Test for Solid Waste Part 1 - Preparation of Samples for Analysis,0,89,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009509,MSV1-CDF5D878A2729488,IS 9234 (Part 2):2021,title,Methods of Sampling and Test for Solid Waste Part 2-Determination of Moisture Content (Excluding Industrial Solid Wastes),0,121,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009510,MSV1-89FD0A9D4FE5960E,IS 13529:2021,title,Guide on Effects of Unbalanced Voltages on the Performance of Three-Phase Cage Induction Motors ( First Revision ),0,114,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009511,MSV1-EC8FA062D4951EE9,IS 14582:2021,title,Single-phase small ac electric motors for centrifugal pumps for agricultural applications,0,89,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009512,MSV1-A740A7123CFA3D19,IS 548 (Part 1/Sec 1):2021,title,"METHOD OF SAMPLING AND TEST FOR OILS AND FATS PART I SAMPLING, PHYSICAL AND CHEMICAL TESTS SECTION 1 SAMPLING",0,109,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009513,MSV1-3B917E48C14109E3,IS 548 (Part 1/Sec 2):2021,title,METHOD OF SAMPLING AND TEST FOR OILS AND FATS PART 1 SAMPLING PHYSICAL AND CHEMICAL TESTS SECTION 2 PHYSICAL AND CHEMICAL TESTS Amendment - 1,0,141,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-009514,MSV1-0BF2F4269D3372B1,IS 548 (Part 3/Sec 1):2021,title,METHOD OF SAMPLING AND TEST FOR OILS AND FATS PART 3 ADVANCED INSTRUMENTAL METHODS SECTION 1 DETERMINATION OF FATTY ACID PROFILE Amendment - 1,0,142,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
