hard_negative_id,requirement_id,tender_id,negative_standard_id,negative_standard_number,negative_title,similarity_score,negative_reason,source,validation_status
HN-V03-001542,SYN-REQ-00771,SYN-TENDER-00771,MSV1-DF2BC40143EF176B,IS 15800:2007,Quality management systems - Guidelines for service quality by public service organizations,0.3125,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001543,SYN-REQ-00772,SYN-TENDER-00772,MSV1-B88B253FA12C89E3,IS 4876:1986,Specification for edible cottonseed flour (Solvent Extracted) (First Revision),0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001544,SYN-REQ-00772,SYN-TENDER-00772,MSV1-EE54C6ED7D9CD138,IS 4875:1975,Specification for edible groundnut flour (Solvent Extracted) (First Revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001545,SYN-REQ-00773,SYN-TENDER-00773,MSV1-743B927CD4E80ADC,IS/IEC 61786 (Part 1):2013,Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 1: Requirements for measuring instruments,0.6364,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001546,SYN-REQ-00773,SYN-TENDER-00773,MSV1-BB9A41AFC1CFD0ED,IS/IEC 62233:2005,Measurement methods for electromagnetic fields of household appliances and similar apparatus with regard to human exposure,0.2778,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001547,SYN-REQ-00774,SYN-TENDER-00774,MSV1-3CB055239CA5C245,IS 11673 (Part 1):2019,Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),0.6316,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001548,SYN-REQ-00774,SYN-TENDER-00774,MSV1-28F4FE7A042FA66C,IS 11673 (Part 2):2019,Sodium hypochlorite solution - Specification: Part 2 water treatment use (Second Revision),0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001549,SYN-REQ-00775,SYN-TENDER-00775,MSV1-0F83629E33D7983B,IS 10491:1983,"Specification for muzzle loading shot guns, single and double barrel",0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001550,SYN-REQ-00775,SYN-TENDER-00775,MSV1-57EB59F59302ABCF,IS 10490:1983,"Specification for breech loading shot guns, single and double barrel",0.5294,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001551,SYN-REQ-00776,SYN-TENDER-00776,MSV1-DD01F73CAF7FBDF6,IS 1246:2025,TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001552,SYN-REQ-00776,SYN-TENDER-00776,MSV1-71CBF5ECC22969ED,IS 749:2024,TEXTILES - HANDLOOM COTTON DUNGRI CLOTH - SPECIFICATION (Second Revision),0.4375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001553,SYN-REQ-00777,SYN-TENDER-00777,MSV1-679787A3A469F193,IS 11604:2026,WOVEN (MESH) TYPE SUPPORTING SCREENS FOR CONTINUOUS CENTRIFUGAL MACHINES USED IN SUGAR INDUSTRY ⸺ SPECIFICATION,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001554,SYN-REQ-00777,SYN-TENDER-00777,MSV1-732939BF55135934,IS 11604:1986,Specification for woven (Mesh) type supporting screens for continuous centrifugal machines used in sugar industry,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001555,SYN-REQ-00778,SYN-TENDER-00778,MSV1-1B003F43ABD9161C,IS 4305:2026,Glossary of terms relating to pozzolana (First Revision),0.35,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001556,SYN-REQ-00778,SYN-TENDER-00778,MSV1-10EE9112368B680C,IS 3596:2025,Textiles — Glossary of Terms Relating to Hosiery ( First Revision),0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001557,SYN-REQ-00779,SYN-TENDER-00779,MSV1-C92EE5EBD90C01EE,IS 8591:1980,Specification for kokum fat (First Revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001558,SYN-REQ-00779,SYN-TENDER-00779,MSV1-B9FD19D114F8973B,IS/IEC 62506:2023,Methods for Product Accelerated Testing First Revision,0.2667,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001559,SYN-REQ-00780,SYN-TENDER-00780,MSV1-E32CBB1B629D67D3,IS 9611:2026,SPECIFICATION FOR CUTTING OIL SOLUBLE CLEAR First Revision of IS 9611,0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001560,SYN-REQ-00780,SYN-TENDER-00780,MSV1-EFFF058DE0CAD3B3,IS 16061:2026,HYDROGEN FUEL QUALITY PRODUCT SPECIFICATION Second Revision of IS 16061,0.2083,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001561,SYN-REQ-00781,SYN-TENDER-00781,MSV1-77125918D8ECD443,IS 10955:2024,Veterinary Surgical Instruments - Gimlet for Trephine - Specification (First Revision),0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001562,SYN-REQ-00781,SYN-TENDER-00781,MSV1-E84D2CE67A96F4C8,IS 10963:2025,Veterinary Surgical Instruments - Hoof Testing Forceps - Specification (First Revision),0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001563,SYN-REQ-00782,SYN-TENDER-00782,MSV1-BE35AF16F2D0972F,IS 5447:2017,Machine chucking reamers with morse taper shank -- Specification (second revision),0.5882,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001564,SYN-REQ-00782,SYN-TENDER-00782,MSV1-9BB200AB8EDFD544,IS 5918:1984,"Specification for taper pin, machine reamers with morse taper shanks (first revision)",0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001565,SYN-REQ-00783,SYN-TENDER-00783,MSV1-56909A3A4D3F0EE8,IS 3263:1981,Specification for waxed paper for confectionery (First Revision),0.5385,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001566,SYN-REQ-00783,SYN-TENDER-00783,MSV1-DEE1F9EDBDFBE04B,IS 11647:2026,Specification for Braille Paper First Revision,0.3571,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001567,SYN-REQ-00784,SYN-TENDER-00784,MSV1-02FE204BBC5C29BD,IS 5887 (Part 3/Sec 1):2020,"Methods for Detection of Bacteria Responsible for Food Poisoning Part 3 Horizontal Method for the Detection, Enumeration and Serotyping of Salmonella Section 1 Detection of Salmonella spp. ( Third Revision )",0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001568,SYN-REQ-00784,SYN-TENDER-00784,MSV1-E9CFA00516E8BDE0,IS 5887 (Part 3/Sec 2):2021,Methods for detection of bacteria responsible for food poisoning Part 3 Horizontal method for the detection enumeration and serotyping of Salmonella Sec 2: Enumeration by a miniaturized most probable number technique,0.5294,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001569,SYN-REQ-00785,SYN-TENDER-00785,MSV1-7B72654420194C45,IS 12226:2026,Agricultural Tractors — Test Procedures — Power Tests for Drawbar (Second Revision),0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001570,SYN-REQ-00785,SYN-TENDER-00785,MSV1-7F3C72732EE70EEC,IS 12036:2026,Agricultural Tractors - Test Procedures - Power Tests for Power Take -Off (second revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001571,SYN-REQ-00786,SYN-TENDER-00786,MSV1-48DB4603842D43B0,IS 7922:1987,Recommendations for modular co - ordination in building industry : vertical co - ordination (First Revision),0.6471,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001572,SYN-REQ-00786,SYN-TENDER-00786,MSV1-2268050647F99243,IS 7921:1987,Recommendations for modular co - ordination in building industry : horizontal co - ordination (First Revision),0.5556,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001573,SYN-REQ-00787,SYN-TENDER-00787,MSV1-F0B26830323F9C6F,IS 1448 (Part 197):2025,PETROLEUM AND ITS PRODUCT METHODS OF TEST PART 197 DETERMINATION OF HYDROCARBONS AND NON-HYDROCARBON GASES IN REFINERY GAS STREAMS BY GAS CHROMATOGRAPHY,0.2759,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001574,SYN-REQ-00787,SYN-TENDER-00787,MSV1-0F10FA8D4BB9F6F8,IS 1448 (Part 152):2004,Methods of test for petroleum and its products [p: 152] liquefied petroleum gases - Corrosiveness to copper - Copper strip test,0.2692,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001575,SYN-REQ-00788,SYN-TENDER-00788,MSV1-C5D64197CAED8592,IS/QC 260500:2000,Transformers and inductors for use in electronic and telecommunication equipment: Part 6 Secal specification for inductors on the basis of capABility approval procedure,0.5862,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001576,SYN-REQ-00788,SYN-TENDER-00788,MSV1-082BF33B5A1498A3,IS/QC 260100:1998,Transformers and inductors for use in electronic and telecommunication equipment: Part 2 Secal specification for signal transformers on the basis of capABility approval procedure,0.5667,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001577,SYN-REQ-00789,SYN-TENDER-00789,MSV1-85B0142DBCEADB73,IS 16582 (Part 1):2020,Textile machinery and accessories – Beams for winding Part 1 General vocabulary,0.3158,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001578,SYN-REQ-00789,SYN-TENDER-00789,MSV1-CC963AF73122B520,IS 9765:2021,Textile machinery and accessories Dyeing and finishing machinery Terms for tentering and heat-treatment machinery (First Revision),0.2857,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001579,SYN-REQ-00790,SYN-TENDER-00790,MSV1-8577F2B5CDD96C00,IS 5503 (Part 1):1969,General requirements for silos for grain storage: Part 1 constructional requirements,0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001580,SYN-REQ-00790,SYN-TENDER-00790,MSV1-5A0AAADBACDA364C,IS 5503 (Part 2):2020,General Requirements for Silos for Grain Storage Part 2 Grain Handling Equipment and Accessories ( First Revision ),0.3182,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001581,SYN-REQ-00791,SYN-TENDER-00791,MSV1-290FB2D40E7E098F,IS 4682 (Part 5):2024,Lining of Vessels and Equipment for Chemical Processes - Code of Practice Part 5 Epoxide Resin Lining (First Revision),0.5833,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001582,SYN-REQ-00791,SYN-TENDER-00791,MSV1-66DBDC001285B1BF,IS 4682 (Part 9):2025,Lining of Vessels and Equipment for Chemical Processes - Code of Practice Part 9 Titanium ( First Revision ),0.5417,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001583,SYN-REQ-00792,SYN-TENDER-00792,MSV1-8FF49B69E9350464,IS 15121:2002,"Animal feeding stuffs - Determination of the contents of calcium, copper, iron, magnesium, manganese, potassium, sodium and zinc - Method using atomic absorption spectrometry",0.3548,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001584,SYN-REQ-00792,SYN-TENDER-00792,MSV1-8C5F266A8D69B02F,IS 7874 (Part 1):1975,Methods of tests for animal feeds and feeding stuffs: Part 1 general methods,0.2692,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001585,SYN-REQ-00793,SYN-TENDER-00793,MSV1-D3C982E04C432082,IS 3233:2024,Safety and Relief Valves and their Parts - Glossary of Terms (First Revision),0.6111,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001586,SYN-REQ-00793,SYN-TENDER-00793,MSV1-71DC5D956F6A99C7,IS 4854 (Part 3):2023,GLOSSARY OF TERMS FOR VALVES AND THEIR PARTS PART 3 BUTTERFLY VALVES ( First Revision ),0.4762,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001587,SYN-REQ-00794,SYN-TENDER-00794,MSV1-6ABAB628FE1B3197,IS 14202 (Part 8):2021,Identification cards Integrated circuit cards Part 8: Commands and mechanisms for security operations First Revision,0.4783,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001588,SYN-REQ-00794,SYN-TENDER-00794,MSV1-204D353D260327B6,IS 14202 (Part 8):2026,Identification Cards Integrated Circuit Cards Part 8 Commands and Mechanisms for Security Operations Second Revision,0.4167,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001589,SYN-REQ-00795,SYN-TENDER-00795,MSV1-879D33D96D2819C8,IS 1009:2023,Maida - Specification(Third Revision of IS 1009),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001590,SYN-REQ-00795,SYN-TENDER-00795,MSV1-311ECA511F1F8928,IS 10899:2023,FORTIFIED MAIDA - SPECIFICATION(FIRST REVISION OF IS 10899),0.2941,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001591,SYN-REQ-00796,SYN-TENDER-00796,MSV1-1A148C5C1B87E916,IS 1528 (Part 29):2025,Methods of Sampling and Physical Tests for Refractory Materials : Part 29 Determination of dynamic Young-s modulus (MOE) at elevated temperatures by impulse excitation of vibration,0.6452,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001592,SYN-REQ-00796,SYN-TENDER-00796,MSV1-609E3649D55B265F,IS 1528 (Part 14):2026,Methods of sampling and physical tests for refractory materials: Part 14 determination of sieve analysis (First Revision),0.3438,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001593,SYN-REQ-00797,SYN-TENDER-00797,MSV1-E559A78F898B1FA6,IS 1504:1996,"Beeswax, crude and refined specification (Third Revision)",0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001594,SYN-REQ-00797,SYN-TENDER-00797,MSV1-6CD028161C5AB95D,IS 4028:1992,"Beeswax, bleached for cosmetic industry - Specification (Third Revision)",0.2941,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001595,SYN-REQ-00798,SYN-TENDER-00798,MSV1-01659CA462CBADD3,IS/ISO/TR 15801:2017,Document Management — Electronically Stored Information — Recommendations for Trustworthiness and Reliability,0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001596,SYN-REQ-00798,SYN-TENDER-00798,MSV1-C031EF0F03F00C0E,IS 19724 (Part 2):2026,Document Management Information Classification Marking and Handling Part 2: Functional and Technical Requirements for ICMH Solutions,0.1923,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001597,SYN-REQ-00799,SYN-TENDER-00799,MSV1-E4F0EAFED7357141,IS 18726 (Part 3):2024,Optics and photonics -- Microlens arrays : Part 3 Test methods for optical properties other than wavefront aberrations,0.4783,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001598,SYN-REQ-00799,SYN-TENDER-00799,MSV1-EB2349A0B5A22185,IS 18726 (Part 4):2024,Optics and photonics -- Microlens arrays : Part 4 Test methods for geometrical properties,0.4286,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001599,SYN-REQ-00800,SYN-TENDER-00800,MSV1-8ADFC6CF36B15492,IS 18972 (Part 10):2025,Marine Energy wave tidal and other water current converters Part 10 : Assessment of mooring system for marine energy converters MECS,0.3529,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001600,SYN-REQ-00800,SYN-TENDER-00800,MSV1-1C752AF886519717,IS 18972 (Part 2):2025,Marine energy Wave tidal and other water current converters Part 2: Marine energy systems Design requirements,0.3438,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001601,SYN-REQ-00801,SYN-TENDER-00801,MSV1-C38A70CB3382D604,IS 13335:1992,Muscovite mica scrap for mica paper - Specification,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001602,SYN-REQ-00801,SYN-TENDER-00801,MSV1-F894F564585C5663,IS 9502:1980,Specification for muscovite mica components for electronic equipment,0.2667,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001603,SYN-REQ-00802,SYN-TENDER-00802,MSV1-86D5E95B5CDEE836,IS 12769:2025,Thiobencarb emulsifiable concentrate EC - Specification (first revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001604,SYN-REQ-00802,SYN-TENDER-00802,MSV1-258BF8B045EBBCEA,IS 8498:2013,"Temephos, emulsifiable concentrate (EC) - Specification (First Revision)",0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001605,SYN-REQ-00803,SYN-TENDER-00803,MSV1-9F7CBC11DB990A8C,IS 13730 (Part 27/Sec 3):2025,Specifications for particular types of winding wires Part 27 Paper tape covered Section 3 Rectangular copper wire,0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001606,SYN-REQ-00803,SYN-TENDER-00803,MSV1-2C277C7FDFE2B432,IS 13730 (Part 27/Sec 4):2025,Specifications for particular types of winding wires Part 27 Paper tape covered Section 4 Rectangular aluminium wire,0.5385,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001607,SYN-REQ-00804,SYN-TENDER-00804,MSV1-33FC160D92EF36E4,IS/ISO 9177 (Part 1):2016,Mechanical Pencils for Technical Drawings Part 1: Classification Dimensions Performance Requirements and Testing,0.4091,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001608,SYN-REQ-00804,SYN-TENDER-00804,MSV1-0CD7ED2F03732BDF,IS/ISO 9177 (Part 3):2022,Mechanical pencils for technical drawings Part 3: Black leads Bending strengths of HB leads,0.3478,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001609,SYN-REQ-00805,SYN-TENDER-00805,MSV1-DFF5DE86B37A36D7,IS 14483 (Part 1):2024,Fertilizer and Chemical Injection System Part 1 Venturi Injector - Specification (First Revision),0.4348,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001610,SYN-REQ-00805,SYN-TENDER-00805,MSV1-82F0F684C981CCB8,IS 14483 (Part 3):2018,Fertilizer and Chemical Injector System : Part 3 Fertilizer Tank - Specification,0.3043,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001611,SYN-REQ-00806,SYN-TENDER-00806,MSV1-9DBF60B5909EDF25,IS 937:1981,Specification for Washers For Water Fittings For Fire Fighting Purposes (Second Revision),0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001612,SYN-REQ-00806,SYN-TENDER-00806,MSV1-13FEAF8A8DF5D1BA,IS 947:1985,Specification for washers for water fittings for fire fighting purposes (Second Reuision),0.5294,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001613,SYN-REQ-00807,SYN-TENDER-00807,MSV1-B29529E3B2690990,IS 8148:2018,Ducted and package air - Conditioners - Specification (Second Revision),0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001614,SYN-REQ-00807,SYN-TENDER-00807,MSV1-60A0CA84A6F90365,IS 12679:2023,By-Product Gypsum for Construction - Specification (Second Revision),0.2778,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001615,SYN-REQ-00808,SYN-TENDER-00808,MSV1-0457F49B1AE537B3,IS 354 (Part 5):2024,Resins for paints - Methods of sampling and test : Part 5 Special test methods for polyamide resins (Third Revision),0.5217,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001616,SYN-REQ-00808,SYN-TENDER-00808,MSV1-5DF4BA5E0280E0DB,IS 354 (Part 2):2024,Resins for Paints - Methods of Sampling and Test Part 2 Special Test Methods for Alkyd Resins ( Third Revision ),0.5217,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001617,SYN-REQ-00809,SYN-TENDER-00809,MSV1-D7EB9F26560E2242,IS 2923:2024,"Carmoisine, food grade - Specification (Third Revision)",0.4615,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001618,SYN-REQ-00809,SYN-TENDER-00809,MSV1-88FAE8E42210C1D2,IS 1694:2024,"Tartrazine, food grade - Specification (Third Revision)",0.3571,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001619,SYN-REQ-00810,SYN-TENDER-00810,MSV1-369F86D55571060B,IS 18793 (Part 2):2024,Geographic information Reference model Part 2: Imagery,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001620,SYN-REQ-00810,SYN-TENDER-00810,MSV1-F2828415122C524D,IS 18793 (Part 1):2024,Geographic Information Reference Model Part 1: Fundamentals,0.3125,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001621,SYN-REQ-00811,SYN-TENDER-00811,MSV1-7E27A6264C80BDC9,IS/ISO 13567 (Part 1):2017,Technical product documentation — Organization and naming of layers for CAD — Part 1: Overview and principle (First Revision),0.2414,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
