requirement_id,standard_id,is_number,relevance,label_type,reason,annotator,validation_status
SYN-REQ-04184,MSV1-EB066685B5043E0A,IS 19035:2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04185,MSV1-BEB889FF3B2F83A6,IS 2790:1999,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04186,MSV1-31ABABDCE21ACD6B,IS 13219:1992,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04187,MSV1-404980C6D9ACC31F,IS 16860 (Part 2):2021,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04188,MSV1-82003A6EEAE25855,IS 16143 (Part 4):2021,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04189,MSV1-15DE6380B9DE6295,IS 14812:2021,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04190,MSV1-B9AC873A5B5F8273,IS 18232:2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04191,MSV1-05A5EE439CC2F13F,IS 14960:2001,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04192,MSV1-8A778E58F6D480FA,IS 13444:2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04193,MSV1-47695FCDB0C7FACE,IS 10982:2025,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04194,MSV1-5B24A7ADC877A2FF,IS 15265:2003,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04195,MSV1-30F20E4F9C182CE1,IS 13825:2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04196,MSV1-712CC0DD44930561,IS/IEC/TR 62059 (Part 21):2002,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04197,MSV1-3D89363E922E256B,IS 18508:2026,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04198,MSV1-90172DAE5E75CEC4,IS 1448 (Part 110):2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04199,MSV1-47C4F30585D9836E,IS 2701:1986,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04200,MSV1-3542BE799BB9FEEC,IS 17910 (Part 1):2022,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04201,MSV1-71B4D3D376DAC50F,IS 9213:1979,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04202,MSV1-70B429B56F123E21,IS 9239:2025,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04203,MSV1-070AFF2C651AB11C,IS/ISO 1984 (Part 2):2011,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04204,MSV1-79BED49FD776942D,IS/ISO/TR 14283:2018,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04205,MSV1-EC0DEEBD665AF00C,IS 5478:1969,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04206,MSV1-4A83B2F92E3FDDFB,IS 18286:2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04207,MSV1-0906E51899F90425,IS 11753:1986,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04208,MSV1-83646D4C4E852E5A,IS/IEC 61746 (Part 2):2010,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04209,MSV1-39B4055C05532748,IS 6491:1972,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04210,MSV1-989E3EC08CA79AFB,IS 15852:2009,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04211,MSV1-4AB864D4A575038B,IS 9958:1981,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04212,MSV1-6CCCF6B565EC3D99,IS 5920 (Part 4):2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04213,MSV1-1E283C13CB3C8C87,IS 13741 (Part 7):1993,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04214,MSV1-BF234583800835CD,IS 3913:2014,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04215,MSV1-803A0E8DE840AA3D,IS 62740:2015,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04216,MSV1-03E363E914A68365,IS 10512:2003,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04217,MSV1-E8288CA74B3C81CB,IS 7766:1975,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04218,MSV1-081A73E6CF399337,IS/IEC 62351 (Part 8):2020,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04219,MSV1-BA22233EE7BCED9E,IS 9912:1981,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04220,MSV1-D1B752B43F54831C,IS/ISO 20108:2017,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04221,MSV1-9AB1A969471C0407,IS/IEC 60793 (Part 1/Sec 50):2014,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04222,MSV1-2ACBF2995AEB1BB4,IS 3025 (Part 18):2022,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04223,MSV1-55B872FFF3EC6614,IS 16227 (Part 5):2015,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04224,MSV1-DBFD93C57F070FE2,IS/ISO/IEC/TR 18268:2013,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04225,MSV1-405977DA95DCD1AC,IS 9266 (Part 2):2019,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04226,MSV1-83F638B40968EA5B,IS 10026 (Part 2):1999,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04227,MSV1-C25CBB9B9D43E396,IS 11541:1985,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04228,MSV1-AAA8BB73E5B8A64D,IS/ISO 105 (Part F07):2001,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04229,MSV1-2E360A715065995E,IS 3936:1966,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04230,MSV1-DD9E1A896C40AF56,IS 12308 (Part 4):1988,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04231,MSV1-230EDE5C8B37E99B,IS 11822:2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04232,MSV1-229DB785CAF139F3,IS 7585:2026,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04233,MSV1-C2D1948BFDBAB108,IS 13285:1992,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04234,MSV1-912C7CE5E3A2C973,IS 8883 (Part 1):2005,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04235,MSV1-76CCA987ECB1ED9F,IS/IEC 60793 (Part 1/Sec 41):2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04236,MSV1-687D47230934A66E,IS 9315:2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04237,MSV1-145BD8CB8D32059F,IS 16573:2025,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04238,MSV1-97BE6BAA43F7552A,IS 6835:1973,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04239,MSV1-EFC06A446E1E02E0,IS 13374:1992,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04240,MSV1-E08D09542154E067,IS 15761 (Part 1):2020,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04241,MSV1-5AF035F544006C76,IS 11235:1985,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04242,MSV1-3AC952112CFF9183,IS 4997:1968,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04243,MSV1-7A2B9C558CB18BBF,IS 5305:1969,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04244,MSV1-8E173B288A755176,IS 13521:1992,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04245,MSV1-22B8354C5A53BF8E,IS 6757:1972,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04246,MSV1-D3F39A40D4025522,IS 11683:1986,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04247,MSV1-9E6A7F7629DC4DB8,IS/IEC 60255 (Part 27):2013,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04248,MSV1-43CC284D85D45266,IS 8350:1977,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04249,MSV1-E2D6B1D052F7212E,IS/ISO/IEC 24029 (Part 2):2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04250,MSV1-6C889FF4BF473043,IS 18785:2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04251,MSV1-4656CDB4BDCB038A,IS 8948:1989,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04252,MSV1-45482D4A6B371A44,IS 17605:2021,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04253,MSV1-A1C2A371D0ECF399,IS 552:1965,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04254,MSV1-FCD530D0D66C77A5,IS 7781:1975,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04255,MSV1-B7DC1FF811EBE440,IS 12147:2013,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04256,MSV1-3D296A0075119E10,IS 7618:1974,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04257,MSV1-011CB7C71F911205,IS 6652 (Part 1):1986,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04258,MSV1-24636CA9928570B4,IS 10810 (Part 17):1986,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04259,MSV1-1C48BD3B9061A47D,IS 2591:1982,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04260,MSV1-843FE5C7EBF1705C,IS/IEC 60115 (Part 1):2020,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04261,MSV1-3BF79C6DE9B897EE,IS 293:2025,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04262,MSV1-60C6184A891AD9AD,IS 10172:2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04263,MSV1-F47A448381AD4F5B,IS/IEC 61439 (Part 4):2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04264,MSV1-DD8B2C5E6DC43FFF,IS 15091 (Part 2):2004,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04265,MSV1-150E4D0980FC733C,IS 12587:1989,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04266,MSV1-90E62D2663142FA4,IS 1634:1992,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04267,MSV1-949EFBE08F5ACB7B,IS/QC 300401:1988,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04268,MSV1-8CAAE75F8F7EFD24,IS/ISO/IEC GUIDE 76:2020,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04269,MSV1-DF53E1BAA6D6B768,IS 13073 (Part 2):2000,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04270,MSV1-F99D208839CE54C2,IS 6466:2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04271,MSV1-B063874EB419BC41,IS/ISO 26262 (Part 11):2018,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04272,MSV1-274515F5B9DBA117,IS 12501:2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04273,MSV1-7F62EC0F23B8FD05,IS 15924:2011,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04274,MSV1-0C97B8E4F956AF4D,IS 16240:2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04275,MSV1-EBC160055B5B50E8,IS 9274:1979,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04276,MSV1-6724A88CD8E5025E,IS 16863 (Part 2):2018,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04277,MSV1-9DEB74A8DD1E890B,IS 5752:1970,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04278,MSV1-D88929C39BA4240D,IS 5041:1978,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04279,MSV1-DBB5AB93F9FB4120,IS 789:2018,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04280,MSV1-3237050D6D112139,IS 16760:2018,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04281,MSV1-A64E2F021156D897,IS 8628:2020,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04282,MSV1-5DA01C0DFD91BA95,IS 17708:2021,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04283,MSV1-93CC28CD23AD919C,IS 18619 (Part 1):2024,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04284,MSV1-73B196A83ED82608,IS 2888:2004,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04285,MSV1-9650718BC49C0DAF,IS 19806:2026,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04286,MSV1-038A84D0DA2B0210,IS 18057 (Part 8):2023,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04287,MSV1-E25A3EEBEF91A6BD,IS 18925 (Part 2):2025,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
SYN-REQ-04288,MSV1-F790635C4BCD8872,IS 13946 (Part 3):1994,HIGHLY_RELEVANT,TITLE_GROUNDED_SYNTHETIC,Synthetic requirement was generated directly from this standard title; not an expert applicability judgment.,MANAKSETU_V02_GENERATOR,SYNTHETIC
