candidate_id,query_id,standard_id,label,difficulty,record_type,synthetic_flag,validation_status
CAND-BCEADB3A92D0E76E,SYN-Q-04051,MSV1-1CAE0EDE6E073C23,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C95E46F4231831B5,SYN-Q-04052,MSV1-448B176A744F96C2,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-D2BB5B53B79C2572,SYN-Q-04052,MSV1-2648518411AE4B97,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F5BCA7431EA87920,SYN-Q-04053,MSV1-22951B219409DA47,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-BEDBBCCBB2C5D288,SYN-Q-04053,MSV1-717A5DEE1B44ACC0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C57A32DB9127CF79,SYN-Q-04054,MSV1-5BB3F2A6A6E014CE,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-99046D73D4CA8D45,SYN-Q-04054,MSV1-9BCF971FD7A62939,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-2EBE92F708463593,SYN-Q-04055,MSV1-81E8927A6ED8C836,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-CFF6DD2B63075972,SYN-Q-04055,MSV1-5EA3B6B34943188F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-DF4E5913DF0DB22D,SYN-Q-04056,MSV1-28D33F3DD0EB11CC,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B47B384D20773CF3,SYN-Q-04056,MSV1-4CABB21F6B824C45,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-EC9C33A7FF2EA3F6,SYN-Q-04057,MSV1-DBE0E4B5DB652147,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-F800784C530F0786,SYN-Q-04057,MSV1-80F731F49EF5E2D9,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-98CA9CB3E6A1B1CB,SYN-Q-04058,MSV1-B1C1498590F228E4,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B8CA713D63F3AA0D,SYN-Q-04058,MSV1-CB3C0FF03F2E95D9,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4D6B26098DF918BC,SYN-Q-04059,MSV1-576A16FF9F8F4F91,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-32F78BFBEE6F578E,SYN-Q-04059,MSV1-BD8AC0EAE8297AF4,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-7B769EE55A053A1B,SYN-Q-04060,MSV1-F10935C2125A09CC,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-AEFAB069E716B19B,SYN-Q-04060,MSV1-CD76DDAC2623EF2E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-0819FE29C806811D,SYN-Q-04061,MSV1-F42E8833B5839B00,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-776C3F92758BAC90,SYN-Q-04061,MSV1-8F9336B1BA4C970D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-05202A2E4BC27F1A,SYN-Q-04062,MSV1-357F40465974D9BD,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-F6A89544D2B71F4D,SYN-Q-04062,MSV1-EE276A81A09AAA5C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-2F9510B37C601357,SYN-Q-04063,MSV1-4823B391A7D91C82,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-4B016FCFB4C2F946,SYN-Q-04063,MSV1-9A73AE18729B25D3,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-14193BB1C7E8901F,SYN-Q-04064,MSV1-185C49EFA759DB4E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B2E69F6EC8D87CBC,SYN-Q-04064,MSV1-8CEE63D74E6BD78F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-85DE08F0AB2F193A,SYN-Q-04065,MSV1-3E401A2CB6E8A7CC,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A86EFF0620648112,SYN-Q-04065,MSV1-E7C33D41095E5485,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-183031D154A48E05,SYN-Q-04066,MSV1-F7D307D534AA20DD,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C667C4DA8810BA08,SYN-Q-04066,MSV1-78D17196947FA941,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-7D60DB988969D2FA,SYN-Q-04067,MSV1-89B79C21409A3E9D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1EEF48E429EADCEF,SYN-Q-04067,MSV1-D81028E2251872D2,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-262800C90D720DC4,SYN-Q-04068,MSV1-BE8831E54434FDD1,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B5160306F8081343,SYN-Q-04068,MSV1-17FEA357835B8714,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-6656D757538BECAD,SYN-Q-04069,MSV1-6F4D943EC0D18B7B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7C7D13358B89182E,SYN-Q-04069,MSV1-8B22A05E2142DF2D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-7C9496BDCC9B5430,SYN-Q-04070,MSV1-563C2AC8435F37A7,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-BE6A5AEE6DF7C255,SYN-Q-04070,MSV1-58464C62224A0B01,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-82B2111A60BCC2C1,SYN-Q-04071,MSV1-B1A155BF831757F6,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-80AD381779A6B9DA,SYN-Q-04071,MSV1-BB361633896586C7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-161D7C91E76E019C,SYN-Q-04072,MSV1-67C4A85507B69208,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-05F3A73AAE7CDE41,SYN-Q-04072,MSV1-47F8A87195FE4353,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-942DE4701D9B50BC,SYN-Q-04073,MSV1-CA51E311FDBE1D6A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2FD45804B2A0174D,SYN-Q-04073,MSV1-CA50100D628E9A2F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-80957D0B9139340E,SYN-Q-04074,MSV1-50219E65DDDA97FF,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-BFABF1D24E64A9A1,SYN-Q-04074,MSV1-A695B42747460379,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-D503F3F861AC008F,SYN-Q-04075,MSV1-7FA7DFFB718720B5,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-E31AEF09859062A3,SYN-Q-04075,MSV1-A3F3BA274409B961,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-85850577E28C0ACE,SYN-Q-04076,MSV1-544A9DA89F1E326F,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2D57E015257361F9,SYN-Q-04076,MSV1-8A68A0E65B4D65F1,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4DEB49AD93E87E99,SYN-Q-04077,MSV1-78A5C049E52B3C96,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-6FC2F5DD1707532E,SYN-Q-04077,MSV1-1182F9609DE1C18F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-06275257AE17702D,SYN-Q-04078,MSV1-0BFA559DDE383F27,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7F21809AFC5434FE,SYN-Q-04078,MSV1-D28D0585857BA1A7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5F59CB54E7C5329D,SYN-Q-04079,MSV1-B18D7FE6DBA1BE3D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-60191CC61FBE1EDA,SYN-Q-04079,MSV1-1CEC591CAACC6588,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5517195514F6CD76,SYN-Q-04080,MSV1-858D0B352645FEB9,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7A90DD3C58382D91,SYN-Q-04080,MSV1-7F31730FA8332D66,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-812654AF96168B30,SYN-Q-04081,MSV1-C74CFF544F9E4B42,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-0FDFFF3A9D119EE5,SYN-Q-04081,MSV1-3BF82FD13D0D483D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C9F9EF9A5D2619AE,SYN-Q-04082,MSV1-6E43895AB33E5347,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-97FDBAF54F39514A,SYN-Q-04082,MSV1-559A41A181684DBE,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-18AD20E07E4CAE53,SYN-Q-04083,MSV1-1E77164F4491D493,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-90185E4BF7F9B801,SYN-Q-04083,MSV1-26548E7213E0FB86,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-0CB32C0A1CA9601F,SYN-Q-04084,MSV1-6F3E6D440FE5862E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B753B3CA44B6ADCF,SYN-Q-04084,MSV1-B1329EE7EB2ACFB1,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-709BA79178697813,SYN-Q-04085,MSV1-14D93440BC6F618D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-AC691BD3482A1240,SYN-Q-04085,MSV1-3838343DAD6F2612,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B54B10ACDE64D960,SYN-Q-04086,MSV1-48BB9F5CFFA51AF7,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-9F7653A8C93AC4B9,SYN-Q-04086,MSV1-191869FF0355EC64,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9DB9F397092A17AE,SYN-Q-04087,MSV1-452F9E167D9E522F,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5C74E458CB4B9B8C,SYN-Q-04087,MSV1-FD9ECCE05CCF9971,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-74A80BFDF151985D,SYN-Q-04088,MSV1-E97900B467025BA3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-69F983BD7A912318,SYN-Q-04088,MSV1-BA9BFF28F6859CD9,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-505DB7DE10A8CBCB,SYN-Q-04089,MSV1-FC2B1948AFED01F5,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-275B8196919B5F1B,SYN-Q-04089,MSV1-9B691784F5E40AAE,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-AE49AD85E6A63411,SYN-Q-04090,MSV1-C05C7477360A7231,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A3D6DF266DFBC0C0,SYN-Q-04090,MSV1-ECB0A2E15C9C70F5,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-ADBC8386F25B0C9D,SYN-Q-04091,MSV1-8C79F8EFB691E5B2,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-296E8B390A425F6B,SYN-Q-04091,MSV1-5ADBAB7FE98F34C1,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4EBDEA13D07F6C10,SYN-Q-04092,MSV1-28348B490A1E49B9,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1CCF8BA2D4F94CAF,SYN-Q-04092,MSV1-F32AC20CBA18F810,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-BDEDBB1A421AC201,SYN-Q-04093,MSV1-441547F506EFBC28,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-FE225A4F56A53BEC,SYN-Q-04093,MSV1-53FEDC86CC0B06D2,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-94724FA78A18A072,SYN-Q-04094,MSV1-020A3427BD9BF090,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1C6DAA2C403A0443,SYN-Q-04094,MSV1-CB052CEA26711B42,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B663FE36C1630F0C,SYN-Q-04095,MSV1-8B236E9D9264D720,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7A5D477ED4133E4B,SYN-Q-04095,MSV1-F211A8580FB853A0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-8E01EE11E767BB8D,SYN-Q-04096,MSV1-0EF11905AF1B2E60,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-8C63ACD4A9B774B1,SYN-Q-04096,MSV1-FE0E9F7FBED9A0C6,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-1D1D042EC7213226,SYN-Q-04097,MSV1-D404CDC367699E5A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-6E021792E0DF745F,SYN-Q-04097,MSV1-498CF94A996EDFFE,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-55CDCC5EE64B8419,SYN-Q-04098,MSV1-508FEC8B224CFC20,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-D3AC857571871688,SYN-Q-04098,MSV1-A63D24BA5B697118,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-10D664C0BCA592F9,SYN-Q-04099,MSV1-3CC7A787F74A0CE4,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-4D37A670BF5EA2DF,SYN-Q-04099,MSV1-5FA473A9807F6FF9,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-7D9B76FD12D92BD8,SYN-Q-04100,MSV1-90D80A81952E2A5E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-F303F7E7A1A07E08,SYN-Q-04100,MSV1-9BAC0D0E11869024,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-601D0246C4944D6B,SYN-Q-04101,MSV1-196DFA391FB8E62E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B12A42E577C4B385,SYN-Q-04101,MSV1-1BD84AA93F5949DD,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B06D8FFBB4C79C42,SYN-Q-04102,MSV1-F17A4AD3C10A2306,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7D11A582D6566EC1,SYN-Q-04102,MSV1-F4989E76CD73B858,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4FB0201CF5C765F7,SYN-Q-04103,MSV1-F436FFE3DB1A1492,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1087200E49683F4B,SYN-Q-04103,MSV1-1921EC7BE12A462E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-0912339B6AB66063,SYN-Q-04104,MSV1-414B112DC280BD13,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-D199FB641938362D,SYN-Q-04104,MSV1-6E57CD104412140F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-87F51D95CA314277,SYN-Q-04105,MSV1-0E837279B7507734,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-11BD8992F1D8E525,SYN-Q-04105,MSV1-25C82647CCD68129,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F4B7A076E2E03238,SYN-Q-04106,MSV1-0752BA6A47FA1C50,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-636265BE2B47E5D4,SYN-Q-04106,MSV1-CD563685332CBF6A,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-60A8152323602EE2,SYN-Q-04107,MSV1-977B480C1CFBAB5E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1DBFEE567ECFA93A,SYN-Q-04107,MSV1-18A63DB3F6CEDD97,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A97DD7AFA5D9DDF4,SYN-Q-04108,MSV1-44C4CF12E0ECC860,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-E44D5D2E203AAF7D,SYN-Q-04108,MSV1-928FA32656E0ED5C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-FC1BA7900B46534A,SYN-Q-04109,MSV1-86D390378EAD1308,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-F2804575E5EA509E,SYN-Q-04109,MSV1-65D9CE4D11B42805,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C17A509F0BDBFDF9,SYN-Q-04110,MSV1-D3B3A8788835E316,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7D80248B9C95ADAF,SYN-Q-04110,MSV1-553A75EC43857BBE,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B064EA42BAEAAFC8,SYN-Q-04111,MSV1-9A82029F47BCB5F8,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-95517E6C9F2259E0,SYN-Q-04111,MSV1-16CDB2D4097AEA1A,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-8B45CBB1F157CB87,SYN-Q-04112,MSV1-2A4D58DAE7DFF5EA,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-8B7E063A0838BCA9,SYN-Q-04112,MSV1-5ECC195195713E42,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-6C030A440CF70495,SYN-Q-04113,MSV1-7BA622D62489BD73,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-8AC5782D76BBA684,SYN-Q-04113,MSV1-31189F87CF4D5D8B,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-AECF2914B87CB8DF,SYN-Q-04114,MSV1-C2E9D183FEB86E6D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-D3B0490BC8117216,SYN-Q-04114,MSV1-E405B8BE43A5C89E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-001729DDA0A88F0E,SYN-Q-04115,MSV1-24C4E5239DAC2930,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-52F88720539CAB2D,SYN-Q-04115,MSV1-92CA1BE51BF1C9F5,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-7AE0DC3C6FC568F1,SYN-Q-04116,MSV1-7732E2C4A19DF421,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-01C88FA6A4AE12DD,SYN-Q-04116,MSV1-1FE37DEAE0678F77,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-7005775399A11640,SYN-Q-04117,MSV1-5EEBFB5BAD5F423A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-ED32323BC617FF98,SYN-Q-04117,MSV1-7BFB76E72B01BE33,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-51AAC2BC18FD8C21,SYN-Q-04118,MSV1-491964D91E4E9D59,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1245E31412F25168,SYN-Q-04118,MSV1-5829A973AF0B39BA,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F269D4947A69B42B,SYN-Q-04119,MSV1-25F271F0652D8DEA,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-BED3A3A3C68FEDA4,SYN-Q-04119,MSV1-F90268B5EE8E04E9,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-88093205CC2B4325,SYN-Q-04120,MSV1-6C31FD113A17BC1B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7F6B893B622691FE,SYN-Q-04120,MSV1-78A0D6F7D608D14D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-89D812C8F979ED98,SYN-Q-04121,MSV1-F77615A5A703FE83,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-4B305E511E1E0463,SYN-Q-04121,MSV1-1C24346E538C38FE,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4570265E419CCE2D,SYN-Q-04122,MSV1-C143E2FA4E0189AB,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-588E9F604506F419,SYN-Q-04122,MSV1-F46CDAE52E1406D2,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-529F6426E689A696,SYN-Q-04123,MSV1-7ED6538DC13D3AB9,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-06BD5100AEC6E462,SYN-Q-04123,MSV1-0C97B8E4F956AF4D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5B3CBF9A0A72FDD5,SYN-Q-04124,MSV1-1BEBD16120FAE0ED,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-54E894F5E46439C2,SYN-Q-04124,MSV1-769B8841D92AED59,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-EA85CF93C84C1957,SYN-Q-04125,MSV1-B502E3B4C44D7FE0,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-4BD490B74ADB3016,SYN-Q-04125,MSV1-D20C2F1805790CB0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-ABC38EBB7B52D330,SYN-Q-04126,MSV1-1E6B96779F89689F,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-81EB6236BCA03934,SYN-Q-04126,MSV1-FE6BB82B25482BBF,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4D8E9263A49A945F,SYN-Q-04127,MSV1-D42B6CE86E4BCEEB,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
