pair_id,query,standard_id,label,record_type,synthetic_flag,validation_status
SPAIR-27C56F6D3D46F199,Need applicable Indian Standard for Agro Textiles — High Density Polyethylene (HDPE) Woven Dry Fodder Storage Bags — Specification,MSV1-5A7D934AC80CF8A9,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-43A7EEEF92E6DFC4,Need applicable Indian Standard for Link and Test Connectors - Specificaiton: Part 2 Socket for Conventional Wiring: Sec 4 Six - Way Socket Link and Test Connector,MSV1-26C6F49282A76E89,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-65CCCF2011FF020C,"Need applicable Indian Standard for E22, E25, E27 & E30 FUEL – ADMIXTURE OF ANHYDROUS ETHANOL AND GASOLINE — SPECIFICATION",MSV1-501036F01D0A3050,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-484CA4C2B6EA2828,"Need applicable Indian Standard for Animal feeding stuffs, cereals and milled cereal products - Guidelines for the application of near infrared spectrometry",MSV1-0FC734DDF09A41EC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-19669114D5D7036E,Need applicable Indian Standard for Bamboo-Jute Composite Panel Door Shutter - Specification,MSV1-587A45E56335FB32,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-8C5C6C828B2BB82B,Need applicable Indian Standard for ENT Surgery Instruments - Nasal Saws - Joseph's pattern - specification (First Revision),MSV1-F8237E609E455462,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BFA1DA9412DBF3C5,Need applicable Indian Standard for Textiles — Test methods for evaluating the electrostatic propensity of fabrics Part 3 Test method using manual friction,MSV1-D791CCE54E25572D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5077A42183F63B5B,Need applicable Indian Standard for Cranes - Proof of Competence of Steel Structures,MSV1-8660EFFA1689F180,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C0C99C461077EFD4,Need applicable Indian Standard for Cylinders for on - Board Storage of Compressed Gasesous Hydrogen and Hydrogen Blends as a Fuel for Automative Vehicles - Specification,MSV1-288111E60177DE91,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-30AF06006B199783,"Need applicable Indian Standard for Information Technology Part 3: Home Electronic Systems (HES) Architecture Section 2: Communication Layers Transport, Network and General Parts of Data Link Layer for Network Based Control of HES Class 1",MSV1-9BD8D272A6F36998,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-2BA84D04D2EC5DE5,Need applicable Indian Standard for Information Technology - Big Data - Overview and Vocabulary,MSV1-9D1099AB2696578C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-909454C10C4F8CB1,"Need applicable Indian Standard for Specification for mould and core sand dryers, rotary type",MSV1-3A9BCD7C74A50953,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-FEAE1E9E1E8F0B1B,Need applicable Indian Standard for Sterile single use scalp vein (Winged Needle) infusion set,MSV1-AFF268A07815CEE7,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-33404050A461A7A8,Need applicable Indian Standard for Radiochemical Laboratory - Code of Safety (First Revision),MSV1-955D966CFFFC1537,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-513924C2F8AC4429,Need applicable Indian Standard for Meat and meat Products - Chicken sausages - Specification,MSV1-A5A624F4FC9DB1A6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A4B5E20277D1C25A,Need applicable Indian Standard for Specification for nut drivers,MSV1-D5F294B39FA61F8F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-394615E6569ACC01,Need applicable Indian Standard for SLlDE RAILS FOR USE IN ABATTOIRS SPECIFICATION First Revision of IS 6628,MSV1-CF2330BA018E6BA6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-229B2479D7CA5953,Need applicable Indian Standard for Environmental tests for aircraft equipment: Part 4 ice formatiOn,MSV1-AE6998E69861A626,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-75F35F666C8FF800,Need applicable Indian Standard for Plastics - Methods of Testing Part 6 Thermal Properties Section 9 Determination of Density of Smoke from the Burning or Decomposition of Plastics (First Revision),MSV1-CC76B8873BC269DB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A9DF9381C232017A,Need applicable Indian Standard for Health Informatics — Point-of-care Medical Device Communication Part 10102 Nomenclature — Annotated ECG,MSV1-0BCDCB3F5DB5770B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6F40C7B8E0420A60,Need applicable Indian Standard for Lubricating equipment - Barrel transfer pumps for oil - Specification,MSV1-D191327112CEBF58,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-2670C02B1AA563FC,Need applicable Indian Standard for Preparation of Cattu Tablet (Herbal extract tablet)- Code of Practice,MSV1-BFAD4AB7AE7928D5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C2A98740F898D6B0,Need applicable Indian Standard for Determination of dynamic properties of soil - Method of test (Second Revision),MSV1-0006E38FCF565349,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F44121B73A73F5A5,Need applicable Indian Standard for Textiles – Spun polyester sewing threads – Specification (first revision),MSV1-387B4BDC8ACE1321,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DEF6669550E09C7F,Need applicable Indian Standard for Information Technology- Vocabulary ( First Revision ),MSV1-C82D6E4DCF7C2D89,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BDBB08288328E72D,Need applicable Indian Standard for Glossary of terms used for interpretation of welds and castings radiographs (First Revision),MSV1-61B1C42CDC7B954D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B6CE75D66EC3F00F,Need applicable Indian Standard for Hardmetal burrs: Part 11 Conical pointed-nose burrs (style M),MSV1-04D4CA2773185B80,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EFD62846835E1FA8,"Need applicable Indian Standard for Paper, board and pulps - Measurement of diffuse blue reflectance factor: Part 2 outdoor daylight conditions (D65 Brightness)",MSV1-CF99812B49D0F298,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0C22D7DC80469157,"Need applicable Indian Standard for Penconazole, technical - Specification",MSV1-849AEF51DD7903EB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-2AE4CB97B651772C,Need applicable Indian Standard for Cross Recessed Tapping Screws Part 2 Countersunk Flat Head,MSV1-308136A3660FBF6A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1A23BFCF2F808152,Need applicable Indian Standard for Metal spraying for protection of iron and steel - Recommended practice (First Revision),MSV1-58D0AB0AA42F1E7A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E065E822CD0CEBB6,Need applicable Indian Standard for Electric vehicle battery swap system - Part 2: Safety requirements,MSV1-AA9FEE78788CA847,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9B6A76D6D74598B0,Need applicable Indian Standard for Marine Sounding Rods - Specification (First Revision),MSV1-4F2CD44F25D81AFD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-30FF308940822840,Need applicable Indian Standard for AC flashers for 2 and 3 wheelers,MSV1-F12E0BEFA0F5DF64,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9D3FEF1E3B0AFF73,Need applicable Indian Standard for RUBBER SEALS JOINT RINGS FOR WATER SUPPLY DRAINAGE AND SEWERAGE PIPELINES SPECIFICATION FOR MATERIALS ( Third Revision ),MSV1-85EDF01ED8FA2FFB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1D5686AB0E7F6363,Need applicable Indian Standard for Legal Metrology - Liquor Measures - Specification (First Revision),MSV1-7129AA7C9486B2A1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6EC17628899E08AF,Need applicable Indian Standard for Fluid Logic circuits for fluid - Power systems: Part 2 symbols for supply and exhausts as related to logic symbols (First Revision),MSV1-93FFA5A669F82EBD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-20529E00DFFEB472,Need applicable Indian Standard for Spectrophotometric determination of nickel test,MSV1-D3F9D7562EBAD948,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-71DF51150E299BE1,Need applicable Indian Standard for Specification for slotted countersunk head bolts for steel structures,MSV1-EC9786B5F9792098,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-AFB24A1426DB522D,Need applicable Indian Standard for Technical specifications for centrifugal pumps - Class II,MSV1-D1248CC28DD86C79,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BE7B0537F1D0E1AC,Need applicable Indian Standard for Specification for hose - Clamps and hose - Bandages for fire brigade use: Part 2 hose - Bandages (First Revision),MSV1-541525413F3D6B5C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-54A3FB631D3377B2,Need applicable Indian Standard for Metribuzin Wettable Powder (WP) — Specification (First Revision),MSV1-BDF4B5B77C666695,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-8CFEE2F09D29A707,Need applicable Indian Standard for Method for determination of density of liquids (First Revision),MSV1-6BE0FD247CDE469C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A877FFDFE5088F7E,Need applicable Indian Standard for Foetoscope For Foetal Heart Sounds Pinards Pattern Specification First Revision of IS 6565,MSV1-96A95D1FEB2B3F86,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7772A7F237E49D55,Need applicable Indian Standard for Specification for flat countersunk square neck bolts,MSV1-2B0722B253724D71,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E4D42D629FADA9CC,Need applicable Indian Standard for Information and documentation Records management Core concepts and vocabulary (First Revision),MSV1-A75721EF3E4063E2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-541F6CE4F3056432,Need applicable Indian Standard for Dry salted bamboo shoot - Specification,MSV1-1AB8587EECBB9C1A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7A295F23F7D07136,Need applicable Indian Standard for Tracheal tubes for large animals used for veterinary anaesthesia - Specification,MSV1-5D3AFDD913484024,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4AEC721AA6DCCF07,Need applicable Indian Standard for Event Sustainability Management Systems Requirements with guidance to use (first revision),MSV1-0230735D69692048,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A9DC2D5E14FF909E,"Need applicable Indian Standard for Trusted mobile e-document framework — Requirements, functionality and criteria for ensuring reliable and safe mobile e-business",MSV1-3777A7E9153EE0C5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A44FA5F02A3896EC,Need applicable Indian Standard for Glossary of terms relating to river valley projects: Part 12 diversion works (First Revision),MSV1-7F587D8628E4ACFA,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5C4936D29DCD7C70,Need applicable Indian Standard for Code of practice for canal outlets,MSV1-0329B6D4D172A979,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3DAFC0E7F88E3FD1,Need applicable Indian Standard for Precipitated barium carbonate for ceramic and glass industry - Specification,MSV1-D6CEC4EA517DDD87,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C7478C1131DEC8F5,Need applicable Indian Standard for Low-Voltage Surge Protective Devices - Part 22: Surge Protective Devices Connected to Telecommunications and Signalling Networks - Selection and Application Principles,MSV1-A19BBA97D6A66DD6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0F9E792677763BE8,Need applicable Indian Standard for Technical supply conditions for tHreadeD steel fasteners: Part 7 mechanical properties and test methods for nuts without specified proof loads (Second Revision),MSV1-990604D0FBA467AC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-30E6EE084CE334C7,Need applicable Indian Standard for High Pressure Fire Fighting Hose -Specification,MSV1-FFF80E4DADE2CB20,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-33ED3596AB437D41,Need applicable Indian Standard for Methods of Test for Grain Dryers : Part 1 Selection and Preparation for Test (Second Revision),MSV1-30A3E1EFB33544E7,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-45DE61511032C52A,Need applicable Indian Standard for Unified Nomenclature of Workmen for Civil Engineering,MSV1-244BB940F5766D79,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DC5C4A418E43284A,"Need applicable Indian Standard for Specification for cloth drab-mixture, woollen, water-resistant (second revision)",MSV1-6444D87C29D68CDC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0C51F72E2297C9F4,Need applicable Indian Standard for Baume Hydrometer - Specification ( First Revision),MSV1-7A48271E40A899DD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0997DDCD4D81F2AC,Need applicable Indian Standard for Chlorpyrifos - Methyl emulsifiable concentrate - Specification,MSV1-3F6BE7A8158D49DB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E9BF9458FA37D3D8,Need applicable Indian Standard for Determination of water separation characteristics of aviation turbine fuels by portable separometer,MSV1-A3D6CC9CF7D20789,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-195A607A9BE7A468,Need applicable Indian Standard for Methods of test for determination of flammability of solid electrical insulating materials when exposed to an igniting source: Part 1 horizontal specimen method,MSV1-665214E8271BFD5A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1066A2ADA19C0456,Need applicable Indian Standard for Petroleum Products and Related Products Determination of Kinematic Viscosity Method by Stabinger Type Viscometer,MSV1-37FA75225AE8727F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-449C950D94AB950C,Need applicable Indian Standard for Glossary of terms relating to oil burning appliances (Pressure And Non - Pressure Type),MSV1-CC17D2E13F7B6661,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9F77A30ECCF6693A,"Need applicable Indian Standard for 2,6 Dibromo-4-Nitroaniline — Specification ( First Revision )",MSV1-A394099418D6D407,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E59B83FB7FCFD208,Need applicable Indian Standard for Optical fibres: Part 1 measurement methods and test procedures: Sec 30 fibre proof test,MSV1-53017F440E5E8426,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-034921EE67625066,Need applicable Indian Standard for Specification and Safety Requirements for Diesel Locomotives used in Mines,MSV1-13A37DEFFC4A8D4A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-05516DDA5A0F1B8B,Need applicable Indian Standard for Industrial automation -- Shop floor production: Part 1 Reference model for standardization and a methodology for identification of requirements,MSV1-AB768A12AF1EB8B9,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9A54859EF9511EE1,Need applicable Indian Standard for Circuit Breakers — Switched Protective Earth Portable Residual Current Devices for Class I and Battery Powered Vehicle Applications,MSV1-33E65945D225589C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-FB4DC344C0E7C80F,Need applicable Indian Standard for Steel Pipes for Hydraulic Purposes,MSV1-FDF0352485847514,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-CADD950F9324F6EA,Need applicable Indian Standard for Measurement of quartz crystal unit parameters Part 9: Measurement of spurious resonances of piezoelectric crystal units,MSV1-5360A5710C76447D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D76FCE163978D2B0,Need applicable Indian Standard for Automotive vehicles - Instrument systems - Electrical speedometer performance requirements,MSV1-954CE62960BB637A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-93571C66B104F858,"Need applicable Indian Standard for Specification for mantle holders, nozzle type",MSV1-90AF142438136E10,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-22F6A0D10C97F200,Need applicable Indian Standard for Base Paper for Carbon Paper Specification,MSV1-566F3C97673DF432,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-679A85AA5A3EC837,Need applicable Indian Standard for Earth moving machinery - Symbols - Guidelines for development and evaluation,MSV1-F4956C9AFCF27908,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C85AC83731748644,Need applicable Indian Standard for Textiles ? Cotton Calico ? Specification (second revision),MSV1-5DD1E662A4324446,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A5A4E1FDE8A8D982,Need applicable Indian Standard for Higher performance protocol for the standard digital interface for programmable instrumentation: Part 1 general (Second Revision),MSV1-0432B88DEA81B45E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-87E4E0D142C4B02E,Need applicable Indian Standard for ROBOTICS SAFETY DESIGN FOR INDUSTRIAL ROBOT SYSTEMS PART 1: END-EFFECTORS,MSV1-784F4E67B296E89C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-39416066F137FFBB,Need applicable Indian Standard for Thoriated Tungsten Wires and Rods — Specification (First Revision),MSV1-B8E853A57360BEA2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0F555F8A3487CE45,Need applicable Indian Standard for Selection of Electrical and Electronic Equipment for Coal Mines - Guide ( First Revision ),MSV1-F1626F92CE42E52A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7345B408D7C139B4,Need applicable Indian Standard for Specification for wrought aluminium wire for electrical purposes (Fourth Revision),MSV1-AD8DE0BC6981822C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1BAA2CAF563E8EDA,Need applicable Indian Standard for Code of practice for lighting for airport aprons,MSV1-1C8E0F1E002EB07C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5940C7C2EEC0F97C,"Need applicable Indian Standard for Method for grading (By Size) of phlogopite mica blocks, thins and splittings",MSV1-D9E287F9474FEFCC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EF309027A96043FB,Need applicable Indian Standard for Connections for general use and fluid power - Ports and stud ends with ISO 261 threads with elastomeric or Metal - to - Metal sealing: Part 1 threaded ports,MSV1-C97FB6AFE450E055,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-CD8AC3210DC11660,Need applicable Indian Standard for Methods of Sampling and Test Physical And Chemical for Water and Waste Water Part 16 Filterable Residue Total Dissolved Solids at 180 C Second Revision,MSV1-7B390DE87A3C5C5E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A67CD52ED40968CE,Need applicable Indian Standard for TEXTILES BOTTOM SHAFT FOR COTTON LOOMS SPECIFICATION (Second Revision),MSV1-629E5574D4FF43AD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6AA9894062F457F6,Need applicable Indian Standard for Leaf springs assembly clips - Specification (Second Revision),MSV1-5F5D27FA7AB0BD6A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F352596C2C2FFFD4,Need applicable Indian Standard for GLOSSARY OF TERMS RELATING TO WIRE ROPES Second Revision,MSV1-1CA219934741F0AA,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D4CBC6E6540C6ACB,Need applicable Indian Standard for Information Technology - Security Techniques - Lightweight Cryptography Part 4: Mechanisms Using Asymmetric Techniques,MSV1-C9494C710DF494CF,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-395E8D4F369E5F43,Need applicable Indian Standard for Cold - Reduced tinmill products - Electrolytic tinplate (Fifth Revision),MSV1-0B5481D87FD2AF0D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-FABF37E3C996FD1E,Need applicable Indian Standard for Statistical tests of significance: Part 4 non - Parametric tests (First Revision),MSV1-16921A74EAE89C84,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-932B6FF90C7EF473,Need applicable Indian Standard for Specification for isopropyl alcohol for cosmetic industry,MSV1-418638B40A892012,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-618E495BFA9042A7,Need applicable Indian Standard for Colour Identification of Gas Cylinders and Related Equipment Intended for Medical Use (First Revision),MSV1-703F1B96E6FCF7C5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1F801AD8DBCD2C32,Need applicable Indian Standard for FERROUS SULPHATE HEPTAHYDRATE SPECIFICATION (THIRD REVISION),MSV1-2DDA0C0ABC424228,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-815BAA01E3570301,Need applicable Indian Standard for Determination of Direct Shear Strength of Rock Joints - Method of Test (First Revision),MSV1-E30DCC29E37C71D5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-240982B0DE7B2DCA,Need applicable Indian Standard for Measurement of water flow in closed conduits- Tracer Method Part 6 : Transit time method using non-radioactive tracers Adoption of ISO 2971-6:1977,MSV1-B864F131B9C7B445,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-705E22300854BFC8,Need applicable Indian Standard for Glossary of Terms Relating to Ceramicware ( Third Revision ),MSV1-B2E2CA8F0052AFBA,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6043CE924610B59B,Need applicable Indian Standard for Specification for corn flakes (First Revision),MSV1-98D21DE478D84730,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BF458C83364D8480,Need applicable Indian Standard for Stencil Paper - Specification (Third Revision),MSV1-2A0100DA32B8B9D4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-70FF3EC61C1D7C77,Need applicable Indian Standard for Annealed stranded copper conductors for jumper wires - Specification,MSV1-C7AC4D83461D193E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7EB0ADE4A7A42BC9,Need applicable Indian Standard for Methods of measurements for amplitude modulated radio frequency signal generators (30 Kc/s To 30 Mc/s),MSV1-73692D389988DEE0,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6EF4BFBE79C1318B,"Need applicable Indian Standard for Radio Disturbance Characteristics for Protection of Receivers used on Board Vehicles, Boats and Internal Combustion Engines — Limits and Methods of Measurement ( Second Revision )",MSV1-FFAC2E60AC85D34A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E57F94CE692AB0AF,Need applicable Indian Standard for Electrotechnical vocabulary: Part 15 primary and secondary cells and batteries (Second Revision),MSV1-1BB8BE80F9852916,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F1AB04FEAA85D2BC,Need applicable Indian Standard for Legal metrology - Material measures of length: Part 2 steel tape measures,MSV1-4E92F0EF5FC936A5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-ACC5CE4A19F7501D,Need applicable Indian Standard for Pineapple juice preserved exclusively by physical means - Specification,MSV1-492BAC421B41B8AA,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9F197D224748A0B3,Need applicable Indian Standard for Grading of polished diamonds: Part 1 classification,MSV1-B1B5E53D485D3139,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-035AE499291DD495,Need applicable Indian Standard for Blockchain and Distributed Ledger Technologies — Vocabulary (First Revision),MSV1-8B7CC053B46BA0D3,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B07E298B47D11A28,Need applicable Indian Standard for Geometrical product specifications (GPS) - Inspection by measurement of workpieces and measuring equipment: Part 1 Decision rules for verifying conformity or nonconformity with specifications (First Revision),MSV1-7292F06B2D9F5435,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-56812FF570FD6DB0,Need applicable Indian Standard for Biocompatibility evaluation of breathing gas pathways in healthcare applications Part 1: Evaluation and testing within a risk management process,MSV1-3E8E2469B085E77D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-43E76FD88AC323E8,"Need applicable Indian Standard for Specification for blade plate, blount type",MSV1-41423FCA9307BD16,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-398ECADDB4367BA6,Need applicable Indian Standard for Dimensions for worm gearing (First Revision),MSV1-2B4D918E6E1AC55D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-101D4EBE39BC5013,Need applicable Indian Standard for Building intercom systems Part 2: System requirements Building intercom systems using the Internet Protocol IP,MSV1-9CAAB83771FCC727,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6BDAACC6B0D7A08A,Need applicable Indian Standard for Requirements For Marking Textiles Materials Made of Wool,MSV1-39DFBB065A8CFCB2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-75EC6904546FD3EE,Need applicable Indian Standard for Guideline for planning of HVDC systems : Part 1 HVDC systems with line-commutated converters,MSV1-0933121EE1C43D34,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C9176CC9D98F7F4C,Need applicable Indian Standard for ACCEPTANCE TESTS ON INDUSTRIAL BOILERS CODE OF PRACTICE,MSV1-69377FFAE68877A6,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C525FC2721781F14,Need applicable Indian Standard for Forestry Tools - Felling Lever - Specification,MSV1-1BF32941B0089656,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C9862E3DD8313625,"Need applicable Indian Standard for Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 1: Introduction and General Model Third Revision",MSV1-207564099B2399B2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6386468B5C2A4236,Need applicable Indian Standard for Cable networks for television signals sound signals and interactive services Part 1: System performance of forward paths First Revision,MSV1-D00A8B044088E37D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A7580B23DA6AF9B6,Need applicable Indian Standard for Ships and marine technology - Pipework and machinery - Information transfer,MSV1-D6819C9F6A25A5EF,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5630127FC58A9652,Need applicable Indian Standard for Methods of test for soils: Part 27 determination of total soluble sulphates (First Revision),MSV1-B8F5604490AE1CDC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A597B539BCD9BD48,"Need applicable Indian Standard for Specification for table, operation, paediatric",MSV1-51911EB4C9995C6C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-52BD6559DB4CA56A,Need applicable Indian Standard for Dimensions for fitted half - Couplings,MSV1-A511AED7A4636A78,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1D0B0F80096458CA,Need applicable Indian Standard for Method of test for rigid cellular thermal insulation materials: Part 5 volume percent of open and closed cells (Second Revision),MSV1-C946EB3734455D77,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-5E6F434EE5D16861,Need applicable Indian Standard for Methods of test for edible starches and starch products: Part 1 physical methods (First Revision),MSV1-4D352E42EFC4C0AE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-FF7D0576DC014B3A,Need applicable Indian Standard for THERMOMETER FOR MEASUREMENT OF SEA SURFACE TEMPERATURE — SPECIFICATION (First Revision),MSV1-B1EA8DFE76DEDA23,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F005502F1E16BF93,Need applicable Indian Standard for Lighting systems Characteristics for selected outdoor applications,MSV1-EC72C2AFE9F3AFA8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EFB6A4D12DCB5F87,"Need applicable Indian Standard for Fibre ropes - Polyamide 3-, 4-, 8- and 12- strand ropes (fifth revision)",MSV1-12613CFD5CDEED4D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-8F0503D8FDC25BC0,Need applicable Indian Standard for Safety code for working in compressed air (first revision),MSV1-F3A9253670F0AD45,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BC9744EB131A874F,"Need applicable Indian Standard for Subsurface exploration by pits, trenches, drifts and shafts - Code of practice (Second Revision)",MSV1-659D9974945B7B71,POSITIVE,SYNTHETIC,True,SYNTHETIC
