reference_id,from_standard_id,to_standard_id,relationship_type,evidence,source,validation_status
REF-D7934E8C1736E4B8,MSV1-815589133C5DC026,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-99606C32C438B283,MSV1-330AB32CD809654F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-CF5E4FB4DA8B024D,MSV1-63D9C2DB97B7F9CC,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-2CBD87EF5630E45A,MSV1-37C39B726C99184B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-7D6C266DFC0CF7ED,MSV1-C2CF63FF9C495A64,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-DA685D5EFB119AF0,MSV1-A7551E4D747040DF,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-06B803D65FC6C319,MSV1-63BC129A7B4D54CB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4284553696A5A4C5,MSV1-469B87FD3CD6BD58,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-79524191E91B6E0E,MSV1-5FFEC41E0893B401,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C4948FDD17465F16,MSV1-A4248E3549752A1A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-20461959A33396AF,MSV1-C90EDC4E4AA56BB3,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-DB1FEA36FBC90DAD,MSV1-05EF1C9E91F6F167,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4D43844718FF3188,MSV1-8E1B2591E946126C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E21DFBBFB6C8DE7D,MSV1-B7EDE135E154501B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-F28121220B75787D,MSV1-5A4AAD275D869002,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-032E225B938AB59C,MSV1-C618F81B56C0CBF5,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-FF22ACAD9E9FA128,MSV1-2F207BB55A11B3DC,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-60E431E0DBE20102,MSV1-D80F89DD93FD7AAC,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-57A473F73C3D6C17,MSV1-1A31A305008D2279,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-6A393B83C25AD53B,MSV1-87AA8BF72DDF6AEB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C8DC5893284FBD8F,MSV1-2B4452ADD9056F7A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D0C24E672C8130F9,MSV1-3BAEBFF24850B331,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D0EF2C7A3D31E234,MSV1-D75D37E45F288865,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-0B25DD4631D2DF66,MSV1-B4D4FBD3B4CD59E3,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E189CF8A510DE30F,MSV1-5D84963C9E115ECF,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-0AE29204843162FB,MSV1-A32EB3F903F0DD12,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-5A7384608168ECA3,MSV1-8622149F03B31CD2,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-815AE8000275C27E,MSV1-A22B825F4BE370ED,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-72FA9EF24FD7981F,MSV1-807129CDE6BFF3CF,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-7F70B14239E3DD7E,MSV1-3BD6829E85C265A9,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-ED97930A59E34752,MSV1-C62B5278C1690958,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-785F8DDBC8D6DAFB,MSV1-560ABC6118E70AFC,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C9B5D1F9ADAD6BE6,MSV1-579A071EEF541009,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-309BAA9CBED020F8,MSV1-DF4E41E31F2D3653,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B53BEE12FBD6D29E,MSV1-FB0BEE4BA17A4CF8,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4CF8958DC09BEEDC,MSV1-B95C8EC60DBC1FDE,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-AEC6B47A18EA18CB,MSV1-B1B0FE69BA6DCA0A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C983B2A8939A9100,MSV1-7A836AB90053984A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3015C801EDE6253F,MSV1-12362C67728EB17A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-84DE98100BF3B277,MSV1-5E313E388BE0F053,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D68DE9B3D80726EB,MSV1-71FAF9CBBACB33A1,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-21FD9053037DE707,MSV1-661D0596F25195D3,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C30DD65E2638795C,MSV1-357E47B112F855CB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-602BA82C5C6C6785,MSV1-A9B9B1F934EA6920,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-531258A1F31FF38A,MSV1-8319D86E602F7132,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3F25FDCC07BBE806,MSV1-D203E48BC0A469E7,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-5E5C52152EB9DF56,MSV1-9FAB2E171BA2DB3A,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-26F53DA848BBC983,MSV1-3CA4C46E7AF0AC0F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-572FE6554A79C4B8,MSV1-3DA97A46482CB23D,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-2DD3210BD365C667,MSV1-0163C3AAD81ECC46,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-14C00FFBF8A8EC70,MSV1-8AB2A67E3150048B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3BDCB7607FB8A845,MSV1-222679D1AB1E23ED,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D63626B73B9C328C,MSV1-3A7F2EC1CDF596FD,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D02868C2BD5BF85A,MSV1-145D053991F3757B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-64A133F2FFD1F80E,MSV1-0F10D7BCDAAF8064,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-5B8CDA1E83994F95,MSV1-2AD4FD9AC8EE16B2,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4B96F47D62E4688D,MSV1-E8E101F69B5B2893,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-A9260D5E84AD7CBB,MSV1-B4B0C05210F72253,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-6359DCFF14B4C6D8,MSV1-65B4D7843BCA7972,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C0D7AB3B9F7B00A5,MSV1-C679BEC6C160997C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-F10F671C85F2A3DD,MSV1-D038F6159ABCA88F,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-74520DAF6A771CDF,MSV1-74DE271E20A3182B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-96D357D6EC1EA54F,MSV1-FC2B1948AFED01F5,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-76CFAA85E4AE5C3D,MSV1-56251055E1D607DB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4321E385259A57B2,MSV1-0220A5DF76EEB36E,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-BD007168787AA27F,MSV1-9099846F1E76BD0C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3434325C34BE5083,MSV1-7BC9B1F45D944358,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3E49685C6643E4B7,MSV1-FED1FC18D23CFBA6,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-49EFE410D58B1459,MSV1-780521D5A4B680AF,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-100A236C84CF5298,MSV1-A6F8D46DECDE13B5,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-5ADFB54BA94675B1,MSV1-CFC56594468080F1,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-43E67F27CAFC7BF0,MSV1-ECDA788ECB1FB8FA,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-74CE738DBB9D0CA5,MSV1-24301649E9A2E8A0,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-5CAD7C57945E731D,MSV1-8472735831500CF6,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-BE544A62E31F83AA,MSV1-D353848AB01D6818,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-793E829086B4A7E4,MSV1-16837D7972BB8C37,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-DE827FD12BE2B97C,MSV1-2627EF4318F9B296,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D1B603F4BC3A6BFB,MSV1-6487B1B7026D8DA1,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-67B0F42CD1CD74AE,MSV1-C15D0D244B38FCCB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-1E856FCFA38FA7A9,MSV1-6F4D943EC0D18B7B,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C328B3B76173B1D4,MSV1-AEFDCAFE8CA3E0E3,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-354067146FDC8927,MSV1-2EED4FA479572969,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-97B81A2453FFFFCE,MSV1-47B9B802F8603DDB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-51B509E7EA4835E2,MSV1-F0284721A4260CC1,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-2B24D5AB78BE717B,MSV1-16FFE60D44FC0D83,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-E1575C0B5A0E0567,MSV1-4122E6DCFDFB0C15,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-8A73BE0D796F04BF,MSV1-2FF875A29E1F3870,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-70CBFBF95A58E1DE,MSV1-823995280F1482E5,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-135EDAFC779BA011,MSV1-EF2AAE79D5A1DD8D,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-FA3C793D213F75EE,MSV1-0DF7EFAD011E72DB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B6DFFF240A253382,MSV1-3418A8DE58023815,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-7EB26A0055DE57FE,MSV1-88747190638D5817,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-61A850F3736E392D,MSV1-D1E27B6FAE3F7F60,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-A88493E56E75C982,MSV1-549F7786C2668B10,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-788EE7FACBEF5911,MSV1-F66BEAC95D138E9C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3FC6EBA2C8B59D84,MSV1-D80E30C26B5612D3,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3D41B9B52E0DB51F,MSV1-E25A3EEBEF91A6BD,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4B743595520E1C08,MSV1-9B1D3A0B3B392EF1,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4AF762C5ACDAD685,MSV1-50703F74BF072B30,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-CC35064523EBB478,MSV1-F98E6AC4C22FB407,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-1D62482A71FB458C,MSV1-92FE90F9D64552F4,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-9CD415CF9024C4BC,MSV1-04B16CD947CA23CE,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3855A1093A08935D,MSV1-55A9018A1F75DDC0,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-D470809090B0A167,MSV1-DA520C36585DA603,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B63D1A7B70EA2D58,MSV1-CC6531CF98F08BBC,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-5411841493EBFD6D,MSV1-F4624981541E44D6,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-C0E14ADD9CA51527,MSV1-8D742EBEAFADBCC5,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-98F9D96D97B43A8C,MSV1-1C752AF886519717,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-CC22AFF87C6BAA49,MSV1-8ADFC6CF36B15492,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-8D3095D081F6F9B0,MSV1-E45F99A81D3C425C,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-4D4F6FE8C06CCE4B,MSV1-C6F6DE3B73D72045,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-08E828BF013311FC,MSV1-E1B32FE7896FF8CB,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-B760D8F278CB233C,MSV1-D5C3A0CE3274B426,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-53783FD330E11F1B,MSV1-4F2CD44F25D81AFD,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
REF-3DE1673AD4A1C5F0,MSV1-5720993808EE0604,NOT_AVAILABLE,NOT_VALIDATED,No reference section supplied in source inventory,NO_REFERENCE_SOURCE_IN_V02_CORE,NEEDS_AUTHORITATIVE_ENRICHMENT
