document_id,standard_id,standard_number,validation_status,record_type,synthetic_flag
DOC-FCA73DFDC8A5CA07,MSV1-FCA73DFDC8A5CA07,IS 8783 (Part 4/Sec 3):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1361C9DE1AC6A6B8,MSV1-1361C9DE1AC6A6B8,IS 16234:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FD7914B52EDD17A1,MSV1-FD7914B52EDD17A1,IS 9131:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3E4312BA66F2E3C0,MSV1-3E4312BA66F2E3C0,IS 19757:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-53D526C9681923DB,MSV1-53D526C9681923DB,IS 19607:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A5DE34A469292C11,MSV1-A5DE34A469292C11,IS 19819:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-37BC8F33D6129131,MSV1-37BC8F33D6129131,IS 12410:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-85D5196653201866,MSV1-85D5196653201866,IS 14685:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D8CA4EB662304BD8,MSV1-D8CA4EB662304BD8,IS 14684:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EA0B52630C714976,MSV1-EA0B52630C714976,IS 101 (Part 5/Sec 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8BC9502746E56796,MSV1-8BC9502746E56796,IS 1420:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A068ECD5E637B269,MSV1-A068ECD5E637B269,IS 13213:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D3478EB0536FB3E5,MSV1-D3478EB0536FB3E5,IS 15386:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F9937A7550868B2B,MSV1-F9937A7550868B2B,IS 75:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-99E3E7D36786FEFC,MSV1-99E3E7D36786FEFC,IS 887:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F03896B7D2416F7E,MSV1-F03896B7D2416F7E,IS 19854:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-68A238D847FCBFFA,MSV1-68A238D847FCBFFA,IS 19852:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-99561B84C00FC8AB,MSV1-99561B84C00FC8AB,IS 19851:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E52487131B483C3F,MSV1-E52487131B483C3F,IS 19853:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E8C281A414419951,MSV1-E8C281A414419951,IS 19861:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-31E0472BB055514D,MSV1-31E0472BB055514D,IS 19855:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BFAD4AB7AE7928D5,MSV1-BFAD4AB7AE7928D5,IS 19858:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EE57B5C7DF35B8FB,MSV1-EE57B5C7DF35B8FB,IS 19809:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7906DC506BF7935B,MSV1-7906DC506BF7935B,IS 8682:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D9F9B3C979B5CEB1,MSV1-D9F9B3C979B5CEB1,IS/ISO 7507 (Part 2):2022,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9754D22D173BC3FB,MSV1-9754D22D173BC3FB,IS 19726:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-05CE13DB7516C49E,MSV1-05CE13DB7516C49E,IS 20201:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-61F07B3B05559454,MSV1-61F07B3B05559454,IS 432 (Part 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2C9E6E9AD5C687EE,MSV1-2C9E6E9AD5C687EE,IS 10125:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-AE06420A03C86C36,MSV1-AE06420A03C86C36,IS 12292:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6AB61EF743E6F7F7,MSV1-6AB61EF743E6F7F7,IS 19519:2025,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EC3D5D050B097FB4,MSV1-EC3D5D050B097FB4,IS 4289 (Part 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-54E050D46725A958,MSV1-54E050D46725A958,IS 16805:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-73E89D7DB746CA43,MSV1-73E89D7DB746CA43,IS 16893 (Part 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1C0B2B54CD4E4511,MSV1-1C0B2B54CD4E4511,IS 16893 (Part 2):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1ED1A4380DD1472D,MSV1-1ED1A4380DD1472D,IS 16893 (Part 3):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-198A1D4914B5D859,MSV1-198A1D4914B5D859,IS 19775:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-751B09B2A3E9B0DB,MSV1-751B09B2A3E9B0DB,IS 19826:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EAD3FFD7ADF43EAB,MSV1-EAD3FFD7ADF43EAB,IS 19829:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-31735219AB7E2CF2,MSV1-31735219AB7E2CF2,IS 19830:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A021BE5BBBDD0699,MSV1-A021BE5BBBDD0699,IS 19828:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-370DB5849FB56D3D,MSV1-370DB5849FB56D3D,IS 19831:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-62BFBFD8A77A7F75,MSV1-62BFBFD8A77A7F75,IS/IEC 61537:2023,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-89988CEA147CDB80,MSV1-89988CEA147CDB80,IS 16724:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-748EE3CB0201C75B,MSV1-748EE3CB0201C75B,IS 8810:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-78A5C049E52B3C96,MSV1-78A5C049E52B3C96,IS 19778:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F31F0649C99A8268,MSV1-F31F0649C99A8268,IS 19711:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DB6F18169B480538,MSV1-DB6F18169B480538,IS 19632:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3B8B90EB541594E0,MSV1-3B8B90EB541594E0,IS 19359:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BBB3160A079DBCEB,MSV1-BBB3160A079DBCEB,IS 19636:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A057E509E5F93AD9,MSV1-A057E509E5F93AD9,IS 19827:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-803C171CC7C12F34,MSV1-803C171CC7C12F34,IS 19832:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D47B0ED7C2D1DE67,MSV1-D47B0ED7C2D1DE67,IS 19833:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-217500899F036188,MSV1-217500899F036188,IS 3009:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-20ED8D3877728144,MSV1-20ED8D3877728144,IS 18698:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D7404BE2DF5D03A6,MSV1-D7404BE2DF5D03A6,IS 19749:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-79AAE7280CE07BC8,MSV1-79AAE7280CE07BC8,IS 19788:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-501036F01D0A3050,MSV1-501036F01D0A3050,IS 19850:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3B092CDA007CF5B4,MSV1-3B092CDA007CF5B4,IS/ISO 14001:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-26E3675C9AF667D5,MSV1-26E3675C9AF667D5,IS 19756:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C88969FDF58BD311,MSV1-C88969FDF58BD311,IS 19782:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-43EA6B7F4FF541A3,MSV1-43EA6B7F4FF541A3,IS 19766 (Part 2):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7F3C72732EE70EEC,MSV1-7F3C72732EE70EEC,IS 12036:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-68CCFFB28918F54C,MSV1-68CCFFB28918F54C,IS 17905:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1BEF13BF4A8B6029,MSV1-1BEF13BF4A8B6029,IS 12062:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-267EB8A04BF8E475,MSV1-267EB8A04BF8E475,IS 101 (Part 1/Sec 3):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-97CC7B2B2A4885FE,MSV1-97CC7B2B2A4885FE,IS 2072:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-92D196DAFA00DB59,MSV1-92D196DAFA00DB59,IS 101 (Part 4/Sec 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E51EFF904E171FD3,MSV1-E51EFF904E171FD3,IS 82:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ABA29E795E9789E5,MSV1-ABA29E795E9789E5,IS 19790:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2B3A9DF5389FF4A3,MSV1-2B3A9DF5389FF4A3,IS 19047 (Part 6):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CFFCE91E007EB3D7,MSV1-CFFCE91E007EB3D7,IS 19741:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F511D49CB57D10C5,MSV1-F511D49CB57D10C5,IS 19821:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C0A2ADB906046B98,MSV1-C0A2ADB906046B98,IS 10273:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7B72654420194C45,MSV1-7B72654420194C45,IS 12226:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-89D2FA09F8E2DF57,MSV1-89D2FA09F8E2DF57,IS 15365:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-963535220932BDC9,MSV1-963535220932BDC9,IS 101 (Part 5/Sec 4):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-40F971BAA1A241DE,MSV1-40F971BAA1A241DE,IS 101 (Part 3/Sec 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B41BB0B51E3E0983,MSV1-B41BB0B51E3E0983,IS 13425:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-622AEF15401A67A2,MSV1-622AEF15401A67A2,IS 19787:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DCC520809C8C17C8,MSV1-DCC520809C8C17C8,IS 19736:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E7C9D2138631B1A3,MSV1-E7C9D2138631B1A3,IS 19740:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DD165BC48EC540DB,MSV1-DD165BC48EC540DB,IS 19742:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-07A306CF1FCDAB40,MSV1-07A306CF1FCDAB40,IS 19735:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-18D6A6A660AE0306,MSV1-18D6A6A660AE0306,IS 19737:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E40F4A23845447F6,MSV1-E40F4A23845447F6,IS 7762:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B47752853A334DAA,MSV1-B47752853A334DAA,IS 6420:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7386EA3121FB9D6F,MSV1-7386EA3121FB9D6F,IS 7758:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2522B9AFCAB75123,MSV1-2522B9AFCAB75123,IS 8771:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D1766E239B24555F,MSV1-D1766E239B24555F,IS 7767:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-472C7BC92305327E,MSV1-472C7BC92305327E,IS 9062:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8D9A4BF95797A1FF,MSV1-8D9A4BF95797A1FF,IS 5722:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D17033B89B1B647F,MSV1-D17033B89B1B647F,IS 10009:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0DFB9F51EE8EB402,MSV1-0DFB9F51EE8EB402,IS 9061:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-591E1857731C2643,MSV1-591E1857731C2643,IS 9134:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DE125E7EA48BEF8E,MSV1-DE125E7EA48BEF8E,IS 11244:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EEACA665BF5B9B58,MSV1-EEACA665BF5B9B58,IS 19734:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FF2BC1E89908A113,MSV1-FF2BC1E89908A113,IS 4296 (Part 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D467484302055315,MSV1-D467484302055315,IS 15511:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6FE7D914B1A65017,MSV1-6FE7D914B1A65017,IS 8533:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8C9CC8C9BC25620A,MSV1-8C9CC8C9BC25620A,IS 16762:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A1AF196C5F7266D3,MSV1-A1AF196C5F7266D3,SP 7:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7EB759C563841553,MSV1-7EB759C563841553,IS 8605:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6A22B6D195FFC6C5,MSV1-6A22B6D195FFC6C5,IS 4997:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BCD60D4E8A303BB0,MSV1-BCD60D4E8A303BB0,IS 9401 (Part 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D0D785503AF95DF8,MSV1-D0D785503AF95DF8,IS 9401 (Part 9):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-684105A322D7D671,MSV1-684105A322D7D671,IS 9401 (Part 10):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6D3A36B9B8CB9BE9,MSV1-6D3A36B9B8CB9BE9,IS 9401 (Part 12):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-269DBE4FA8EF9D34,MSV1-269DBE4FA8EF9D34,IS 5878 (Part 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8B9CAE5924824CC7,MSV1-8B9CAE5924824CC7,IS 12633:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1924A37A30C5BED4,MSV1-1924A37A30C5BED4,IS 10334:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-47E6442A1C74B0C2,MSV1-47E6442A1C74B0C2,IS 10434 (Part 2):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-48650196D688E5C9,MSV1-48650196D688E5C9,IS 15310:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6349650D432FE853,MSV1-6349650D432FE853,IS 11639 (Part 3):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-833B05278CE1B56A,MSV1-833B05278CE1B56A,IS 12615:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F7E4D117444287F9,MSV1-F7E4D117444287F9,IS 19789:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1A280FA566CCC20F,MSV1-1A280FA566CCC20F,IS 17900 (Part 3/Sec 2):2025,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2A29FA39961F77C9,MSV1-2A29FA39961F77C9,IS/IEC 60068 (Part 2/Sec 11):2021,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-110152D17C58BA1A,MSV1-110152D17C58BA1A,IS 19791:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-92BD1D35A93A7C92,MSV1-92BD1D35A93A7C92,IS/IEC 62563 (Part 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-49D4D2E583AC2F0F,MSV1-49D4D2E583AC2F0F,IS 8317:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E9E2DF0149CC118C,MSV1-E9E2DF0149CC118C,IS 16783:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E6ECB337B7C405FC,MSV1-E6ECB337B7C405FC,IS 17039:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6F4B76BD17CFECB1,MSV1-6F4B76BD17CFECB1,IS 19797:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C10F89FA0696976E,MSV1-C10F89FA0696976E,IS 19771:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3FF81A66567F7963,MSV1-3FF81A66567F7963,IS 10284:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4CEA10F60E3A8229,MSV1-4CEA10F60E3A8229,IS 8861:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FFDB9705C8F74515,MSV1-FFDB9705C8F74515,IS 8873:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CFE9548F3AD8A2B0,MSV1-CFE9548F3AD8A2B0,IS 4887:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DD882D06A45F1DCE,MSV1-DD882D06A45F1DCE,IS 507:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E32CBB1B629D67D3,MSV1-E32CBB1B629D67D3,IS 9611:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-11DA08AE8A11FCFE,MSV1-11DA08AE8A11FCFE,IS 5573:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3923E5DA85B7FB5B,MSV1-3923E5DA85B7FB5B,IS 3916:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-18519CD0197B68B4,MSV1-18519CD0197B68B4,IS 8543 (Part 1/Sec 1):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A5404AB7FEC6ECE9,MSV1-A5404AB7FEC6ECE9,IS 1216:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2E036130E29D827B,MSV1-2E036130E29D827B,IS 101 (Part 1/Sec 7):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-08323FECACE1C244,MSV1-08323FECACE1C244,IS 8461:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-796858985E6D0F17,MSV1-796858985E6D0F17,IS 1448 (Part 97):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-37FA75225AE8727F,MSV1-37FA75225AE8727F,IS 1448 (Part 186):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3104558A317B4E25,MSV1-3104558A317B4E25,IS 1448 (Part 187):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9C14FC480F72864A,MSV1-9C14FC480F72864A,IS 1448 (Part 208):2019,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-225C5B0738E05B9A,MSV1-225C5B0738E05B9A,IS 1448 (Part 210):2019,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6A82E56751A0B0E0,MSV1-6A82E56751A0B0E0,IS 1448 (Part 211):2019,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F4A9107A9C5717FE,MSV1-F4A9107A9C5717FE,IS 1448 (Part 212):2019,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ADF7BEC01A4445A5,MSV1-ADF7BEC01A4445A5,IS 13360 (Part 5/Sec 5/Sub-Sec 1):2025,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CDF8E3ECCB51FDD0,MSV1-CDF8E3ECCB51FDD0,IS 16861:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E50F4F5DC4070A00,MSV1-E50F4F5DC4070A00,IS 13360 (Part 3/Sec 2):2025,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7E648C690DCEFC97,MSV1-7E648C690DCEFC97,IS 14385:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DD678452E1F8F45A,MSV1-DD678452E1F8F45A,IS 13123:2025,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EFFF058DE0CAD3B3,MSV1-EFFF058DE0CAD3B3,IS 16061:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3E917D100EE4DBB5,MSV1-3E917D100EE4DBB5,IS 13360 (Part 3/Sec 9):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-679787A3A469F193,MSV1-679787A3A469F193,IS 11604:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-153679605DA38059,MSV1-153679605DA38059,IS 15641 (Part 3):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2B5C2837FEA56268,MSV1-2B5C2837FEA56268,IS 19685:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1BEBD16120FAE0ED,MSV1-1BEBD16120FAE0ED,IS 19681:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-57568ED4982BCD60,MSV1-57568ED4982BCD60,IS 19683:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D189201813913042,MSV1-D189201813913042,IS 19682:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0BE02EEFFC1D07F7,MSV1-0BE02EEFFC1D07F7,IS 19487:2025,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E482FB2FB777EA04,MSV1-E482FB2FB777EA04,IS 19733:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5B7DFD32A536C975,MSV1-5B7DFD32A536C975,IS 19694:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-195A4813F8C8A510,MSV1-195A4813F8C8A510,IS 19769:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-13EA422DFC3171B2,MSV1-13EA422DFC3171B2,IS 17118 (Part 15):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CBE280705A7C0B5E,MSV1-CBE280705A7C0B5E,IS 19768:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D953ED15FD8E6A15,MSV1-D953ED15FD8E6A15,IS 8345:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3CC6D2FF3CA2DDA1,MSV1-3CC6D2FF3CA2DDA1,IS 7116:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-AD53C8F6C5FA2632,MSV1-AD53C8F6C5FA2632,IS 7117:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CF3247DA4F7ACFE8,MSV1-CF3247DA4F7ACFE8,IS 11889:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3DBA5BE73C5C046D,MSV1-3DBA5BE73C5C046D,IS 12256:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-531AC2F0B9F8E1EA,MSV1-531AC2F0B9F8E1EA,IS 8773:2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2777B4E599C748A1,MSV1-2777B4E599C748A1,IEC 61000 (Part 5/Sec 2):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-539041168086BA67,MSV1-539041168086BA67,IS 19638 (Part 4):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6AC0C838C6E5B4DA,MSV1-6AC0C838C6E5B4DA,IS 19638 (Part 5):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CB707A41C4A8B140,MSV1-CB707A41C4A8B140,IS 19512 (Part 2):2025,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-576A146F9F2808F1,MSV1-576A146F9F2808F1,IS 18972 (Part 101):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2C83D60E7A9DB8BF,MSV1-2C83D60E7A9DB8BF,IS 18972 (Part 200):2026,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
