recommendation_id,query_id,standard_id,rank,evidence_type,evidence_text,source,validation_status
REC-937A22D7D7D569D5,SYN-REQ-03939,MSV1-0230735D69692048,1,TITLE_GROUNDED_MATCH,Query template directly names: Event Sustainability Management Systems Requirements with guidance to use (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D6FFB6D2354AA750,SYN-REQ-03940,MSV1-3777A7E9153EE0C5,1,TITLE_GROUNDED_MATCH,"Query template directly names: Trusted mobile e-document framework — Requirements, functionality and criteria for ensuring reliable and safe mobile e-business",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1E4913D7C5A2FE34,SYN-REQ-03941,MSV1-7F587D8628E4ACFA,1,TITLE_GROUNDED_MATCH,Query template directly names: Glossary of terms relating to river valley projects: Part 12 diversion works (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-917A5630810AA990,SYN-REQ-03942,MSV1-0329B6D4D172A979,1,TITLE_GROUNDED_MATCH,Query template directly names: Code of practice for canal outlets,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A86FBB1E3DCDF56D,SYN-REQ-03943,MSV1-D6CEC4EA517DDD87,1,TITLE_GROUNDED_MATCH,Query template directly names: Precipitated barium carbonate for ceramic and glass industry - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0F56A274B145AFC0,SYN-REQ-03944,MSV1-A19BBA97D6A66DD6,1,TITLE_GROUNDED_MATCH,Query template directly names: Low-Voltage Surge Protective Devices - Part 22: Surge Protective Devices Connected to Telecommunications and Signalling Networks - Selection and Application Principles,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0F9589B1EDB519D3,SYN-REQ-03945,MSV1-990604D0FBA467AC,1,TITLE_GROUNDED_MATCH,Query template directly names: Technical supply conditions for tHreadeD steel fasteners: Part 7 mechanical properties and test methods for nuts without specified proof loads (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E06D77A302D913AA,SYN-REQ-03946,MSV1-FFF80E4DADE2CB20,1,TITLE_GROUNDED_MATCH,Query template directly names: High Pressure Fire Fighting Hose -Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-98E86943D526935A,SYN-REQ-03947,MSV1-30A3E1EFB33544E7,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Test for Grain Dryers : Part 1 Selection and Preparation for Test (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-715B1790CD0BC7D1,SYN-REQ-03948,MSV1-244BB940F5766D79,1,TITLE_GROUNDED_MATCH,Query template directly names: Unified Nomenclature of Workmen for Civil Engineering,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7E2A62666D6DA647,SYN-REQ-03949,MSV1-6444D87C29D68CDC,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specification for cloth drab-mixture, woollen, water-resistant (second revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3AE78E42864E0858,SYN-REQ-03950,MSV1-7A48271E40A899DD,1,TITLE_GROUNDED_MATCH,Query template directly names: Baume Hydrometer - Specification ( First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1A7ACD67F6253E52,SYN-REQ-03951,MSV1-3F6BE7A8158D49DB,1,TITLE_GROUNDED_MATCH,Query template directly names: Chlorpyrifos - Methyl emulsifiable concentrate - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-FED7B4CD5AF3513D,SYN-REQ-03952,MSV1-A3D6CC9CF7D20789,1,TITLE_GROUNDED_MATCH,Query template directly names: Determination of water separation characteristics of aviation turbine fuels by portable separometer,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4514C8FA513A0AD8,SYN-REQ-03953,MSV1-665214E8271BFD5A,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of test for determination of flammability of solid electrical insulating materials when exposed to an igniting source: Part 1 horizontal specimen method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B1BE2CB14425620A,SYN-REQ-03954,MSV1-37FA75225AE8727F,1,TITLE_GROUNDED_MATCH,Query template directly names: Petroleum Products and Related Products Determination of Kinematic Viscosity Method by Stabinger Type Viscometer,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EEB76B27FF6C9DBD,SYN-REQ-03955,MSV1-CC17D2E13F7B6661,1,TITLE_GROUNDED_MATCH,Query template directly names: Glossary of terms relating to oil burning appliances (Pressure And Non - Pressure Type),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B0478C33921C2646,SYN-REQ-03956,MSV1-A394099418D6D407,1,TITLE_GROUNDED_MATCH,"Query template directly names: 2,6 Dibromo-4-Nitroaniline — Specification ( First Revision )",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5D07E62FFD4038B7,SYN-REQ-03957,MSV1-53017F440E5E8426,1,TITLE_GROUNDED_MATCH,Query template directly names: Optical fibres: Part 1 measurement methods and test procedures: Sec 30 fibre proof test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-DF30A8FE3439A03E,SYN-REQ-03958,MSV1-13A37DEFFC4A8D4A,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification and Safety Requirements for Diesel Locomotives used in Mines,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-564DECF2C87A045A,SYN-REQ-03959,MSV1-AB768A12AF1EB8B9,1,TITLE_GROUNDED_MATCH,Query template directly names: Industrial automation -- Shop floor production: Part 1 Reference model for standardization and a methodology for identification of requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-05276A1FD926D543,SYN-REQ-03960,MSV1-33E65945D225589C,1,TITLE_GROUNDED_MATCH,Query template directly names: Circuit Breakers — Switched Protective Earth Portable Residual Current Devices for Class I and Battery Powered Vehicle Applications,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-41A305323F686F9E,SYN-REQ-03961,MSV1-FDF0352485847514,1,TITLE_GROUNDED_MATCH,Query template directly names: Steel Pipes for Hydraulic Purposes,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5B19A564B9347879,SYN-REQ-03962,MSV1-5360A5710C76447D,1,TITLE_GROUNDED_MATCH,Query template directly names: Measurement of quartz crystal unit parameters Part 9: Measurement of spurious resonances of piezoelectric crystal units,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-316276276952EF0B,SYN-REQ-03963,MSV1-954CE62960BB637A,1,TITLE_GROUNDED_MATCH,Query template directly names: Automotive vehicles - Instrument systems - Electrical speedometer performance requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BBC70E3292582BE1,SYN-REQ-03964,MSV1-90AF142438136E10,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specification for mantle holders, nozzle type",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1A29A1ADB56F7970,SYN-REQ-03965,MSV1-566F3C97673DF432,1,TITLE_GROUNDED_MATCH,Query template directly names: Base Paper for Carbon Paper Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-49E9AB17CCA4E1D8,SYN-REQ-03966,MSV1-F4956C9AFCF27908,1,TITLE_GROUNDED_MATCH,Query template directly names: Earth moving machinery - Symbols - Guidelines for development and evaluation,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5AFA77269529E32D,SYN-REQ-03967,MSV1-5DD1E662A4324446,1,TITLE_GROUNDED_MATCH,Query template directly names: Textiles ? Cotton Calico ? Specification (second revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E22935BBC3CA60C6,SYN-REQ-03968,MSV1-0432B88DEA81B45E,1,TITLE_GROUNDED_MATCH,Query template directly names: Higher performance protocol for the standard digital interface for programmable instrumentation: Part 1 general (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BAE38A408EF67F84,SYN-REQ-03969,MSV1-784F4E67B296E89C,1,TITLE_GROUNDED_MATCH,Query template directly names: ROBOTICS SAFETY DESIGN FOR INDUSTRIAL ROBOT SYSTEMS PART 1: END-EFFECTORS,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A2FD41FC618780BB,SYN-REQ-03970,MSV1-B8E853A57360BEA2,1,TITLE_GROUNDED_MATCH,Query template directly names: Thoriated Tungsten Wires and Rods — Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-73D2C0D5D51D9323,SYN-REQ-03971,MSV1-F1626F92CE42E52A,1,TITLE_GROUNDED_MATCH,Query template directly names: Selection of Electrical and Electronic Equipment for Coal Mines - Guide ( First Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4275D6CF01C8DFA2,SYN-REQ-03972,MSV1-AD8DE0BC6981822C,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for wrought aluminium wire for electrical purposes (Fourth Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E17BF20F7D27ED6A,SYN-REQ-03973,MSV1-1C8E0F1E002EB07C,1,TITLE_GROUNDED_MATCH,Query template directly names: Code of practice for lighting for airport aprons,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-14821C6BAF4B6F85,SYN-REQ-03974,MSV1-D9E287F9474FEFCC,1,TITLE_GROUNDED_MATCH,"Query template directly names: Method for grading (By Size) of phlogopite mica blocks, thins and splittings",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-40EA03AFC9131BDC,SYN-REQ-03975,MSV1-C97FB6AFE450E055,1,TITLE_GROUNDED_MATCH,Query template directly names: Connections for general use and fluid power - Ports and stud ends with ISO 261 threads with elastomeric or Metal - to - Metal sealing: Part 1 threaded ports,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-254C23D6834A5FC2,SYN-REQ-03976,MSV1-7B390DE87A3C5C5E,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of Sampling and Test Physical And Chemical for Water and Waste Water Part 16 Filterable Residue Total Dissolved Solids at 180 C Second Revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-911EAF05ECCE8862,SYN-REQ-03977,MSV1-629E5574D4FF43AD,1,TITLE_GROUNDED_MATCH,Query template directly names: TEXTILES BOTTOM SHAFT FOR COTTON LOOMS SPECIFICATION (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E90E7D005BE6CFBF,SYN-REQ-03978,MSV1-5F5D27FA7AB0BD6A,1,TITLE_GROUNDED_MATCH,Query template directly names: Leaf springs assembly clips - Specification (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0A265B8EEFB7A3D2,SYN-REQ-03979,MSV1-1CA219934741F0AA,1,TITLE_GROUNDED_MATCH,Query template directly names: GLOSSARY OF TERMS RELATING TO WIRE ROPES Second Revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BA1FD89F030F77C0,SYN-REQ-03980,MSV1-C9494C710DF494CF,1,TITLE_GROUNDED_MATCH,Query template directly names: Information Technology - Security Techniques - Lightweight Cryptography Part 4: Mechanisms Using Asymmetric Techniques,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-3A9AA1F520D9E97F,SYN-REQ-03981,MSV1-0B5481D87FD2AF0D,1,TITLE_GROUNDED_MATCH,Query template directly names: Cold - Reduced tinmill products - Electrolytic tinplate (Fifth Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B003BC6BBE2F5906,SYN-REQ-03982,MSV1-16921A74EAE89C84,1,TITLE_GROUNDED_MATCH,Query template directly names: Statistical tests of significance: Part 4 non - Parametric tests (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-96178A89E74D4F66,SYN-REQ-03983,MSV1-418638B40A892012,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for isopropyl alcohol for cosmetic industry,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-933718D2EE149FFA,SYN-REQ-03984,MSV1-703F1B96E6FCF7C5,1,TITLE_GROUNDED_MATCH,Query template directly names: Colour Identification of Gas Cylinders and Related Equipment Intended for Medical Use (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2AFC41EC70A2BC04,SYN-REQ-03985,MSV1-2DDA0C0ABC424228,1,TITLE_GROUNDED_MATCH,Query template directly names: FERROUS SULPHATE HEPTAHYDRATE SPECIFICATION (THIRD REVISION),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-7CEE31EF7C545D95,SYN-REQ-03986,MSV1-E30DCC29E37C71D5,1,TITLE_GROUNDED_MATCH,Query template directly names: Determination of Direct Shear Strength of Rock Joints - Method of Test (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-B2EF8133091BD15D,SYN-REQ-03987,MSV1-B864F131B9C7B445,1,TITLE_GROUNDED_MATCH,Query template directly names: Measurement of water flow in closed conduits- Tracer Method Part 6 : Transit time method using non-radioactive tracers Adoption of ISO 2971-6:1977,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9544054457401127,SYN-REQ-03988,MSV1-B2E2CA8F0052AFBA,1,TITLE_GROUNDED_MATCH,Query template directly names: Glossary of Terms Relating to Ceramicware ( Third Revision ),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2BACDD4D85436FFA,SYN-REQ-03989,MSV1-98D21DE478D84730,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for corn flakes (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0042642D58FB6755,SYN-REQ-03990,MSV1-2A0100DA32B8B9D4,1,TITLE_GROUNDED_MATCH,Query template directly names: Stencil Paper - Specification (Third Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-41CE82DC2CCEFA63,SYN-REQ-03991,MSV1-C7AC4D83461D193E,1,TITLE_GROUNDED_MATCH,Query template directly names: Annealed stranded copper conductors for jumper wires - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6280DF005151FFDF,SYN-REQ-03992,MSV1-73692D389988DEE0,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of measurements for amplitude modulated radio frequency signal generators (30 Kc/s To 30 Mc/s),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-07BC70919BE600EB,SYN-REQ-03993,MSV1-FFAC2E60AC85D34A,1,TITLE_GROUNDED_MATCH,"Query template directly names: Radio Disturbance Characteristics for Protection of Receivers used on Board Vehicles, Boats and Internal Combustion Engines — Limits and Methods of Measurement ( Second Revision )",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8124235659C5C96C,SYN-REQ-03994,MSV1-1BB8BE80F9852916,1,TITLE_GROUNDED_MATCH,Query template directly names: Electrotechnical vocabulary: Part 15 primary and secondary cells and batteries (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8214E7FC980DA496,SYN-REQ-03995,MSV1-4E92F0EF5FC936A5,1,TITLE_GROUNDED_MATCH,Query template directly names: Legal metrology - Material measures of length: Part 2 steel tape measures,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D31F15E89D297997,SYN-REQ-03996,MSV1-492BAC421B41B8AA,1,TITLE_GROUNDED_MATCH,Query template directly names: Pineapple juice preserved exclusively by physical means - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2A7F9AB69BC9F051,SYN-REQ-03997,MSV1-B1B5E53D485D3139,1,TITLE_GROUNDED_MATCH,Query template directly names: Grading of polished diamonds: Part 1 classification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-14ACA5B257FF43AD,SYN-REQ-03998,MSV1-8B7CC053B46BA0D3,1,TITLE_GROUNDED_MATCH,Query template directly names: Blockchain and Distributed Ledger Technologies — Vocabulary (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-13751B013543578B,SYN-REQ-03999,MSV1-7292F06B2D9F5435,1,TITLE_GROUNDED_MATCH,Query template directly names: Geometrical product specifications (GPS) - Inspection by measurement of workpieces and measuring equipment: Part 1 Decision rules for verifying conformity or nonconformity with specifications (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-85ACF65CAA22B491,SYN-REQ-04000,MSV1-3E8E2469B085E77D,1,TITLE_GROUNDED_MATCH,Query template directly names: Biocompatibility evaluation of breathing gas pathways in healthcare applications Part 1: Evaluation and testing within a risk management process,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-04F7B59E8C401300,SYN-REQ-04001,MSV1-41423FCA9307BD16,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specification for blade plate, blount type",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-A69D9B464E0BD835,SYN-REQ-04002,MSV1-2B4D918E6E1AC55D,1,TITLE_GROUNDED_MATCH,Query template directly names: Dimensions for worm gearing (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-4C036A554F209B44,SYN-REQ-04003,MSV1-9CAAB83771FCC727,1,TITLE_GROUNDED_MATCH,Query template directly names: Building intercom systems Part 2: System requirements Building intercom systems using the Internet Protocol IP,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-245E068F1E9CDD91,SYN-REQ-04004,MSV1-39DFBB065A8CFCB2,1,TITLE_GROUNDED_MATCH,Query template directly names: Requirements For Marking Textiles Materials Made of Wool,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-AC9D72114D715D3F,SYN-REQ-04005,MSV1-0933121EE1C43D34,1,TITLE_GROUNDED_MATCH,Query template directly names: Guideline for planning of HVDC systems : Part 1 HVDC systems with line-commutated converters,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-97F0239F6E4A69EF,SYN-REQ-04006,MSV1-69377FFAE68877A6,1,TITLE_GROUNDED_MATCH,Query template directly names: ACCEPTANCE TESTS ON INDUSTRIAL BOILERS CODE OF PRACTICE,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EFF6C98B01F6F6B6,SYN-REQ-04007,MSV1-1BF32941B0089656,1,TITLE_GROUNDED_MATCH,Query template directly names: Forestry Tools - Felling Lever - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-904CDD0EA53EA82B,SYN-REQ-04008,MSV1-207564099B2399B2,1,TITLE_GROUNDED_MATCH,"Query template directly names: Information Security, Cybersecurity and Privacy Protection - Evaluation Criteria for IT Security Part 1: Introduction and General Model Third Revision",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-56F3F95058FFCDAC,SYN-REQ-04009,MSV1-D00A8B044088E37D,1,TITLE_GROUNDED_MATCH,Query template directly names: Cable networks for television signals sound signals and interactive services Part 1: System performance of forward paths First Revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-76485D0ECF5F11AC,SYN-REQ-04010,MSV1-D6819C9F6A25A5EF,1,TITLE_GROUNDED_MATCH,Query template directly names: Ships and marine technology - Pipework and machinery - Information transfer,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2A01CB1C8FD47771,SYN-REQ-04011,MSV1-B8F5604490AE1CDC,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of test for soils: Part 27 determination of total soluble sulphates (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-26E9161F2CF2738D,SYN-REQ-04012,MSV1-51911EB4C9995C6C,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specification for table, operation, paediatric",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0256C84CED6870DA,SYN-REQ-04013,MSV1-A511AED7A4636A78,1,TITLE_GROUNDED_MATCH,Query template directly names: Dimensions for fitted half - Couplings,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1378B3BFA4CD88C4,SYN-REQ-04014,MSV1-C946EB3734455D77,1,TITLE_GROUNDED_MATCH,Query template directly names: Method of test for rigid cellular thermal insulation materials: Part 5 volume percent of open and closed cells (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-71EA3D46DE720683,SYN-REQ-04015,MSV1-4D352E42EFC4C0AE,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of test for edible starches and starch products: Part 1 physical methods (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D51C278C82FF963E,SYN-REQ-04016,MSV1-B1EA8DFE76DEDA23,1,TITLE_GROUNDED_MATCH,Query template directly names: THERMOMETER FOR MEASUREMENT OF SEA SURFACE TEMPERATURE — SPECIFICATION (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-F1250E1216E5CEB8,SYN-REQ-04017,MSV1-EC72C2AFE9F3AFA8,1,TITLE_GROUNDED_MATCH,Query template directly names: Lighting systems Characteristics for selected outdoor applications,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-9779E50D18BC5A84,SYN-REQ-04018,MSV1-12613CFD5CDEED4D,1,TITLE_GROUNDED_MATCH,"Query template directly names: Fibre ropes - Polyamide 3-, 4-, 8- and 12- strand ropes (fifth revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-78D87A815791AB59,SYN-REQ-04019,MSV1-F3A9253670F0AD45,1,TITLE_GROUNDED_MATCH,Query template directly names: Safety code for working in compressed air (first revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-74425D9BAD18E541,SYN-REQ-04020,MSV1-659D9974945B7B71,1,TITLE_GROUNDED_MATCH,"Query template directly names: Subsurface exploration by pits, trenches, drifts and shafts - Code of practice (Second Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-2097CE8333D77DAA,SYN-REQ-04021,MSV1-2FAE3EC6106DF8A3,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specification For Hook, Eye, Iris (Tyrrell's Pattern)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-75A1AB170E0A88E8,SYN-REQ-04022,MSV1-162EFE288D189287,1,TITLE_GROUNDED_MATCH,Query template directly names: SIMULTANEOUS INTERPRETING - MOBILE BOOTHS - REQUIREMENTS,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BE382D1803416696,SYN-REQ-04023,MSV1-CAB82A7F1EFBAC33,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods of sampling and test for paper and allied products: Part 6 methods of test for paper: Sec 1 determination of tearing resistance - Elmendorf method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-5BC56D69CC216D5C,SYN-REQ-04024,MSV1-33D698E0C088B896,1,TITLE_GROUNDED_MATCH,Query template directly names: Ready Dosa mix - Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-509C86F4D0205637,SYN-REQ-04025,MSV1-7B234835DCF59716,1,TITLE_GROUNDED_MATCH,Query template directly names: TEXTILE PICKING STICKS FOR OVERPICK COTTON LOOMS SPECIFICATION (Third Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-252A36FD2A3D6514,SYN-REQ-04026,MSV1-CC069805700163DE,1,TITLE_GROUNDED_MATCH,Query template directly names: Fried potato chips - Specification (First Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0D52B93279197D48,SYN-REQ-04027,MSV1-CF9D9DDB95A82F22,1,TITLE_GROUNDED_MATCH,Query template directly names: Stationary training equipment: Part 1: General safety requirements and test methods,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-FC117E96C56BF547,SYN-REQ-04028,MSV1-F00374951EAB9D5E,1,TITLE_GROUNDED_MATCH,"Query template directly names: Specification for pliers, stretching and contouring, dental: Part 2 pliers, contouring (First Revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-81CFBE0A4865E8C9,SYN-REQ-04029,MSV1-7703A9A29D8E4AFC,1,TITLE_GROUNDED_MATCH,"Query template directly names: Selection, Installation and Maintenance of First-aid Fire Extinguishers - Portable and Mobile - Code of Practice (fifth revision)",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-96557DCA884FE634,SYN-REQ-04030,MSV1-C4E5D8825366E1E9,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for boiler rivets (12 To 48 Mm Diameter),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-E656B883E60561FB,SYN-REQ-04031,MSV1-75D17610AAAAED46,1,TITLE_GROUNDED_MATCH,Query template directly names: Refills for vacuum flasks - Specification (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-70F8DE43196FED19,SYN-REQ-04032,MSV1-9396919C37C252C5,1,TITLE_GROUNDED_MATCH,Query template directly names: Microbiology of food and animal feeding stuffs - General requirements and guidance for microbiological examinations,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-EF18D58407505DC2,SYN-REQ-04033,MSV1-401876E72EB96CA1,1,TITLE_GROUNDED_MATCH,Query template directly names: Geometrical product specification GPS Filtration : Part 60 Linear areal filters Basic concepts,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-8D72B3A317587CF5,SYN-REQ-04034,MSV1-5303E105F359F3F1,1,TITLE_GROUNDED_MATCH,Query template directly names: Methods for statistical quality control during production - Part 10: Shewhart control charts,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-D6F69DB51E7CBC1E,SYN-REQ-04035,MSV1-039FCC9F53E5D38A,1,TITLE_GROUNDED_MATCH,Query template directly names: Identification cards - Test methods - Part 2: Cards With Magnetic Stripes,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-0317E9F32F5EDB76,SYN-REQ-04036,MSV1-76E4E6CC6CD866D4,1,TITLE_GROUNDED_MATCH,Query template directly names: Conduits for electrical installations - Specification: Part 6 pliable conduits of metal or composite materials,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-BD94D712591FC6D4,SYN-REQ-04037,MSV1-303E27D5E4949589,1,TITLE_GROUNDED_MATCH,Query template directly names: Nīrkuṟi Analysis (Uromacroscopy) — Code of Practice,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-6C5543B789D0DDDF,SYN-REQ-04038,MSV1-85071511590ACC65,1,TITLE_GROUNDED_MATCH,"Query template directly names: Meat and meat Products - Canned ham, minced - Specification",SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-1D1BE1936FA83BCE,SYN-REQ-04039,MSV1-C6148DD67DC3F3A7,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for non - Metal helmet for firemen and civil defence personnel (Second Revision),SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-77508D577679A1E6,SYN-REQ-04040,MSV1-13635F862EB97925,1,TITLE_GROUNDED_MATCH,Query template directly names: Specification for aluminium hexagonal honeycomb core: Part 1 general requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
REC-34F9348358E04F5C,SYN-REQ-04041,MSV1-EECEA2E5B6BB7AD2,1,TITLE_GROUNDED_MATCH,Query template directly names: Iso Nonyl Alcohol - Specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
