translation_id,source_text,translated_text,source_language,target_language,translation_type,source,validation_status
TR-87C7965A1CC6C11A,Methods for measurement of petroleum gases and town gas in bulk,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-FC091D39524C9D4B,Transformers and inductors for use in electronic and telecommunication equipment: Part 3 Secal specification for power transformers onthe basis of capABility approval procedure,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-82607C98DEC8F45A,Textile machinery and accessories - Winding - Basic terms,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-35A9E381B1A27567,General requirements for silos for grain storage: Part 1 constructional requirements,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1A6D9C97798D8997,Lining of Vessels and Equipment for Chemical Processes - Code of Practice Part 6 Phenolic Resin Lining (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0B0FC3BE2EE8D1D3,Animal feeding stuffs - Determination of potassium and sodium contents - Methods using flame-emission spectrometry,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-74332C78B10E3EE5,Safety and Relief Valves and their Parts - Glossary of Terms (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-23C5910B8B10CFA8,Identification cards Integrated circuit cards Part 4: Organization security and commands for interchange First Revision,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5283F1B4E6646761,Maida - Specification(Third Revision of IS 1009),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-C032851ED192D8AC,Methods of Sampling and Physical Tests for Refractory Materials : Part 28 Determination of dynamic Young's modulus (MOE) by impulse excitation of vibration,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-724213D95916DE04,"Beeswax, crude and refined specification (Third Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F7ABF2A084C3668C,Document Management — Electronically Stored Information — Recommendations for Trustworthiness and Reliability,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-4D5E5DEB0353D3A6,Optics and photonics -- Microlens arrays: Part 2 Test methods for wavefront aberrations,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-CE02D4B6D1ACEEEA,Marine Energy wave tidal and other water current converters Part 20 : Design and Analysis of an Ocean Thermal Energy Conversion OTEC plant General Guidance,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1A1CF797FABE7F95,Muscovite mica scrap for mica paper - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-096012B7EBCAF56D,Thiobencarb emulsifiable concentrate EC - Specification (first revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-477F4B2CDD3FE2B9,Specifications for particular types of winding wires Part 27 Paper tape covered Section 1 Round copper wire,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-9F006ADDC898A645,Mechanical pencils for technical drawings Part 2: Black leads Classification and dimensions,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DCCB3C52E7C79F70,Fertilizer and Chemical Injection System Part 2 Water Driven Chemical Injector Pump - Specification ( First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D1C78C9AA5DCB099,Specification for Washers For Water Fittings For Fire Fighting Purposes (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F0CCD8E78B618CB5,Ducted and package air - Conditioners - Specification (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-FCE86E339DC3131C,Resin for Paints - Methods of Sampling and Test Part 6 Special Test Methods for Amino Resins ( Third Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D72A11D264E74646,"Carmoisine, food grade - Specification (Third Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0B06D2FFEBD5C025,Geographic information Reference model Part 2: Imagery,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5D85BE4CC5AF40A7,Geosynthetics - Determination of thickness at specified pressures (Part 3) : Single layers (first revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-BCAF44F4041E62E1,Specification for primary aluminium ingots for remelting for general engineering purposes (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-313C938E0103B56B,Dentistry Portable Dental Equipment for use in NonPermanent Healthcare Environment Part 1 General Requirements,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-477D8DFFAF92D265,"Specification for radio frequency coaxial cables: Part 1 solid polyethylene: Sec 2 flexible, type R 50 - 3 - A02",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-76BA652CBD2EF193,Engineers' Drawing Instruments - Rotating Compasses,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-96DA2F8885BA92C9,Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 35 Silica (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-96BB293AAA330EF3,Methods of Physical Testing of Leather Part 2 Determination of Abrasion Resistance Section 2 Martindale Ball Plate Method,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7B2C21EAD1522776,Industrial trucks - Verification of stability - Additional stability test for trucks operating in the special condition of stacking with load laterally displaced by powered devices (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-2B4DA94214015B42,Performance evaluation of materials used for liquid penetrant test (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-BC57590A33FE355E,Total sulphur and sulphur compounds in soils - Methods of determination (first revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-EDBAD80A93ADB583,Methods of Test for Coated and Treated Fabrics: Part 5 Rubber- or Plastics-Coated Fabrics - Determination of Coating Adhesion (Third Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-AF5422F824076084,Nameplates -- Dimensions: Part 4 Elliptical and segmental nameplates (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F391E014B2EE3A42,Design and construction of pile foundations - Code of practice: Part 4 load test on piles (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7A84AE249FA744B8,Hybrid communication cables Part 3-10: Outdoor hybrid cables Family specification for FTTA hybrid communication cables,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7A9B1B9DD2E433FC,Specification for bauxite powder for foundry washes,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-10E4E7CAF8B07842,Safety of Machinery - Electrical Equipment of Machines Part 34 Requirements for Machine Tools,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F6543E952ECB93FB,Assessment service delivery - Procedures and methods to assess people in work and organizational settings Part 1: Requirements for the client,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-AB16CE326C754DF4,Surface - Active Agents and Detergents - Determination of Water Content - Kari Fischer Methods,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-43D244581AA23A74,Biofertilizer - Liquid Based Phosphate Solubilizing Bacterial Inoculants ( PSBI ) - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A807C0DC0A5B5EA4,Polypropylene Enema Can - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-10716564F7BEA470,MECHANICAL VIBRATION - MEASUREMENT AND EVALUATION OF MACHINE VIBRATION PART 3 INDUSTRIAL MACHINERY WITH A POWER RATING ABOVE 15 KW AND OPERATING SPEEDS BETWEEN 120 R/MIN AND 30 000 R/MIN,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-209EB5F20AB018FF,Specification for nylon fabrics for coating with natural or synthetic elastomers,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-93C3755D0C9030CD,"Eye Surgery Instruments - Retractor, Eye Lachrymal Sac, Muller's Pattern - Specification (First Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-130790FECED08212,Water Quality Sampling Part 14: Guidance on Quality Assurance and Quality Control of Environmental Water Sampling and Handling,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5C344BA7044815DD,Aerospace - MJ threads: Part 3 limit dimensions for fittings for fluid systems (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A5AF16FB4A4856CC,Compressed - Air dryers - Specifications and testing,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-33EB7E4AE43F9873,Nanotechnologies - Vocabulary: Part 2 Nano - Objects,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-501A4E61AA4F7737,Nanotechnologies - Vocabulary Part 4 Nanostructured Materials,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-CEF5838D118DCCD9,Agro-Textiles Laminated Woven Orchard Protection Covers Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7F3EE9FE1FBF452B,Alumintum foil laminatefor packaging - Specification (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-FD0F7E53C5B02B68,Reinforced concrete poles for overhead power and telecommunication lines - Specification (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7125E777A6B199FC,Specification for menstrual regulation syringe,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-AC93F3A0FEE5AFA2,Lifts for The Transport of Persons and Goods PART 10 Replacement of Existing Passenger and Goods Passenger Lifts in Existing Buildings,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-55E8AB098D48F8BE,BLANK GRANULES SPECIFICATION first revision,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DB9351A297A7362B,Direct Recording Electrical Measuring Instruments and Their Accessories ( First Revision ),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-3D34F102D1708FC5,Specification for castor oil (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6CB6D4B2FA122BF8,Specification for silver thread (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-19E68D9FE08F7C4A,EARTH-MOVING MACHINERY COLLISION WARNING AND AVOIDANCE PART 1: GENERAL REQUIREMENTS,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DE498B9901677F58,Barley Powder - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-12E967CA0F368D0D,Hacksaw blades -- Specification (second revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7FFC2066E20C16E9,Tools for Moulding — Tool Specification Sheet for Diecasting Dies,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6FFBAE9AAFF664BD,Functional safety of electrical/electronic/programmable electronic safety-related systems : Part 6 Guidelines on the applications,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-929F003731A97F91,Corrugated Aluminium Sheet (Fifth Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7FC81A57656EC055,BICYCLES BRAKES — SPECIFICATION,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F0CBBA2470C7C870,Escalators and Moving Walks : Part 2 Guide for Maintenance,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-3097FC802D49355A,Code of Practice For Application of Lime Plaster Finish (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-C0CC3B36D8F848D5,Determination of Water Soluble and Acid Soluble Chlorides in Mortar and Concrete - Method of Test: Part 1 Fresh Mortar and Concrete,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-22CDD352056C42AC,Specification for crow - Bars and claw - Bars (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8E46760943785A93,Data sheet for selection of front end loaders,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-12BDC9EEDC0ABC0D,Specification for Blade for Tractor - Operated Scraper,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-02F99D2002C703F1,Safety code for tunneling work (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-EB0C9CDC08626534,UNMANNED AIRCRAFT SYSTEMS PART 4 VOCABULARY,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-EE9D527A0A610847,"METHODS OF SAMPLING AND TEST FOR PAINTS VARNISHES AND RELATED PRODUCTS PART 11 Evaluation of degradation of coatings- Designation of quantity and size of defects, and of intensity of uniform changes in appearance Sec 3 Assessment of degree of rusting",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-C62CE8B4E927F02F,Information technology Cloud computing Part 3: Reference architecture,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8F97D9164B8FA131,SAFETY IN INSTALLATIONS FOR ELECTROHEATING AND ELECTROMAGNETIC PROCESSING - PART 1: GENERAL REQUIREMENTS,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8B6CD7C429E83373,Household sewing machines - General requirements (Fourth Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-80C39B8CA01CDFDA,Medical Textiles — Belladonna Adhesive Plaster — Specification ( First Revision ),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7C4E3E519F7E8481,Specification for equal elbow body for oil - Hydraulic couplings: Part 1 made from forgings,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D2E655334EE2E484,Information Technology Equipment - Safety Part 21: Remote Power Feeding,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5B7C4E75C9485E2E,Specification for Tines for Tractor - Operated Cultivators - Part I : Rigid Tines,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8A9A02D73AEEFD97,Specification for starter ring gears for internal combustion engines: Part 1 gears for inertia and solenoid pre - Engaged starters,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-062F50753B9095EE,Medical electrical equipment: Part 2 particular requirements for the basic safety and essential performance: Sec 36 equipment for extra corporeally induced lithotripsy,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
