query_id,query,language,script,standard_id,translation_type,validation_status,record_type,synthetic_flag
MQ-B57D95A61442F688,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Internships Quality Guidelines for Host Organizations,Marathi,LATIN_OR_PLACEHOLDER,MSV1-886B47F18F600A5A,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-FC0D4513F28373E3,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Internships Quality Guidelines for Host Organizations,Gujarati,LATIN_OR_PLACEHOLDER,MSV1-886B47F18F600A5A,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-FB71EB074171A0B4,Need applicable Indian standard for Specification for edible cottonseed flour (Solvent Extracted) (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1F963BBE40EBFC24,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for edible cottonseed flour (Solvent Extracted) (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-5FCB2347E1FC07DB,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for edible cottonseed flour (Solvent Extracted) (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-CDEE082937289C48,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for edible cottonseed flour (Solvent Extracted) (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-AE3584BF63787694,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for edible cottonseed flour (Solvent Extracted) (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-14B0AA82A63DC0EA,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for edible cottonseed flour (Solvent Extracted) (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-575B1C661D019602,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for edible cottonseed flour (Solvent Extracted) (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F108B74055E1D246,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for edible cottonseed flour (Solvent Extracted) (First Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-4E638B7E3AE9D5B4,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for edible cottonseed flour (Solvent Extracted) (First Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-B88B253FA12C89E3,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-C37BE81B473E9369,Need applicable Indian standard for Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,English,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-672F30F1A6DF6E2C,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,Tamil,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D0D7A19BAF69054C,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,Hindi,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-5C4E455AF920BFEE,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,Malayalam,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-9417CEC359822CCF,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,Telugu,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-05458E1E0DF51325,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,Kannada,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-CA31B4C784950990,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,Bengali,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-2D7466BCC1EE2123,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,Marathi,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-B0CF88BDDF0DD734,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Measurement of DC Magnetic AC Magnetic and AC Electric Fields From 1 Hz to 100 kHz with Regard to Exposure of Human Beings Part 2 : Basic standard for measurements,Gujarati,LATIN_OR_PLACEHOLDER,MSV1-0950EEDD390458B5,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1EBBAABFDBAEE2F7,Need applicable Indian standard for Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),English,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F85C1FDF4AB7189D,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-3624300CBC458E45,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-12EEFB063E88AABD,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-71EF13300ACEDCB0,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-3514844A01A16F00,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1978ABB4A8C9D85A,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-DFC1B1376D3CAD3B,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-BDCB0F33D48ECA0D,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Sodium hypochlorite solution - Specification: Part 1 household and industrial use (Second Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-3CB055239CA5C245,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-49261901DDF439A8,"Need applicable Indian standard for Specification for muzzle loading shot guns, single and double barrel",English,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-D0CDECC7BDDB2851,"[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for muzzle loading shot guns, single and double barrel",Tamil,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-25BF1898D2359206,"[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for muzzle loading shot guns, single and double barrel",Hindi,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E6EB8C2CCC3ADB95,"[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for muzzle loading shot guns, single and double barrel",Malayalam,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-736E4C43285A3A30,"[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for muzzle loading shot guns, single and double barrel",Telugu,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-63DFEB53F09591ED,"[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for muzzle loading shot guns, single and double barrel",Kannada,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6D687CAF78B973C9,"[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for muzzle loading shot guns, single and double barrel",Bengali,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-7488C5AEE2664235,"[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for muzzle loading shot guns, single and double barrel",Marathi,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-58CD55703FF159EB,"[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for muzzle loading shot guns, single and double barrel",Gujarati,LATIN_OR_PLACEHOLDER,MSV1-0F83629E33D7983B,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-9545BDCBF8929B7B,Need applicable Indian standard for TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),English,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-3B9133E85EDB19A4,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-3BE152A433D2A889,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-62AB83AA8B7D173F,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-DD1AF040A8C67674,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E6F400F32758FE70,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-5403E4DEA5BBC47A,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-92F2FBF158C2A65D,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E2102E80D082333B,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: TEXTILES - HANDLOOM COTTON CURTAIN CLOTH - SPECIFICATION (Second Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-DD01F73CAF7FBDF6,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-B498C8084A19D3D9,Need applicable Indian standard for Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-4D3BC54EDC13A8DC,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-940FDB4AB1EB2355,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-A0426805A7591224,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-58D0F9419DAF4CDB,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-FE3D7ADC1E398BF5,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-AC468BDA1700BDDE,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-B6BF484B65D1B305,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-616A2A63BA41C90F,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for woven (Mesh) type supporting liners for batch type centrifugal machines used in sugar industry (First Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-7181BAA2AE42F250,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E3F89157725A1CB4,Need applicable Indian standard for Glossary of terms relating to paper and pulp based packaging materials (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-137AC54A70BBACA8,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Glossary of terms relating to paper and pulp based packaging materials (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-F61F237D833FB45E,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Glossary of terms relating to paper and pulp based packaging materials (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-64CF2519B804102C,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Glossary of terms relating to paper and pulp based packaging materials (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-B3246F530C480881,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Glossary of terms relating to paper and pulp based packaging materials (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-514AAA7CEEBA1646,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Glossary of terms relating to paper and pulp based packaging materials (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6E961A9970A80DD0,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Glossary of terms relating to paper and pulp based packaging materials (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1A42BFD1663C29D6,[SYNTHETIC_MR_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Glossary of terms relating to paper and pulp based packaging materials (First Revision),Marathi,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-70717D626501F3DB,[SYNTHETIC_GU_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Glossary of terms relating to paper and pulp based packaging materials (First Revision),Gujarati,LATIN_OR_PLACEHOLDER,MSV1-340FFBE2EA74EA60,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-6A5AAAF4F7FC39B3,Need applicable Indian standard for Specification for kokum fat (First Revision),English,LATIN_OR_PLACEHOLDER,MSV1-C92EE5EBD90C01EE,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-E5DCED830A9C647B,[SYNTHETIC_TA_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for kokum fat (First Revision),Tamil,LATIN_OR_PLACEHOLDER,MSV1-C92EE5EBD90C01EE,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-9EC8DE9FB73F0A0D,[SYNTHETIC_HI_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for kokum fat (First Revision),Hindi,LATIN_OR_PLACEHOLDER,MSV1-C92EE5EBD90C01EE,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-0F39B22FF6FE8BB6,[SYNTHETIC_ML_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for kokum fat (First Revision),Malayalam,LATIN_OR_PLACEHOLDER,MSV1-C92EE5EBD90C01EE,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-9B44F6DC655C46A0,[SYNTHETIC_TE_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for kokum fat (First Revision),Telugu,LATIN_OR_PLACEHOLDER,MSV1-C92EE5EBD90C01EE,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-61423816FD550397,[SYNTHETIC_KN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for kokum fat (First Revision),Kannada,LATIN_OR_PLACEHOLDER,MSV1-C92EE5EBD90C01EE,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
MQ-1571B468B2F419B9,[SYNTHETIC_BN_TRANSLATION_PENDING_HUMAN_REVIEW] Applicable standard for: Specification for kokum fat (First Revision),Bengali,LATIN_OR_PLACEHOLDER,MSV1-C92EE5EBD90C01EE,SYNTHETIC_TEMPLATE,SYNTHETIC_NOT_OFFICIAL_TERMINOLOGY,SYNTHETIC,True
