entity_id,requirement_id,entity_text,entity_type,normalized_value,source,validation_status
PE-B1D02A0D4047459B,SYN-REQ-03490,Methods of test for rubber latex: Part 6 determination of pH [ rl : 6 ] (Second Revision),PRODUCT_OR_SUBJECT,methods of test for rubber latex part 6 determination of ph rl 6 second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-24CE881D9D634559,SYN-REQ-03491,Textile machinery – Noise test code Part 6 Fabric manufacturing machinery,PRODUCT_OR_SUBJECT,textile machinery noise test code part 6 fabric manufacturing machinery,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-411CF24007B94E1B,SYN-REQ-03492,Building Construction Machinery and Equipment — Mobile Crushers Part 2 Safety Requirements and Verification ( First Revision ),PRODUCT_OR_SUBJECT,building construction machinery and equipment mobile crushers part 2 safety requirements and verification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4A96C6A0E70A79D2,SYN-REQ-03493,Specification for cadmium copper conductors for overhead railway traction,PRODUCT_OR_SUBJECT,specification for cadmium copper conductors for overhead railway traction,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5607321F0D350E67,SYN-REQ-03494,Specification for corrugated fibreboard boxes for the export packaging of glass jars and bottles filled with processed foods,PRODUCT_OR_SUBJECT,specification for corrugated fibreboard boxes for the export packaging of glass jars and bottles filled with processed foods,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-24A6C70A6C2FA14D,SYN-REQ-03495,Construction and maintenance of guide banks in alluvial rivers - Guidelines (First Revision),PRODUCT_OR_SUBJECT,construction and maintenance of guide banks in alluvial rivers guidelines first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8FC73059F8D98D0F,SYN-REQ-03496,Tools for Moulding — Sprue Pullers,PRODUCT_OR_SUBJECT,tools for moulding sprue pullers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-9B9F8613B425B627,SYN-REQ-03497,Specification for tuna canned in oil (First Revision),PRODUCT_OR_SUBJECT,specification for tuna canned in oil first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A42BD564275A2470,SYN-REQ-03498,Plastics - Film and sheeting - Biaxially oriented polypropylene (pp) films (First Revision),PRODUCT_OR_SUBJECT,plastics film and sheeting biaxially oriented polypropylene pp films first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3018794359A66979,SYN-REQ-03499,Leather for Garments - Performance Requirements (First Revision),PRODUCT_OR_SUBJECT,leather for garments performance requirements first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5720A85B0DB731C5,SYN-REQ-03500,Textiles — Determination of Index Ingredient in Coloured Textiles Dyed with Hibiscus,PRODUCT_OR_SUBJECT,textiles determination of index ingredient in coloured textiles dyed with hibiscus,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-ACBFC9F40A14E5F5,SYN-REQ-03501,Requirements for biological treatment end equipment: Part 2 Activated sludge process and its modifications,PRODUCT_OR_SUBJECT,requirements for biological treatment end equipment part 2 activated sludge process and its modifications,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CD3571A4380D314C,SYN-REQ-03502,Pneumatic measurement: Part 2 design features of instruments working in high pressure range,PRODUCT_OR_SUBJECT,pneumatic measurement part 2 design features of instruments working in high pressure range,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-34AFB0D9607876A5,SYN-REQ-03503,Specification for Blacksmiths bick iron,PRODUCT_OR_SUBJECT,specification for blacksmiths bick iron,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FC49EA7F6A31ACB0,SYN-REQ-03504,Electrotechnical vocabulary: Part 57 circuit theory (Second Revision),PRODUCT_OR_SUBJECT,electrotechnical vocabulary part 57 circuit theory second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5FCAB549A0E75CB1,SYN-REQ-03505,"Textiles - Quantitative Chemical Analysis - Mixtures of Viscose, Cupro or Modal and Cotton Fibres (Method Using Sodium Zincate) (First Revision)",PRODUCT_OR_SUBJECT,textiles quantitative chemical analysis mixtures of viscose cupro or modal and cotton fibres method using sodium zincate first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-410B11F1848BA3D0,SYN-REQ-03506,Shellac bond powder - Specification,PRODUCT_OR_SUBJECT,shellac bond powder specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4BFDA26C12941C47,SYN-REQ-03507,General requirements for ground handling and transport systems equipment for air cargo unit load devices,PRODUCT_OR_SUBJECT,general requirements for ground handling and transport systems equipment for air cargo unit load devices,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-956A14BCD873EC1B,SYN-REQ-03508,Specification for aromatic polyimide paper covered rectangular and square copper wires with temperature index 200,PRODUCT_OR_SUBJECT,specification for aromatic polyimide paper covered rectangular and square copper wires with temperature index 200,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FC869E6B74F3F43E,SYN-REQ-03509,"Polycarbonate resins for its safe use in contact with foodstuffs, pharmaceuticals and drinking water - Specification",PRODUCT_OR_SUBJECT,polycarbonate resins for its safe use in contact with foodstuffs pharmaceuticals and drinking water specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8687FEA0812F6EA1,SYN-REQ-03510,Graphic technology - Image Quality Evaluation Methods for Printed Matter - Part 31: Evaluation of the Perceived Resolution of Printing Systems with the Contrast Resolution Chart,PRODUCT_OR_SUBJECT,graphic technology image quality evaluation methods for printed matter part 31 evaluation of the perceived resolution of printing systems with the contrast resolution chart,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-68327B50190FC390,SYN-REQ-03511,Medical electrical equipment: Part 2 particular requirements for the basic safety and essential performance: Sec 5 ultrasonic physiotherapy equipment (First Revision),PRODUCT_OR_SUBJECT,medical electrical equipment part 2 particular requirements for the basic safety and essential performance sec 5 ultrasonic physiotherapy equipment first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-11C4CDF70D89F505,SYN-REQ-03512,Method of measurement of work in river valley projects (Dams And Appurtenant Structures): Part 18 sheet pilcng,PRODUCT_OR_SUBJECT,method of measurement of work in river valley projects dams and appurtenant structures part 18 sheet pilcng,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-8A8481AEC693A33E,SYN-REQ-03513,CODE OF SAFETY PRACTICE FOR DOMESTIC LPG INSTALLATION First Revision,PRODUCT_OR_SUBJECT,code of safety practice for domestic lpg installation first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-AF77C79107D5B50A,SYN-REQ-03514,Orthopaedic Staple Starter - Specification (First Revision),PRODUCT_OR_SUBJECT,orthopaedic staple starter specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3681BEC1725C1FE0,SYN-REQ-03515,Information Technology - Biometric Data Interchange Formats Part 4 Finger Image Data,PRODUCT_OR_SUBJECT,information technology biometric data interchange formats part 4 finger image data,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DF88602ECBB45E99,SYN-REQ-03516,Health Informatics — Point-of-Care Medical Device Communication Part 20702 Medical Devices Communication Profile for Web Services,PRODUCT_OR_SUBJECT,health informatics point of care medical device communication part 20702 medical devices communication profile for web services,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-072D4C0E6062CA6A,SYN-REQ-03517,Specification for zirconium powder for use in explosive and pyrotechnic industry,PRODUCT_OR_SUBJECT,specification for zirconium powder for use in explosive and pyrotechnic industry,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5362E1014A89CE10,SYN-REQ-03518,Textiles - Quantitative chemical analysis - Mixtures of polyester and certain other fibres method using phenol and tetrachloroethane,PRODUCT_OR_SUBJECT,textiles quantitative chemical analysis mixtures of polyester and certain other fibres method using phenol and tetrachloroethane,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DDF905CAED61F2AB,SYN-REQ-03519,"Dental instruments - Nippers, cutting, carbide tip - Specificaition",PRODUCT_OR_SUBJECT,dental instruments nippers cutting carbide tip specificaition,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-15531D4E2C8BCEF9,SYN-REQ-03520,Earth-Moving Machinery - Functional Safety Part 3 Environmental Performance and Test Requirements of Electronic and Electrical Components Used in Safety-Related Parts of the Control System,PRODUCT_OR_SUBJECT,earth moving machinery functional safety part 3 environmental performance and test requirements of electronic and electrical components used in safety related parts of the control system,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-7AF448424005B216,SYN-REQ-03521,Fireclay mortar for laying fireclay refractory bricks - Specification (Fourth Revision),PRODUCT_OR_SUBJECT,fireclay mortar for laying fireclay refractory bricks specification fourth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-40A26023907B4C7E,SYN-REQ-03522,Criteria for design of rcc staging for overhead water tanks,PRODUCT_OR_SUBJECT,criteria for design of rcc staging for overhead water tanks,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-BB82CD2D68AB4EFD,SYN-REQ-03523,Requirements for packing of pesticides: Part 2 liquid pesticides (Second Revision),PRODUCT_OR_SUBJECT,requirements for packing of pesticides part 2 liquid pesticides second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CB01E55C21D074C9,SYN-REQ-03524,Fire Safety of Buildings (General): Exposure Hazard - Code of Practice (Second Revision),PRODUCT_OR_SUBJECT,fire safety of buildings general exposure hazard code of practice second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CB4DB0545DD466CC,SYN-REQ-03525,Specification for visor for non-metal police and firemen's helmets,PRODUCT_OR_SUBJECT,specification for visor for non metal police and firemen s helmets,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D7FF17D86A0CE2E9,SYN-REQ-03526,Method for sensitometry of photographic papers,PRODUCT_OR_SUBJECT,method for sensitometry of photographic papers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-06B0B98BE2CB65BE,SYN-REQ-03527,Low grade gypsum - Use in building industry - Code of practice,PRODUCT_OR_SUBJECT,low grade gypsum use in building industry code of practice,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CFD79259E3F46814,SYN-REQ-03528,HIGH-FREQUENCY DIELECTRIC HEATING INSTALLATIONS - TEST METHODS FOR THE DETERMINATION OF POWER OUTPUT,PRODUCT_OR_SUBJECT,high frequency dielectric heating installations test methods for the determination of power output,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F528B69C80B30999,SYN-REQ-03529,Automotive vehicles - Front underrun protective devices (Fupds) - General requirements,PRODUCT_OR_SUBJECT,automotive vehicles front underrun protective devices fupds general requirements,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E7B534CB91B1A2C3,SYN-REQ-03530,Information Technology - Electronic Discovery Part 3: Code of Practice for Electronic Discovery ( First Revision ),PRODUCT_OR_SUBJECT,information technology electronic discovery part 3 code of practice for electronic discovery first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D16208EA6FB3FE69,SYN-REQ-03531,Specification for flanges for waveguides: Part 6 flanges for square waveguides: Sec 2 flange type K,PRODUCT_OR_SUBJECT,specification for flanges for waveguides part 6 flanges for square waveguides sec 2 flange type k,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D07D193C8185F22B,SYN-REQ-03532,Colour Retention of Vitreous Enamel Coatings - Method of Test (First revision),PRODUCT_OR_SUBJECT,colour retention of vitreous enamel coatings method of test first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-612AFA172DD74EE2,SYN-REQ-03533,Adjustable speed electrical power drive systems Part 3 EMC requirements and specific test methods for PDS and machine tools,PRODUCT_OR_SUBJECT,adjustable speed electrical power drive systems part 3 emc requirements and specific test methods for pds and machine tools,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-723F75525CD42261,SYN-REQ-03534,Isoprothiolane emulsifiable concentrate - Specification,PRODUCT_OR_SUBJECT,isoprothiolane emulsifiable concentrate specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DBB685EA2F2EA54F,SYN-REQ-03535,Unplasticized Polyvinyl Chloride (UPVC) Single Wall Corrugated Pipes for Drainage - Specification (First Revision),PRODUCT_OR_SUBJECT,unplasticized polyvinyl chloride upvc single wall corrugated pipes for drainage specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-79F90BCC47AFCF53,SYN-REQ-03536,Geotextiles and geotextile-related products — Determination of the characteristic opening size (Wet sieving) (first revision)),PRODUCT_OR_SUBJECT,geotextiles and geotextile related products determination of the characteristic opening size wet sieving first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-E019FBFF26347207,SYN-REQ-03537,Copper Oxychloride Dusting Powder - Specification (Third Revision),PRODUCT_OR_SUBJECT,copper oxychloride dusting powder specification third revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3DB328D1C8FA5980,SYN-REQ-03538,Accuracy requirements for bulk meters used in petroleum trade,PRODUCT_OR_SUBJECT,accuracy requirements for bulk meters used in petroleum trade,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-46CFE4AC44A550A6,SYN-REQ-03539,SPRING LOADED SAFETY RELIEF VALVES SPECIFICATION PART 2 TESTING (First Revision),PRODUCT_OR_SUBJECT,spring loaded safety relief valves specification part 2 testing first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5523586178DBE6B1,SYN-REQ-03540,Ammonium nitrate for nitrous oxide production - Specification (first revision),PRODUCT_OR_SUBJECT,ammonium nitrate for nitrous oxide production specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-52DE013E6419E8E9,SYN-REQ-03541,Pan Evaporimeter - Specification (First Revision),PRODUCT_OR_SUBJECT,pan evaporimeter specification first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D13A62E4EAAD6A38,SYN-REQ-03542,Methods of test for petroleum and its products [P : 16] crude petroleum and liquid petroleum products - Laboratory determination of density - Hydrometer method (Fourth Revision),PRODUCT_OR_SUBJECT,methods of test for petroleum and its products p 16 crude petroleum and liquid petroleum products laboratory determination of density hydrometer method fourth revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3B5BA86AD661979E,SYN-REQ-03543,Methods of Sampling and Test for Paper and Allied Products Part 1 Test Methods for General Purpose,PRODUCT_OR_SUBJECT,methods of sampling and test for paper and allied products part 1 test methods for general purpose,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-C64A085DC415417B,SYN-REQ-03544,Dependability Management Part 3 Application Guide Section 11 Reliability Centred Maintenance,PRODUCT_OR_SUBJECT,dependability management part 3 application guide section 11 reliability centred maintenance,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-0FE57F77CEDEF8A9,SYN-REQ-03545,Specification for beam compasses,PRODUCT_OR_SUBJECT,specification for beam compasses,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6345883F28B55F2C,SYN-REQ-03546,METHODS OF PREPARATION OF HOMOEOPATHIC MOTHER TINCTURES Part 2 PERCOLATION,PRODUCT_OR_SUBJECT,methods of preparation of homoeopathic mother tinctures part 2 percolation,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-72BC901E91042889,SYN-REQ-03547,Arrangements for the Recognition and Acceptance of Conformity Assessment Results,PRODUCT_OR_SUBJECT,arrangements for the recognition and acceptance of conformity assessment results,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2BA3A770D16807F3,SYN-REQ-03548,Dentistry Brackets and tubes for use in orthodontics,PRODUCT_OR_SUBJECT,dentistry brackets and tubes for use in orthodontics,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A5702E8183AD9C37,SYN-REQ-03549,Steel Sheet Piling Section — Specification Part 2 Cold Formed Sheet Pile (Second Revision),PRODUCT_OR_SUBJECT,steel sheet piling section specification part 2 cold formed sheet pile second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4F33DCE0CD984576,SYN-REQ-03550,Specification for television sweep generators,PRODUCT_OR_SUBJECT,specification for television sweep generators,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-DFCF2DB941C866FF,SYN-REQ-03551,Chemical requirements for footwear and footwear materials,PRODUCT_OR_SUBJECT,chemical requirements for footwear and footwear materials,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-999872017C9B3A63,SYN-REQ-03552,Air Quality -- Meteorology --Siting Classifications for Surface Observing Stations on Land,PRODUCT_OR_SUBJECT,air quality meteorology siting classifications for surface observing stations on land,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-AD0EC17D782EDC7E,SYN-REQ-03553,ASSEMBLY TOOLS FOR SCREWS AND NUTS WRENCH AND SOCKET OPENINGS TOLERANCES FOR GENERAL USE,PRODUCT_OR_SUBJECT,assembly tools for screws and nuts wrench and socket openings tolerances for general use,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6AED699B449237BE,SYN-REQ-03554,Optical fibres: Part 2 product specifications: Sec 60: Secal specification for category c single - Mode intraconnection fibres,PRODUCT_OR_SUBJECT,optical fibres part 2 product specifications sec 60 secal specification for category c single mode intraconnection fibres,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A9070041809DBE3F,SYN-REQ-03555,Information Technology - Coding of Audio-visual Objects Part 17 Streaming Text Format,PRODUCT_OR_SUBJECT,information technology coding of audio visual objects part 17 streaming text format,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F19632AA95BF4ED0,SYN-REQ-03556,"Design, Installation and Maintenance for Overhead Power Lines - Code of Practice Part 3 400 kV and 765 kV Lines Section 1 Design ( First Revision )",PRODUCT_OR_SUBJECT,design installation and maintenance for overhead power lines code of practice part 3 400 kv and 765 kv lines section 1 design first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-91711403D66B23E1,SYN-REQ-03557,Animal feeding stuffs - Determination of the content of fatty acids: Part 2 gas chromatographic method,PRODUCT_OR_SUBJECT,animal feeding stuffs determination of the content of fatty acids part 2 gas chromatographic method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FB728A6F527856AE,SYN-REQ-03558,Code of practice for stability analysis of earth dams,PRODUCT_OR_SUBJECT,code of practice for stability analysis of earth dams,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-7A90356BBA404D49,SYN-REQ-03559,Cigarettes — Determination of Menthol in Smoke Condensates — Gas Chromatographic Method,PRODUCT_OR_SUBJECT,cigarettes determination of menthol in smoke condensates gas chromatographic method,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CE6F3B965316418A,SYN-REQ-03560,Preferred numbers: Part 2 guide to the use of preferred numbers and series of preferred numbers,PRODUCT_OR_SUBJECT,preferred numbers part 2 guide to the use of preferred numbers and series of preferred numbers,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-3EB1DA30C96896C9,SYN-REQ-03561,Protection of Arms and Hands Part 7 Protective Gloves – General requirements and test methods,PRODUCT_OR_SUBJECT,protection of arms and hands part 7 protective gloves general requirements and test methods,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-35E5AD33484464CF,SYN-REQ-03562,Set Top Box for MPEG - 4 Digital Cable TV Services - Specification,PRODUCT_OR_SUBJECT,set top box for mpeg 4 digital cable tv services specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-EACDA7BD20A6D283,SYN-REQ-03563,Medical Devices Utilizing Animal Tissues and their Derivatives Part 4 Principles for Elimination and/or Inactivation of Transmissble Spongifrom Encephalopathy (TSE) Agents and Validation Assays for those Processes,PRODUCT_OR_SUBJECT,medical devices utilizing animal tissues and their derivatives part 4 principles for elimination and or inactivation of transmissble spongifrom encephalopathy tse agents and validation assays for those processes,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-08E9E5D8E63971F7,SYN-REQ-03564,Calibration of Optical Time-Domain Reflectometers OTDR First Revision,PRODUCT_OR_SUBJECT,calibration of optical time domain reflectometers otdr first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-383E019521EA36A1,SYN-REQ-03565,Arc welding equipment - Part 7 : Torches,PRODUCT_OR_SUBJECT,arc welding equipment part 7 torches,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-63A14072E6FA411F,SYN-REQ-03566,Method for imhoff cone test,PRODUCT_OR_SUBJECT,method for imhoff cone test,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-A1235442CF74B78A,SYN-REQ-03567,Explosive Atmospheres Part 32 Electrostatics Hazards Section 2 Tests,PRODUCT_OR_SUBJECT,explosive atmospheres part 32 electrostatics hazards section 2 tests,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-1B42651FD7D7DFEC,SYN-REQ-03568,"Specification For Probes, Lacrimal, Bowman's Pattern",PRODUCT_OR_SUBJECT,specification for probes lacrimal bowman s pattern,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-2AF4EED8FBBA3480,SYN-REQ-03569,Textile machinery and accessories – Needles for knitting machines – Terminology Part 3 Compound needles,PRODUCT_OR_SUBJECT,textile machinery and accessories needles for knitting machines terminology part 3 compound needles,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-33D864C631A56DC0,SYN-REQ-03570,Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 60 Fluoride Section 2 Method using flow injection analysis FIA and spectrometric detection after off-line distillation,PRODUCT_OR_SUBJECT,methods of sampling and test physical and chemical for water and wastewater part 60 fluoride section 2 method using flow injection analysis fia and spectrometric detection after off line distillation,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-295B156D59C4A7C4,SYN-REQ-03571,Specification for lock nuts for bulk head coupling assembly for oil - Hydraulic systems,PRODUCT_OR_SUBJECT,specification for lock nuts for bulk head coupling assembly for oil hydraulic systems,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-6162D51715F0FF31,SYN-REQ-03572,Lateral spacing of foot controls for passenger cars,PRODUCT_OR_SUBJECT,lateral spacing of foot controls for passenger cars,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4066C5D92D6266EC,SYN-REQ-03573,Mineral mixtures for supplementing poultry feeds Specification ( Second Revision ),PRODUCT_OR_SUBJECT,mineral mixtures for supplementing poultry feeds specification second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-26C5CF43277F2DEF,SYN-REQ-03574,Glossary of terms relating to foundry technology (First Revision),PRODUCT_OR_SUBJECT,glossary of terms relating to foundry technology first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B298C13B1F33A844,SYN-REQ-03575,"Irrigation Equipment - Design, Installation and Field Evaluation of Micro Irrigation Systems - Code of Practice (First Revision)",PRODUCT_OR_SUBJECT,irrigation equipment design installation and field evaluation of micro irrigation systems code of practice first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-4E48EB942E93A306,SYN-REQ-03576,Pumps - Testing - Submersible mixers for wastewater and similar applications,PRODUCT_OR_SUBJECT,pumps testing submersible mixers for wastewater and similar applications,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-CE302B0616EA0C18,SYN-REQ-03577,Specification for circular saws for wood working,PRODUCT_OR_SUBJECT,specification for circular saws for wood working,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-26293F348273046D,SYN-REQ-03578,Requirements for settling tank (Clarifier Equipment) for waste water treatment,PRODUCT_OR_SUBJECT,requirements for settling tank clarifier equipment for waste water treatment,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-AD8115F42D53F93E,SYN-REQ-03579,Compressed Air: Part 7 Test Method for Viable Microbiological Contaminant Content,PRODUCT_OR_SUBJECT,compressed air part 7 test method for viable microbiological contaminant content,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-35D89E995229FA3A,SYN-REQ-03580,Connectors for d.c. Application in Photovoltaic Systems Safety Requirements and Tests,PRODUCT_OR_SUBJECT,connectors for d c application in photovoltaic systems safety requirements and tests,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-9EAD606649E4073E,SYN-REQ-03581,Health Informatics Dynamic on-demand virtual private Network for health information infrastructure,PRODUCT_OR_SUBJECT,health informatics dynamic on demand virtual private network for health information infrastructure,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-AF188DE986BB14DB,SYN-REQ-03582,Medical electrical equipment: Part 2 particular requirements for the basic safety and essential performance: Sec 4 cardiac defibrillators (First Revision),PRODUCT_OR_SUBJECT,medical electrical equipment part 2 particular requirements for the basic safety and essential performance sec 4 cardiac defibrillators first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5577E71B4F4F4D1A,SYN-REQ-03583,Financial services Semantic technology Part 3: Semantic enrichment of the ISO 20022 conceptual model,PRODUCT_OR_SUBJECT,financial services semantic technology part 3 semantic enrichment of the iso 20022 conceptual model,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-443B7AFB0B220E4D,SYN-REQ-03584,Determination of Rebound Hardness of Rock - Method of Test (First Revision),PRODUCT_OR_SUBJECT,determination of rebound hardness of rock method of test first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-FD6FF37C52E547DE,SYN-REQ-03585,Health Informatics — Categorial Structures for Representation of Ayurvedic Medicinal Water — Decocting Process in Ayurveda,PRODUCT_OR_SUBJECT,health informatics categorial structures for representation of ayurvedic medicinal water decocting process in ayurveda,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-B5F3AD323CEAB37D,SYN-REQ-03586,Clevis pins with head (Second Revision),PRODUCT_OR_SUBJECT,clevis pins with head second revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-F7BF02E8889FB0B6,SYN-REQ-03587,Code of practice for general construction of plain and reinforced concrete for dams and other massive structures,PRODUCT_OR_SUBJECT,code of practice for general construction of plain and reinforced concrete for dams and other massive structures,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-1D79AF79E0C9F74A,SYN-REQ-03588,Glossary of terms relating to iron and steel: Part 7 wrought iron (First Revision),PRODUCT_OR_SUBJECT,glossary of terms relating to iron and steel part 7 wrought iron first revision,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-D19FAD97BDE20A2B,SYN-REQ-03589,High - Current Test Techniques - Definitions and Requirements for Test Currents and Measuring Systems,PRODUCT_OR_SUBJECT,high current test techniques definitions and requirements for test currents and measuring systems,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-5856833F2E0F5F78,SYN-REQ-03590,Method for determination of thermal conductivity of foodgrains,PRODUCT_OR_SUBJECT,method for determination of thermal conductivity of foodgrains,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
PE-45AA19D3BB10A19B,SYN-REQ-03591,Laboratory glassware - Disposable pasteur pipettes - Specification,PRODUCT_OR_SUBJECT,laboratory glassware disposable pasteur pipettes specification,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC
