committee_id,committee_name,source,validation_status
COMMITTEE-3994B80D827F0A40,UNVALIDATED_PART_CLUSTER::IS 18653 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D19947FC7AE5462A,UNVALIDATED_PART_CLUSTER::IS 18653 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-ABD842AC547211C4,UNVALIDATED_PART_CLUSTER::IS 18683 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-ACE66CCEAFEE57CC,UNVALIDATED_PART_CLUSTER::IS 3708 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3F9D620A57B82C6D,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 21823 (Part 1):2019,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3416F9B76CD4F61C,UNVALIDATED_PART_CLUSTER::IS 11715 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2B3BB1D1A5989E17,UNVALIDATED_PART_CLUSTER::IS 12369 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-362BC9357C5C15DB,UNVALIDATED_PART_CLUSTER::IS 17884 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B6063AB8F7BAE281,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 5):2019,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3B5EDE2BC56E39A4,UNVALIDATED_PART_CLUSTER::IS 18693 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F794A10ED2942BB5,UNVALIDATED_PART_CLUSTER::IS/IEC/TR 63203 (Part 250/Sec 1):2021,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B08B78A0F74EC99C,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 13):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A47FC718E490001D,UNVALIDATED_PART_CLUSTER::IS 18747 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A2DE9F8A76B87F37,UNVALIDATED_PART_CLUSTER::IS 18693 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E90CB774FE560769,UNVALIDATED_PART_CLUSTER::IS/ISO 18697 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-04227AEFF8567AC3,UNVALIDATED_PART_CLUSTER::IS 8254 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D9469D909851E7B5,UNVALIDATED_PART_CLUSTER::IS 354 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-15487BFD9C395C79,UNVALIDATED_PART_CLUSTER::IS 10258 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D3CA001B1622F4A4,UNVALIDATED_PART_CLUSTER::IS 17859 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2F4AA9BAC6397805,UNVALIDATED_PART_CLUSTER::IS 3025 (Part 25):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4CC19ACA23B7D922,UNVALIDATED_PART_CLUSTER::IS 18493 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2BBE4A0225FFB4A1,UNVALIDATED_PART_CLUSTER::IS 3972 (Part 2/Sec 11):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5E764E33897CB164,UNVALIDATED_PART_CLUSTER::IS 101 (Part 5/Sec 8):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-62BFB13A23C49801,UNVALIDATED_PART_CLUSTER::IS 18742 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-89A0692EC0206FC6,UNVALIDATED_PART_CLUSTER::IS 18502 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-37613981A40901B9,UNVALIDATED_PART_CLUSTER::IS 18749 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-18A57BFDB7FCF1B9,UNVALIDATED_PART_CLUSTER::IS 16071 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CE0AC28F2534559A,UNVALIDATED_PART_CLUSTER::IS/IEC 60512 (Part 4/Sec 1):2003,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-09A813ED233AEADD,UNVALIDATED_PART_CLUSTER::IS 18537 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-541E297912232363,UNVALIDATED_PART_CLUSTER::IS 101 (Part 5/Sec 7):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DFD14D1DF73C5DE5,UNVALIDATED_PART_CLUSTER::IS 354 (Part 7):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8F069C7B760C7ABD,UNVALIDATED_PART_CLUSTER::IS 15298 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-125FC2E76871CF76,UNVALIDATED_PART_CLUSTER::IS/ISO 7240 (Part 3):2020,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-11F7389C3DC7DEA2,UNVALIDATED_PART_CLUSTER::IS/ISO 7240 (Part 4):2017,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-668042A5EC186930,UNVALIDATED_PART_CLUSTER::IS/ISO 7240 (Part 5):2018,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DE4D29F6E721088D,UNVALIDATED_PART_CLUSTER::IS/ISO 7240 (Part 12):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4A7B80778B2E0A26,UNVALIDATED_PART_CLUSTER::IS/ISO 7240 (Part 17):2020,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-831D27998982CE39,UNVALIDATED_PART_CLUSTER::IS 15326 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D892E6CC7F1F26FB,UNVALIDATED_PART_CLUSTER::IS/ISO/TS 18621 (Part 21):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F599E869697B5613,UNVALIDATED_PART_CLUSTER::IS 18738 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B1FEB5A1B56E7FD8,UNVALIDATED_PART_CLUSTER::IS/ISO 7240 (Part 15):2014,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-87709132ADD85BA5,UNVALIDATED_PART_CLUSTER::IS/ISO 7240 (Part 31):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2F16C451D1376223,UNVALIDATED_PART_CLUSTER::IS/ISO 7240 (Part 13):2020,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-91FCF038181FC71E,UNVALIDATED_PART_CLUSTER::IS 9412 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-702B16EB94937582,UNVALIDATED_PART_CLUSTER::IS 15250 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0885BF7C0018D151,UNVALIDATED_PART_CLUSTER::IS 15287 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FBCD455F56AE429B,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 41):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-7651D7B1BA244C71,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 49):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-529F7145A0CF148A,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 60):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E2AA8D0C76DB448C,UNVALIDATED_PART_CLUSTER::IS 17253 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-39C07D4D7872132F,UNVALIDATED_PART_CLUSTER::IS 8692 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2B223220E07628E5,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 28):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FAD2AC205782998A,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 30):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C55F7D5EE4ABCCC8,UNVALIDATED_PART_CLUSTER::IS 9873 (Part 10):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BCB149173A26F63C,UNVALIDATED_PART_CLUSTER::IS 16595 (Part 20):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8F620908F7E4DBDB,UNVALIDATED_PART_CLUSTER::IS 10260 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-057BF654A5CCE79B,UNVALIDATED_PART_CLUSTER::IS/ISO/IEEE 11073 (Part 10201):2020,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D74EB7047ED03B92,UNVALIDATED_PART_CLUSTER::IS/ISO/IEEE 11073 (Part 10404):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FFCEE9ABEFC615DE,UNVALIDATED_PART_CLUSTER::IS 13775 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-17DB7E7E48C279DB,UNVALIDATED_PART_CLUSTER::IS 9757 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-44B5CAB9C79702F6,UNVALIDATED_PART_CLUSTER::IS/ISO/IEEE 11073 (Part 10415):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9E335F5A1790CB29,UNVALIDATED_PART_CLUSTER::IS/ISO/IEEE 11073 (Part 20601):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1318C4F93A18B90B,UNVALIDATED_PART_CLUSTER::IS 18630 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-325FB2BA50A0A1C0,UNVALIDATED_PART_CLUSTER::IS 17192 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8281EB7AA53AA845,UNVALIDATED_PART_CLUSTER::IS 16491 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4FB1AC24F50EF3D8,UNVALIDATED_PART_CLUSTER::IS/ISO/IEEE 11073 (Part 10408):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E224038256CB5081,UNVALIDATED_PART_CLUSTER::IS 15483 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CA6EC8C6C928B612,UNVALIDATED_PART_CLUSTER::IS 10260 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C47EB94C3C0A8703,UNVALIDATED_PART_CLUSTER::IS 3025 (Part 84):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A6E47D957FA3F3E5,UNVALIDATED_PART_CLUSTER::IS 12580 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-346C0CCF891DD75E,UNVALIDATED_PART_CLUSTER::IS 5557 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3C4F1B6EA2EEDE8B,UNVALIDATED_PART_CLUSTER::IS 15298 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-42693126FBD8CDA6,UNVALIDATED_PART_CLUSTER::IS 14139 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-674B3D7806D2C805,UNVALIDATED_PART_CLUSTER::IS 12762 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8AE5B818078FE283,UNVALIDATED_PART_CLUSTER::IS 15298 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-218BF3D7A30CA6C8,UNVALIDATED_PART_CLUSTER::IS 15298 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8FA60B266D5FB555,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 22):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3DBE2362D69A48B6,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 29):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2EDDF5FB796C0EA7,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 40):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-56970617D7A1B9EB,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 61):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A4994A893712951C,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 71):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CF237F8494B319E4,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 85):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D2837836AC9BD77D,UNVALIDATED_PART_CLUSTER::IS 12640 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-24B0F8973923CBA0,UNVALIDATED_PART_CLUSTER::IS 18596 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1D310A4D4B998216,UNVALIDATED_PART_CLUSTER::IS 18706 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DD163BCB2BF9EDF5,UNVALIDATED_PART_CLUSTER::IS/IEC 60383 (Part 1):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E59144151A83B00E,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 16):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3DCFCB2B3CF53CBC,UNVALIDATED_PART_CLUSTER::IS 18750 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1659567E326C7A77,UNVALIDATED_PART_CLUSTER::IS 18750 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3450FC9501FC7F3C,UNVALIDATED_PART_CLUSTER::IS 18750 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2AE91071C36BAFC6,UNVALIDATED_PART_CLUSTER::IS 1984 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-418B0D1AC812F780,UNVALIDATED_PART_CLUSTER::IS 4518 (Part 4/Sec 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-693B7262826CCE64,UNVALIDATED_PART_CLUSTER::IS 9873 (Part 11):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0FD3061E3F905F93,UNVALIDATED_PART_CLUSTER::IS 17932 (Part 5):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-01734ADF49AD6110,UNVALIDATED_PART_CLUSTER::IS 18681 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-617DCD55F14B49CD,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 10):2013,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1B3D935C45392D1E,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 11):2020,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CCBF27C8E4AC729F,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 12):2018,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-95DCAA1C01083B60,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 14):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5382A0A63C924171,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 17):2021,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A9BB5A80530C50E5,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC 21823 (Part 2):2020,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FC74D4284E25E0B1,UNVALIDATED_PART_CLUSTER::IS/IEC 63203 (Part 204/Sec 1):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-17DDD6B7BBFF16B9,UNVALIDATED_PART_CLUSTER::IS/IEC 60076 (Part 4):2002,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-65BE4324128B8D83,UNVALIDATED_PART_CLUSTER::IS 18444 (Part 57/Sec 1202):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-514B030B7CF56F31,UNVALIDATED_PART_CLUSTER::IS 4049 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EFAF82B4B0E07B7E,UNVALIDATED_PART_CLUSTER::IS 4049 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C41AADB17BE322FA,UNVALIDATED_PART_CLUSTER::IS 4518 (Part 4/Sec 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-76BCDB35909E00B2,UNVALIDATED_PART_CLUSTER::IS 18596 (Part 9/Sec 5):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-567242BD7B1AB5C1,UNVALIDATED_PART_CLUSTER::IS 2063 (Part 12):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A9F45ABB3E0134F1,UNVALIDATED_PART_CLUSTER::IS 4518 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-72E29D81AF93939D,UNVALIDATED_PART_CLUSTER::IS 5914 (Part 9):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8A6652F79EB90FBE,UNVALIDATED_PART_CLUSTER::IS 6213 (Part 22):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9E2200AE3B6F2D99,UNVALIDATED_PART_CLUSTER::IS/ISO/TS 8000 (Part 60):2017,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FCA84A72107C5627,UNVALIDATED_PART_CLUSTER::IS 16478 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-536E8A1FE868F092,UNVALIDATED_PART_CLUSTER::IS 18432 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B7C86382E109B47A,UNVALIDATED_PART_CLUSTER::IS 18619 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CBA0B88B1A216FA2,UNVALIDATED_PART_CLUSTER::IS 18623 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B6E86650FBBB054D,UNVALIDATED_PART_CLUSTER::IS 18623 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-22720882F45D5647,UNVALIDATED_PART_CLUSTER::IS 18631 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-94316C80F33E68D9,UNVALIDATED_PART_CLUSTER::IS 16071 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5ED8E5801380D2BF,UNVALIDATED_PART_CLUSTER::IS 17884 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A1C3D4DAF3770497,UNVALIDATED_PART_CLUSTER::IS 18720 (Part 100):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-787FC1168FEF82EB,UNVALIDATED_PART_CLUSTER::IS 18619 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FB7EA6DFE95096A7,UNVALIDATED_PART_CLUSTER::IS 18596 (Part 9/Sec 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D18CD7BB80915103,UNVALIDATED_PART_CLUSTER::IS 2993 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-57BE60F60AC7974D,UNVALIDATED_PART_CLUSTER::IS 7754 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E1F134E61B588D5E,UNVALIDATED_PART_CLUSTER::IS/ISO 8528 (Part 10):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-48405BC24E17EF56,UNVALIDATED_PART_CLUSTER::IS 17458 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D5F6F45747A5A123,UNVALIDATED_PART_CLUSTER::IS 17884 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-732148FBE782F354,UNVALIDATED_PART_CLUSTER::IS 18596 (Part 7/Sec 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C3D3AC9FB8796046,UNVALIDATED_PART_CLUSTER::IS 18596 (Part 9/Sec 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A67DD033D4D81442,UNVALIDATED_PART_CLUSTER::IS 4682 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3DB022BA7A7D7EF3,UNVALIDATED_PART_CLUSTER::IS 4854 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-928A6C5C2C5EE2A8,UNVALIDATED_PART_CLUSTER::IS 18622 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E7E832A12B0942A2,UNVALIDATED_PART_CLUSTER::IS 18631 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A68C2B759636832C,UNVALIDATED_PART_CLUSTER::IS 18631 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-53A33BF642399FE3,UNVALIDATED_PART_CLUSTER::IS 18635 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EF962A794E547098,UNVALIDATED_PART_CLUSTER::IS 18635 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0A2BA01F9E6BA69A,UNVALIDATED_PART_CLUSTER::IS 18635 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FB35A798F0142284,UNVALIDATED_PART_CLUSTER::IS/ISO 21940 (Part 21):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F553EA932EC3B733,UNVALIDATED_PART_CLUSTER::IS 16961 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-663124E72839308C,UNVALIDATED_PART_CLUSTER::IS 16961 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F66A14AF29363A69,UNVALIDATED_PART_CLUSTER::IS 18623 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-538143A80A5C65A2,UNVALIDATED_PART_CLUSTER::IS 18559 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8AD53141029D66CE,UNVALIDATED_PART_CLUSTER::IS 18559 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
