query_id,query,target_standard_id,language,noise_type,record_type,synthetic_flag,validation_status
SYN-Q-04090,Need applicable Indian Standard for Guide for laying lining of canals with hot bitumen or bituminous felts,MSV1-C05C7477360A7231,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04091,Need applicable Indian Standard for Refractory mortars : Part 7 Determination of permanent change in dimensions on heating,MSV1-8C79F8EFB691E5B2,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04092,Need applicable Indian Standard for Cotton Seed Delinting Machinery — Delinting Machine with Electrical Heating and Hydraulic System — Specification,MSV1-28348B490A1E49B9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04093,Need applicable Indian Standard for Lasers and laser - Related equipment - Test methods for laser beam parameters - Beam positional stability (First Revision),MSV1-441547F506EFBC28,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04094,Need applicable Indian Standard for Windows and Pedestrian Doors Vocabulary,MSV1-020A3427BD9BF090,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04095,Need applicable Indian Standard for METHODS OF CHEMICAL TESTING OF LEATHER Part 13 Determination of total silicon content Reduced molybdosilicate spectrometric method,MSV1-8B236E9D9264D720,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04096,Need applicable Indian Standard for Specification for parallel hand reamers with parallel shanks (first revision),MSV1-0EF11905AF1B2E60,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04097,Need applicable Indian Standard for TEXTILES CLOTH ROLLERS FOR PLAIN CALICO LOOMS SPECIFICATION First Revision of IS 3627,MSV1-D404CDC367699E5A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04098,"Need applicable Indian Standard for Cyphenothrin, EC - Specification",MSV1-508FEC8B224CFC20,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04099,Need applicable Indian Standard for Hydrometric determinations - Measurement of suspended sediment transport in tidal channels,MSV1-3CC7A787F74A0CE4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04100,"Need applicable Indian Standard for TEXTILES - COTTON, INTERLOCK KNITTED FABRIC - SPECIFICATION (First Revision)",MSV1-90D80A81952E2A5E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04101,Need applicable Indian Standard for PLASTICS BIOBASED CONTENT : PART 1 GENERAL PRINCIPLES,MSV1-196DFA391FB8E62E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04102,Need applicable Indian Standard for Graphic symbols for fire protection plans,MSV1-F17A4AD3C10A2306,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04103,Need applicable Indian Standard for Guidance on human aspects of dependability Superseding IS 11743:1986,MSV1-F436FFE3DB1A1492,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04104,Need applicable Indian Standard for Stub milling arbors with self-release 7/24 taper and with key -- Specification (first revision),MSV1-414B112DC280BD13,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04105,Need applicable Indian Standard for Preferred current ratings,MSV1-0E837279B7507734,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04106,Need applicable Indian Standard for Recommendations for hydraulic design of duck bill spillways,MSV1-0752BA6A47FA1C50,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04107,Need applicable Indian Standard for SPACE SYSTEMS EARLY OPERATIONS PART 2 INITIALIZATION PLAN,MSV1-977B480C1CFBAB5E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04108,Need applicable Indian Standard for Bamboo Chicks - Specification Part 2 Coarse (First Revision),MSV1-44C4CF12E0ECC860,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04109,Need applicable Indian Standard for Helical compression springs: Part 5 hot coiled springs made from circular section bars - Specification (Second Revision),MSV1-86D390378EAD1308,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04110,Need applicable Indian Standard for Dimensionsofferritecomponents for CTV: Part 1 cores for deflection coil,MSV1-D3B3A8788835E316,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04111,Need applicable Indian Standard for Wheelchairs Part 9: Climatic tests for electric wheelchairs,MSV1-9A82029F47BCB5F8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04112,Need applicable Indian Standard for Textiles – Ground sheets (light weight) – Specification,MSV1-2A4D58DAE7DFF5EA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04113,Need applicable Indian Standard for Wind energy generation systems Part 12: Power performance measurements of electricity producing wind turbines Overview,MSV1-7BA622D62489BD73,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04114,Need applicable Indian Standard for Surface acoustic wave SAW filters of assessed quality Part 1: Generic specification,MSV1-C2E9D183FEB86E6D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04115,Need applicable Indian Standard for Stille Luer's Pattern Orthopaedic Gouge Forceps - Specification (First Revision),MSV1-24C4E5239DAC2930,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04116,Need applicable Indian Standard for Project Management — Glossary of Terms ( Third Revision ),MSV1-7732E2C4A19DF421,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04117,"Need applicable Indian Standard for Ready mixed paint, brushing, grey filler, for enamels for use over primers - Specification (Third Revision)",MSV1-5EEBFB5BAD5F423A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04118,Need applicable Indian Standard for PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 4 TENSILE VIBRATION — NON-RESONANCE METHOD,MSV1-491964D91E4E9D59,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04119,Need applicable Indian Standard for Drop Weight Tear Test on Ferritic Steels and Line Pipe ? Method of Test,MSV1-25F271F0652D8DEA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04120,Need applicable Indian Standard for Textiles - Dope Dyed Polyester Material - Identification Method,MSV1-6C31FD113A17BC1B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04121,Need applicable Indian Standard for Dimensions for moulds for cast resin based straight through joints for cables for working voltages from 3.3 kV up to and including 11 kV,MSV1-F77615A5A703FE83,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04122,Need applicable Indian Standard for Refrigerated storage cabinets and counters for professional use Performance and energy consumption,MSV1-C143E2FA4E0189AB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04123,Need applicable Indian Standard for Submerged arc welding of mild steel and low alloy steels - Recommendations (First Revision),MSV1-7ED6538DC13D3AB9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04124,Need applicable Indian Standard for FACE WASH - SPECIFICATION,MSV1-1BEBD16120FAE0ED,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04125,"Need applicable Indian Standard for Nuclear energy, nuclear technologies and radiological protection - Vocabulary : Part 6 Nuclear medicine",MSV1-B502E3B4C44D7FE0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04126,Need applicable Indian Standard for Automotive Vehicles â€• Vehicle Dynamics Test Methods Part 2 Steady-State Test Procedure for Vehicle Stability and Controllability — Open-Loop and Closed Loop Test,MSV1-1E6B96779F89689F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04127,Need applicable Indian Standard for Determination of brittleness by Izod impact (See IS 1708: PARTS 1 TO 18),MSV1-D42B6CE86E4BCEEB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04128,Need applicable Indian Standard for Laboratory glassware - Bottles: Part 3 aspirator (Second Revision),MSV1-02D4FC3F78822AAF,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04129,Need applicable Indian Standard for Exfoliated vermiculite - Specification (First Revision),MSV1-D605CEA3CB0CC7F7,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04130,Need applicable Indian Standard for ALARM SYSTEMS PART 7-8: Message Formats and Protocols for serial data interfaces in alarm transmission systems Requirements for common protocol for alarm transmission using the Internet protocol,MSV1-26A9A653980A45E4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04131,Need applicable Indian Standard for Air Cargo and Ground Equipment — Vocabulary,MSV1-3E14845A2C61928D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04132,Need applicable Indian Standard for PLASTICS - METHODS OF TESTING PART 3 PHYSICAL AND DIMENSIONAL PROPERTIES SECTION 4 DETERMINATION OF BULK FACTOR OF MOULDING MATERIALS (First Revision),MSV1-C9C438B63D44039B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04133,Need applicable Indian Standard for Air compressor lubricants - Types daa and dab - Specification,MSV1-AD786BB11264A052,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04134,Need applicable Indian Standard for Methods of test for stabilized soils: Part 6 Flexural strength of soil-cement using simple beam with third-point loading,MSV1-251981D0A0844184,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04135,Need applicable Indian Standard for Layout plan for dairy laboratories,MSV1-39F897DA62935E96,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04136,Need applicable Indian Standard for Determination of torsional strength (See IS 1708: PARTS 1 TO 18),MSV1-598F95BF3028E54F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04137,Need applicable Indian Standard for Coaxial communication cables: Part 1 - 101 electrical test methods - Test for conductor D.C. resistance of cable,MSV1-5EEAA08F01F8B5C9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04138,Need applicable Indian Standard for Textiles — Method of Test — Determination of Hydrogen Peroxide Content in Textile Materials (First Revision),MSV1-08FD6ABB28022C7B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04139,Need applicable Indian Standard for Textiles – Jute yarn (single and ply) used as filler in woven carpets and for other uses – Specification (first revision),MSV1-C0ADDD84DF5824B2,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04140,Need applicable Indian Standard for Painting of structures in aggressive chemical environment - Guidelines,MSV1-83CEC70223744A7F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04141,Need applicable Indian Standard for Determination of Strength Properties of Natural Building Stones Methods of test Part 5 Flexural Modulus of Elasticity,MSV1-78513DFA146F0495,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04142,Need applicable Indian Standard for Medical endoscopes and endotherapy devices Part 6 Vocabulary,MSV1-B5E7A7145B861ABD,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04143,Need applicable Indian Standard for Methods for Quantitative Description of Discontinuities in Rock Masses Part 7 Filling (First Revision),MSV1-ED47FDF3185FB232,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04144,Need applicable Indian Standard for Rubber Hose for Cement Grouting - Specification (Third Revision),MSV1-8E3183F5AEC41636,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04145,Need applicable Indian Standard for Automotive vehicles - Taper terminal cable connectors for batteries - Specification (Second Revision),MSV1-4E6EB2DDA9D0EA3F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04146,Need applicable Indian Standard for Methods for determination of melting point and melting range,MSV1-74B75ED1845BEEA9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04147,Need applicable Indian Standard for Bonded abrasive products - Dimensions: Part 4 grinding wheels for surface grinding / peripheral grinding,MSV1-900B993961CE83B4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04148,Need applicable Indian Standard for Hardmetal burrs: Part 10 Conical round- (ball-) nose burrs (style L),MSV1-743F0A5219C4D004,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04149,Need applicable Indian Standard for Method for determination of thermal conductivity of thermal insulation materials (Water Calorimeter Method) (First Revision),MSV1-47A9503F87B0924A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04150,Need applicable Indian Standard for Sampling from Stationary Sources for Automated Determination of Gas Emission Concentration Using Permanently Installed Monitoring Systems,MSV1-71D01CDB43C8FC77,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04151,Need applicable Indian Standard for PIPE VICES (HINGED TYPE) - SPECIFICATION (first revision),MSV1-88DFF63013B8E8D4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04152,"Need applicable Indian Standard for Thoracic Surgery Instruments - Rib Spreader, Finochietto's Pattern, Adult Size",MSV1-2675B314249F5BB0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04153,Need applicable Indian Standard for Criteria for the design of reinforced concrete arches,MSV1-4D48634A12E63B0C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04154,Need applicable Indian Standard for Safety of Machinery - Application of Protective Equipment to Detect the Presence of Persons,MSV1-953D62D18EC60E3E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04155,Need applicable Indian Standard for Information Technology IT Enabled Services-Business Process Outsourcing ITES-BPO lifecycle Processes Part 3 Measurement Framework MF and Organization Maturity Model OMM (First Revision),MSV1-5F71A01816643001,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04156,Need applicable Indian Standard for Tool steel forgings for metal forming - Specification,MSV1-1263EED8059CA408,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04157,Need applicable Indian Standard for Ratchet Lever Hoist — Specification ( First Revision ),MSV1-190458DEA2E9B8D0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04158,Need applicable Indian Standard for Human resource management - Compliance and ethics metrics cluster,MSV1-A6D9F4A6D157E313,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04159,Need applicable Indian Standard for Fishing nets - Method of test for the determination of mesh size Part 1 Opening of mesh ( first revision),MSV1-F9665CFAC9B06E49,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04160,"Need applicable Indian Standard for Construction, Operation and Maintenance of River Valley Projects — Safety Guidelines Part 11 Underground Excavation ( First Revision )",MSV1-3591FAE177A27116,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04161,Need applicable Indian Standard for ROAD CONSTRUCTION AND MAINTENANCE EQUIPMENT - BITUMINOUS BINDER SPRAYERS AND SYNCHRONOUS BITUMINOUS BINDER SPRAYERS-CHIP SPREADERS - TERMINOLOGY AND COMMERCIAL SPECIFICATIONS,MSV1-5503263FDC2C3D94,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04162,Need applicable Indian Standard for Guide for marking system for fluid power components: Part 1 cylinders,MSV1-BAA907716B667B64,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04163,Need applicable Indian Standard for CONCRETE BATCHING AND MIXING PLANT SPECIFICATION Second Revision,MSV1-247D916EB5E2E24E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04164,Need applicable Indian Standard for High - Voltage test techniques: Part 3 definitions and requirements for on - Site testing,MSV1-5A443DC491520C9F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04165,Need applicable Indian Standard for Types of Safety Device for Gas Cylinders and Gas Cylinder Valves ( Second Revision ),MSV1-A777ED1985EECFA7,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04166,Need applicable Indian Standard for Safety codefo roperationand maintenance of river valley projects: Part 9 canals and cross drainage works,MSV1-5A84D28B890738BE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04167,Need applicable Indian Standard for Methods of test for petroleum and its products [p: 152] liquefied petroleum gases - Corrosiveness to copper - Copper strip test,MSV1-0F10FA8D4BB9F6F8,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04168,"Need applicable Indian Standard for Mild Steel and Brass Cup, Ruler and Square Hooks and Screw Eyes - Specification",MSV1-D325D0A5DD947C25,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04169,Need applicable Indian Standard for Recommendations for cleaning of premises and plants using asbestos fibres (First Revision),MSV1-09FBEFB63632F6D9,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04170,Need applicable Indian Standard for Glossary of terms relating to water supply and sanitation,MSV1-9BAB68EB13AAAAE3,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04171,Need applicable Indian Standard for Textiles - Quantitative chemical analysis - Mixtures of melamine with certain other fibres method using hot formic acid,MSV1-6AE71FC62E057375,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04172,Need applicable Indian Standard for Specification for base paper for sensitized paper (First Revision),MSV1-B4C8C79551EBF064,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04173,"Need applicable Indian Standard for Specification for 4 - Metre, levelling staff, folding type",MSV1-578EF9A6DE227D5C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04174,Need applicable Indian Standard for Radio-frequency Cables Part 3 Coaxial Cables for Digital Communication in Horizontal Floor Wiring Section 2 Detail Specification for Coaxial Cables With Solid Dielectric for Local Area Networks of 185 M Reach and Up to 10 Mb/s,MSV1-66DDE0663E4F7FE4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04175,Need applicable Indian Standard for Mechanical Vibration — Rotor Balancing Part 21 Description and Evaluation of Balancing Machines (First Revision),MSV1-1F784CE582D1F060,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04176,Need applicable Indian Standard for Stone-Polymer Composite Flooring Tiles and Planks - Specification,MSV1-C80C7DE40404A8F0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04177,Need applicable Indian Standard for Specification for 50-kg tent,MSV1-293A8F9CEE0670B0,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04178,Need applicable Indian Standard for ISO general purpose metric screw threads - Tolerances - Part 3: Limit deviations for screw threads,MSV1-9007B4F0D457A97C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04179,"Need applicable Indian Standard for Formothion , emulsifiable concentrates- Specification First Revision",MSV1-06A28C68C996F573,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04180,Need applicable Indian Standard for Specification for Injection Moulded PVC Socket Fittings with Solvent Cement Joints for Water Supplies: Part 3 Specific Requirements for 90 Degree elbows (First revision),MSV1-C3665459B5060DA5,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04181,Need applicable Indian Standard for Hydroxycitronellal - Specification (Third Revision),MSV1-A83034565B53608E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04182,"Need applicable Indian Standard for Oil of basil, methylchavicol type - Specification",MSV1-17F6557787557EAC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04183,"Need applicable Indian Standard for Horizontal centrifugal pumps for clear, cold water - Specification: Part 1 agricultural and rural water supply purposes (Fourth Revision)",MSV1-29AFDE0A46286687,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04184,Need applicable Indian Standard for GAS CYLINDERS FLEXIBLE HOSES ASSEMBLIES SPECIFICATION AND TESTING,MSV1-EB066685B5043E0A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04185,"Need applicable Indian Standard for Guidelines for manufacture of 23,22,21,18,14 and 9 carat gold alloys (Second Revision)",MSV1-BEB889FF3B2F83A6,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04186,Need applicable Indian Standard for Rock bolts for mines (Cement Grouted) - General requirements,MSV1-31ABABDCE21ACD6B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04187,Need applicable Indian Standard for CRANES GRAPHICAL SYMBOLS PART 2 MOBILE CRANES,MSV1-404980C6D9ACC31F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04188,Need applicable Indian Standard for Hard coal and coke - Mechanical sampling : Part 4 coal - preparation of test samples (First Revision),MSV1-82003A6EEAE25855,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04189,Need applicable Indian Standard for IS 14812 : 2020 AUTOMOTIVE VEHICLES REAR UNDERRUN PROTECTIVE DEVICE - GENERAL REQUIREMENTS (Second Revision ),MSV1-15DE6380B9DE6295,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04190,Need applicable Indian Standard for Ergonomics Accessible design Guidelines for designing tactile symbols and characters ISO 24508-2019,MSV1-B9AC873A5B5F8273,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04191,Need applicable Indian Standard for Preservative treated and seasoned sawn timber from rubber wood (Hevea Brasiliensis) - Specification,MSV1-05A5EE439CC2F13F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04192,Need applicable Indian Standard for Animal Drawn Vehicles — Pneumatic Tyres — Specification (First Revision),MSV1-8A778E58F6D480FA,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04193,Need applicable Indian Standard for Strontium Sulphate for Electroplating - Specification (first revision),MSV1-47695FCDB0C7FACE,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04194,Need applicable Indian Standard for Flexible PVC Pipes or Polymer Reinforced Thermoplastic Hoses for Suction and Delivery Lines of Agricultural Pumps - Specification,MSV1-5B24A7ADC877A2FF,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04195,Need applicable Indian Standard for Household Sewing Machines - Arm Shaft Front Bush ? Specification ( First Revision ),MSV1-30F20E4F9C182CE1,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04196,Need applicable Indian Standard for Electricity metering equipment Dependability : Part 21 Collection of meter dependability data from the field,MSV1-712CC0DD44930561,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04197,Need applicable Indian Standard for Chipboard screws — Specification (first revision),MSV1-3D89363E922E256B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04198,Need applicable Indian Standard for Petroleum and its Products - Methods of Test PART 110 COLD FILTER PLUGGING POINT OF DISTILLATE FUELS (First Revision),MSV1-90172DAE5E75CEC4,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04199,"Need applicable Indian Standard for Specification for brush, carriage washing (Without Handle) (Second Revision)",MSV1-47C4F30585D9836E,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04200,Need applicable Indian Standard for Thermal Performance of Windows and Doors Determination of Thermal Transmittance by The Hot-Box Method Part 1: Complete Windows and Doors,MSV1-3542BE799BB9FEEC,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04201,Need applicable Indian Standard for Specification for bod bottles,MSV1-71B4D3D376DAC50F,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04202,Need applicable Indian Standard for Winding In Mines - Sheaves - Cast - Specification ( Second Revision ),MSV1-70B429B56F123E21,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04203,Need applicable Indian Standard for Test conditions for manually controlled milling machines with table of fixed height - Testing of the accuracy: Part 2 machines with vertical spindle,MSV1-070AFF2C651AB11C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04204,Need applicable Indian Standard for Implants for Surgery - Essential Principles of Safety and Performance,MSV1-79BED49FD776942D,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04205,Need applicable Indian Standard for Specification for thermostat metal sheet and strip,MSV1-EC0DEEBD665AF00C,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04206,Need applicable Indian Standard for Agricultural Irrigation Equipment - Manually Operated Serviceable Plastics Valves - Specification,MSV1-4A83B2F92E3FDDFB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04207,Need applicable Indian Standard for Specification for electrical impedance plethysmograph,MSV1-0906E51899F90425,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04208,Need applicable Indian Standard for Calibration of optical time-domain reflectometers (OTDR) Part 2 OTDR for multimode fibres,MSV1-83646D4C4E852E5A,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04209,Need applicable Indian Standard for Methods of sampling fly ash,MSV1-39B4055C05532748,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04210,Need applicable Indian Standard for Textiles – Polyester blended woven shirting for uniforms,MSV1-989E3EC08CA79AFB,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04211,Need applicable Indian Standard for Atomic absorption spectrophotometric method - For determination of zinc,MSV1-4AB864D4A575038B,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
SYN-Q-04212,Need applicable Indian Standard for Optics and photonics -- Preparation of drawings for optical elements and systems : Part 4 Surface imperfections,MSV1-6CCCF6B565EC3D99,English,NONE,SYNTHETIC,True,SYNTHETIC_TITLE_GROUNDED
